symbol,timeframe,slice_combination,window,diagnostic_status,window_start_utc,window_end_utc,window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_n,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_n,best_parent_mean_ret_costadj,excess_vs_best_parent,best_parent_p_value_nw
CRV/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,all,ok,2023-08-18 00:00:00+00:00,2026-07-06 00:00:00+00:00,1054,49,0.06866479407597778,0.8775510204081632,6.098976330527018,1.0674987560577165e-09,True,1054,-0.0032821242322698643,0.07194691830824765,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up,112,0.05016138638561179,0.018503407690365993,1.9946593521336098e-06
CRV/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,9,0.02795531880089282,0.6666666666666666,2.373741275714867,0.01760888425433005,False,366,-0.017895478617515517,0.045850797418408334,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up,31,0.06743252269589535,-0.03947720389500253,0.0027320132741570635
CRV/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,20,0.1070680523982975,0.95,7.09619920941436,1.2823075934420558e-12,True,365,0.004549795313506514,0.102518257084791,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,35,0.06408711162574794,0.04298094077254956,0.0034316548149735393
CRV/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,11,0.02794066680731082,0.8181818181818182,2.093001185657844,0.03634904871478528,False,187,0.01524847853484226,0.012692188272468558,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,35,0.038778947570783595,-0.010838280763472777,0.0027260987912849366
CRV/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,25,0.0655782189946063,0.88,4.422593234199842,9.752324274359125e-06,True,366,0.007252123140621248,0.058326095853985044,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,31,0.050749808267211524,0.01482841072739477,0.007113929518399287
CRV/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,7,0.028110029754541046,0.8571428571428571,1.7074979605796456,0.08772953653977877,False,182,0.015543333183017139,0.012566696571523907,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,31,0.04021567865738047,-0.012105648902839421,0.005170837577341381
LTC/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,all,ok,2021-07-13 00:00:00+00:00,2026-07-06 00:00:00+00:00,1820,66,0.02626965233265786,0.6515151515151515,2.5759408815095175,0.00999677368638352,True,1820,-0.0009532747387408891,0.02722292707139875,cross_ETH/USD_state_ext=neutral,250,0.021851502406915038,0.004418149925742822,0.0006870280872757206
LTC/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,15,0.03605967195308144,0.7333333333333333,1.7814958599455164,0.07483148062770262,False,366,-0.010215911990831463,0.0462755839439129,cross_ETH/USD_state_ext=neutral,35,0.023776565514171084,0.012283106438910358,0.19032980143300815
LTC/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,13,0.05949700773592329,0.6923076923076923,2.418111861248433,0.015601279911642951,False,365,0.00030214604676089403,0.059194861689162395,cross_ETH/USD_state_ext=neutral,41,0.03570635601928581,0.02379065171663748,0.00338528700251306
LTC/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,10,0.024722435685470286,0.7,1.9053029572186557,0.056740701297528284,False,187,0.01485390030250949,0.009868535382960796,state_ext=stretched_up,43,0.025350419739350233,-0.0006279840538799472,2.7575559510495395e-05
LTC/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,15,0.028079498071676763,0.6,2.3460893338935978,0.018971559746608024,True,366,0.007155352836294786,0.020924145235381976,state_ext=stretched_up,110,0.020302439396182696,0.007777058675494067,0.09873837394212215
LTC/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,9,0.03324363733556156,0.7777777777777778,2.210098042020199,0.02709835872963562,False,182,0.015270901636596454,0.017972735698965105,state_ext=stretched_up,38,0.028728757633772105,0.004514879701789452,2.7952961929589293e-06
SOL/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,all,ok,2021-07-13 00:00:00+00:00,2026-07-06 00:00:00+00:00,1402,108,0.022171131976371036,0.6666666666666666,2.002045259494144,0.0452798640586336,True,1402,-0.02703703332797362,0.04920816530434466,cross_BTC/USD_state_vol=mid_vol,309,0.018598476053879504,0.003572655922491532,0.03596015673874642
SOL/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,calendar_2024,ok,2024-08-26 00:00:00+00:00,2024-12-31 00:00:00+00:00,128,23,-0.018323939112047376,0.391304347826087,-1.0146208638015322,0.31028659001022896,False,128,-0.01817604305672444,-0.00014789605532293526,state_ext=stretched_up,73,-0.0101294916724317,-0.008194447439615676,0.4649001618872677
SOL/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,27,0.05009455479111265,0.8148148148148148,3.0678938172815724,0.002155732022466994,True,365,0.001966645914358717,0.04812790887675393,cross_BTC/USD_state_vol=mid_vol,100,0.016220242651425253,0.03387431213968739,0.2107786581981168
SOL/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,26,0.03435630680107326,0.7692307692307693,4.158036920165491,3.2099415362640826e-05,True,187,0.010861070017520508,0.023495236783552753,cross_BTC/USD_state_vol=mid_vol,70,0.01777783445684001,0.01657847234423325,0.1964807536563704
SOL/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,33,0.0360225139117658,0.7878787878787878,5.701932723356535,1.1845658232090273e-08,True,366,0.005975290509126825,0.030047223402638976,cross_BTC/USD_state_vol=mid_vol,133,0.01886972897405427,0.01715278493771153,0.04347460202393938
SOL/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,26,0.03435630680107326,0.7692307692307693,4.158036920165491,3.2099415362640826e-05,True,182,0.012134252207119445,0.022222054593953815,cross_BTC/USD_state_vol=mid_vol,70,0.01777783445684001,0.01657847234423325,0.1964807536563704
LINK/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=uptrend,all,ok,2021-07-13 00:00:00+00:00,2026-07-06 00:00:00+00:00,1820,105,0.01825285011594488,0.638095238095238,1.2083869183477485,0.22689846926693935,False,1820,-0.003296845706180737,0.021549695822125618,cross_ETH/USD_state_slope=flat,621,0.004531373231952466,0.013721476883992414,0.4903951706993146
LINK/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=uptrend,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,18,-0.01861100993433839,0.3888888888888889,-0.7955110342732518,0.42631629492341494,False,366,-0.011834333293090854,-0.006776676641247535,cross_ETH/USD_state_slope=flat,94,0.013241857845427587,-0.031852867779765974,0.41877111141284784
LINK/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=uptrend,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,15,0.07604355577096507,0.8,2.81477917828488,0.00488107607795607,True,365,0.002476009289937611,0.07356754648102745,state_slope=uptrend,89,0.011020228646427833,0.06502332712453723,0.49518809395548913
LINK/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=uptrend,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,9,0.048093159201657576,0.8888888888888888,3.2309931533454126,0.0012336089478357515,False,187,0.011665661761220993,0.03642749744043658,state_slope=uptrend,27,0.026695561697656276,0.0213975975040013,0.0843121436078702
LINK/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=uptrend,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,11,0.04434237275135547,0.8181818181818182,3.625266609465197,0.00028866349358458443,False,366,0.004429783900192138,0.03991258885116333,state_slope=uptrend,75,0.0028448163163941,0.04149755643496137,0.8640592977707033
LINK/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=uptrend,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,9,0.048093159201657576,0.8888888888888888,3.2309931533454126,0.0012336089478357515,False,182,0.012247863509111981,0.035845295692545596,state_slope=uptrend,27,0.026695561697656276,0.0213975975040013,0.0843121436078702
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,all,ok,2021-07-23 00:00:00+00:00,2026-07-06 00:00:00+00:00,1810,99,0.019838912338480643,0.5656565656565656,1.1918259241362137,0.23332950852264855,False,1810,0.002635164102796181,0.017203748235684463,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up,190,0.025486431368356866,-0.005647519029876223,0.023417738102031294
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,12,0.057958603614110114,0.6666666666666666,1.1859844483542954,0.23562844113036596,False,366,-0.013848739857466172,0.07180734347157629,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up,31,0.052725523150907706,0.005233080463202408,0.13533431138637053
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,21,0.11740353631350912,1.0,7.06265409214924,1.6335821584334553e-12,True,365,0.014850030023750602,0.10255350628975853,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,32,0.07885633095239131,0.03854720536111782,0.0004436765273612142
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,7,0.006986882165755311,0.7142857142857143,0.3790334719862656,0.7046630080544982,False,187,0.015255680497284442,-0.008268798331529131,state_ext=stretched_up,53,0.029209882174616807,-0.022223000008861495,0.08846381534942838
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,18,0.061988292970874,0.8888888888888888,2.9752756260459483,0.0029272540384983614,True,366,0.013724386299877317,0.048263906670996684,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,23,0.04251214003469641,0.01947615293617759,0.045102400800361986
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,3,-0.01912838293127397,0.6666666666666666,-0.6700843531142034,0.5028040187697016,False,182,0.01600008160562625,-0.03512846453690022,state_ext=stretched_up,48,0.033485965718468305,-0.05261434864974228,0.0667096868668029
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,all,ok,2021-07-13 00:00:00+00:00,2026-07-06 00:00:00+00:00,1820,123,0.024859053185803247,0.5772357723577236,2.343216182386956,0.019118301858959352,True,1820,-0.003644332824151849,0.028503386009955094,state_slope=flat,564,0.004153331940805285,0.020705721244997963,0.6139568745634361
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,17,0.023676741548738583,0.29411764705882354,0.5539996770600618,0.5795790667466254,False,366,-0.029819365813415714,0.053496107362154294,state_slope=flat,91,-0.006206155381873371,0.029882896930611955,0.7164671024142033
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,29,0.05367069434603975,0.7241379310344828,2.635384026747083,0.0084042139537015,True,365,0.007040626508879594,0.04663006783716016,state_slope=flat,96,0.018965513866260764,0.03470518047977898,0.3171663484093141
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,13,0.00874372179951426,0.5384615384615384,0.8316497021542221,0.40560669896240764,False,187,0.015282126101373935,-0.0065384043018596755,state_slope=flat,73,0.0067933565448962275,0.0019503652546180323,0.4094573922565081
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,26,0.025688668333134893,0.5769230769230769,1.007343060637441,0.31376994353259113,False,366,0.008086028552968959,0.017602639780165935,cross_BTC/USD_state_slope=uptrend,92,0.0072091083745445565,0.018479559958590335,0.7107624491648852
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,13,0.00874372179951426,0.5384615384615384,0.8316497021542221,0.40560669896240764,False,182,0.016095289171325584,-0.007351567371811325,state_slope=flat,69,0.009393214336027899,-0.0006494925365136388,0.24370935029837604
UNI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,all,ok,2021-07-13 00:00:00+00:00,2026-07-06 00:00:00+00:00,1820,203,0.007786653295531113,0.5763546798029556,0.7401119104823588,0.45923209225919903,False,1820,-0.001741967162428133,0.009528620457959245,state_ext=stretched_up,687,0.0009791710263014892,0.006807482269229623,0.9044632990102672
UNI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,31,0.03575111155206407,0.6451612903225806,1.624433552370261,0.10428331108923783,False,366,-0.01850122254141336,0.05425233409347743,cross_BTC/USD_state_slope=flat,102,-0.0004858885787597116,0.03623700013082378,0.9812319607992273
UNI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,42,0.06742051198531518,0.8809523809523809,6.183827033539087,6.256590801001494e-10,True,365,0.00529875806344602,0.06212175392186916,state_ext=stretched_up,117,0.031809718221025025,0.035610793764290154,0.0225550368848344
UNI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,24,0.0027550425365914823,0.5833333333333334,0.18635440759197802,0.8521668435505723,False,187,0.011062823483405211,-0.008307780946813729,state_ext=stretched_up,63,0.012379953956861483,-0.009624911420270001,0.3425715783125509
UNI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,42,0.03296852636792108,0.7380952380952381,2.287275403664294,0.022179753207975272,True,366,0.0059646970661879906,0.02700382930173309,state_ext=stretched_up,126,0.012075345045550539,0.020893181322370544,0.3379520883641409
UNI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,20,-0.006208594852399258,0.55,-0.4103994936660916,0.6815129176491659,False,182,0.009956174336851243,-0.0161647691892505,state_ext=stretched_up,59,0.009993969175526994,-0.016202564027926254,0.4609943895538404
DOT/USD,1d,state_ext=stretched_up + state_vol=high_vol,all,ok,2023-08-18 00:00:00+00:00,2026-07-06 00:00:00+00:00,1054,97,0.0062117073013343025,0.6494845360824743,0.2573374412241454,0.7969182915017559,False,1054,0.00328783902807621,0.0029238682732580924,state_vol=high_vol,305,0.012242437602172166,-0.006030730300837864,0.27543826573440366
DOT/USD,1d,state_ext=stretched_up + state_vol=high_vol,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,43,-0.06161598339348598,0.37209302325581395,-1.3993867514424951,0.16169703761523602,False,366,-0.004460828339857393,-0.05715515505362859,state_vol=high_vol,104,-0.021930910273629683,-0.03968507311985629,0.35326449293524376
DOT/USD,1d,state_ext=stretched_up + state_vol=high_vol,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,30,0.0735061436606001,0.8666666666666667,4.785241972403621,1.7078145833071545e-06,True,365,0.012580249761879448,0.06092589389872065,state_vol=high_vol,149,0.04115055234073461,0.03235559131986549,3.9313025431031434e-05
DOT/USD,1d,state_ext=stretched_up + state_vol=high_vol,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,24,0.043618274347138386,0.875,3.458451359147934,0.0005432903642388354,True,187,0.02077561420030641,0.022842660146831974,state_ext=stretched_up,47,0.029099888447178934,0.014518385899959452,0.013150707964636688
DOT/USD,1d,state_ext=stretched_up + state_vol=high_vol,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,32,0.05753834414814804,0.90625,4.45249551084918,8.487801533174633e-06,True,366,0.0152415253949752,0.04229681875317284,state_ext=stretched_up,100,0.030316903058621704,0.027221441089526337,0.01575001204703219
DOT/USD,1d,state_ext=stretched_up + state_vol=high_vol,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,20,0.047454844567071344,0.85,3.245477269069671,0.0011725392508803445,True,182,0.021470593796527854,0.02598425077054349,state_ext=stretched_up,42,0.03310245172686142,0.014352392840209921,0.007580671903578473
AAVE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,all,ok,2021-07-15 00:00:00+00:00,2026-07-06 00:00:00+00:00,1818,183,0.018672945466627233,0.5956284153005464,1.7985726200107577,0.07208631168694257,False,1818,-0.0037822989095449553,0.02245524437617219,state_slope=flat,613,0.000535268668168951,0.01813767679845828,0.9440292865784021
AAVE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,44,-0.022781546370401116,0.4318181818181818,-1.0639854563998115,0.28733528800236163,False,366,-0.022760187861961188,-2.1358508439928148e-05,state_slope=flat,134,-0.023637447406116254,0.0008559010357151384,0.16806934494820003
AAVE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,31,0.07329441737749272,0.8387096774193549,3.805205088472196,0.0001416867418924106,True,365,0.0048426307881787485,0.06845178658931397,state_slope=flat,107,0.04747854371091389,0.02581587366657883,0.006699604750966648
AAVE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,35,0.031342174568453,0.6285714285714286,2.1458247886197337,0.031886960150325105,True,187,0.010370790938704529,0.020971383629748472,state_slope=flat,73,0.028747046850908484,0.002595127717544516,0.0026267366673817794
AAVE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,52,0.0497081263341752,0.7307692307692307,3.8891021155706507,0.00010061577890430051,True,366,0.011311898619032637,0.03839622771514256,state_slope=flat,129,0.04247975350220462,0.0072283728319705795,3.52727866514968e-06
AAVE/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,35,0.031342174568453,0.6285714285714286,2.1458247886197337,0.031886960150325105,True,182,0.011647503662876067,0.019694670905576934,state_slope=flat,72,0.028642191261591413,0.0026999833068615878,0.0031224025262743815
LTC/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,all,ok,2021-07-13 00:00:00+00:00,2026-07-06 00:00:00+00:00,1820,154,0.011869229146958026,0.5844155844155844,1.6634175768785384,0.09622887711017536,False,1820,-0.0009532747387408891,0.012822503885698914,state_ext=stretched_up,681,0.002905461319187921,0.008963767827770105,0.6317580903162361
LTC/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,28,0.02945557056052961,0.5714285714285714,2.2400153916269403,0.025089923656520075,True,366,-0.010215911990831463,0.039671482551361076,cross_BTC/USD_state_slope=flat,102,0.006796941467518713,0.022658629093010897,0.515469416329501
LTC/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,40,0.03164923883866861,0.725,2.9736648662717715,0.0029426627669149052,True,365,0.00030214604676089403,0.03134709279190771,state_ext=stretched_up,138,0.015843834454148432,0.015805404384520178,0.18191974789574172
LTC/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,11,0.020173828303504587,0.8181818181818182,1.7237259342622193,0.08475733089907433,False,187,0.01485390030250949,0.005319928000995098,state_ext=stretched_up,43,0.025350419739350233,-0.0051765914358456455,2.7575559510495395e-05
LTC/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,37,0.02888360660520361,0.7567567567567568,3.0119248932419573,0.002595968185373554,True,366,0.007155352836294786,0.02172825376890882,state_ext=stretched_up,110,0.020302439396182696,0.008581167209020912,0.09873837394212215
LTC/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,6,0.03725614210497178,0.8333333333333334,4.537880985966489,5.6822311764737066e-06,False,182,0.015270901636596454,0.021985240468375328,state_ext=stretched_up,38,0.028728757633772105,0.008527384471199675,2.7952961929589293e-06
CRV/USD,1d,state_ret_day=ret_day_flat + state_ext=stretched_up,all,ok,2023-08-18 00:00:00+00:00,2026-07-06 00:00:00+00:00,1054,80,0.011007448747655477,0.5625,0.5877259462630552,0.5567162570690507,False,1054,-0.0032821242322698643,0.014289572979925341,state_ret_day=ret_day_flat,266,0.007018539484809132,0.003988909262846345,0.40096076439391815
CRV/USD,1d,state_ret_day=ret_day_flat + state_ext=stretched_up,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,22,-0.027983080750589365,0.4090909090909091,-0.5119226661285456,0.608705134149794,False,366,-0.017895478617515517,-0.010087602133073848,state_ret_day=ret_day_flat,82,-0.002893682558659909,-0.025089398191929457,0.8628670111273089
CRV/USD,1d,state_ret_day=ret_day_flat + state_ext=stretched_up,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,32,0.016729123866771115,0.5625,0.611588775057967,0.5408098665913306,False,365,0.004549795313506514,0.0121793285532646,state_ret_day=ret_day_flat,112,0.00827104502993078,0.008458078836840336,0.5681326645685294
CRV/USD,1d,state_ret_day=ret_day_flat + state_ext=stretched_up,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,26,0.036957373561104914,0.6923076923076923,2.325971362486704,0.02002007847054088,True,187,0.01524847853484226,0.021708895026262654,state_ext=stretched_up,64,0.027817852717605517,0.009139520843499397,0.06899747584901084
CRV/USD,1d,state_ret_day=ret_day_flat + state_ext=stretched_up,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,39,0.04246675493079823,0.6666666666666666,2.310055803900584,0.020885064844180734,True,366,0.007252123140621248,0.03521463179017698,state_ext=stretched_up,109,0.015489270752258165,0.026977484178540068,0.5527231855144883
CRV/USD,1d,state_ret_day=ret_day_flat + state_ext=stretched_up,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,25,0.036594241373281225,0.68,2.2188893589791796,0.026494252627293102,True,182,0.015543333183017139,0.021050908190264086,state_ext=stretched_up,59,0.029792605546107964,0.006801635827173261,0.06803977570731545
ETH/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,all,ok,2021-07-13 00:00:00+00:00,2026-07-06 00:00:00+00:00,1820,137,0.014379806358446816,0.5985401459854015,1.3634532675555016,0.17273970307772957,False,1820,-0.0033142747187363923,0.017694081077183208,state_slope=flat,621,-0.0004127242000569828,0.014792530558503799,0.9416054998839782
ETH/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,34,-0.012878771062449005,0.4117647058823529,-0.42674007732760166,0.6695686562317991,False,366,-0.009215561770698898,-0.0036632092917501073,state_slope=flat,94,-0.001837774642571114,-0.01104099641987789,0.9042084869180644
ETH/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,24,0.039398632837978946,0.75,2.2636456822056332,0.023595915780855847,True,365,-0.002051161338220393,0.04144979417619934,state_slope=flat,127,0.01545821513228111,0.023940417705697836,0.23038297578855294
ETH/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,16,0.019867140433679792,0.6875,1.3035903184930762,0.19237330340241043,False,187,0.012256648945334554,0.007610491488345238,cross_BTC/USD_state_slope=uptrend,53,0.012914462040510248,0.006952678393169544,0.24820472660212722
ETH/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,25,0.026708711442712852,0.72,1.6965651776047717,0.08977889797792082,False,366,0.002557407962997154,0.024151303479715697,cross_BTC/USD_state_slope=uptrend,92,0.0006723681606574575,0.026036343282055393,0.9627389804613287
