symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
CRV/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,18,0.0087528346081709,long,0.0087528346081709,0.6111111111111112,0.0618247483200052,-0.0158752991182599,0.334063301234232
AVAX/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,38,0.0086220653492699,long,0.0086220653492699,0.6842105263157895,0.0361732656725567,-0.0119257436574657,0.3469127997284029
SOL/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up + state_slope=downtrend,43,-0.0085931181826303,short,0.0085931181826303,0.3488372093023256,0.0292733755551393,-0.0387571820787825,-0.2365609230048815
ADA/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,62,-0.0085167619173258,short,0.0085167619173258,0.2903225806451613,0.0109121909655496,-0.0205374546548306,-0.4143252556235511
SUSHI/USD,1h,state_utc_session=utc_us + state_ext=stretched_down + state_slope=uptrend,100,0.0084627637841142,long,0.0084627637841142,0.66,0.0453441892530796,-0.0277022326937875,0.2358862051672714
DOT/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,18,-0.0084545317974408,short,0.0084545317974408,0.2777777777777778,0.0157928055707993,-0.0259573567648616,-0.3767539365321692
AAVE/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,28,0.0084537120968473,long,0.0084537120968473,0.6785714285714286,0.0420916186229506,-0.0138971735183235,0.3191854858476425
UNI/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,113,0.0084519926296134,long,0.0084519926296134,0.3982300884955752,0.0503705364871905,-0.027726248480702,0.1190904161397304
ETH/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=uptrend,61,-0.008385007879554169,short,0.008385007879554169,0.3442622950819672,0.010622342069077965,-0.018773501740637584,-0.41674328676346334
CRV/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down,47,-0.0083153460364367,short,0.0083153460364367,0.2765957446808511,0.0394215846977615,-0.0222328260433817,-0.4309484245441748
DOT/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,47,0.0082597447845546,long,0.0082597447845546,0.574468085106383,0.0276780575589813,-0.0185364905240198,0.2292504427757185
XRP/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up + state_slope=uptrend,81,0.008237184629647,long,0.008237184629647,0.6790123456790124,0.026988076420794,-0.0142402739216308,0.2743127081499882
LTC/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,80,-0.0081274442749962,short,0.0081274442749962,0.275,0.0132180678351661,-0.0220048440997841,-0.3771367189773838
ADA/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=uptrend,24,-0.0081095250592977,short,0.0081095250592977,0.3333333333333333,0.0160035059433672,-0.0235285922337484,-0.3556096695464809
CRV/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=downtrend,17,-0.0080920188038309,short,0.0080920188038309,0.3529411764705882,0.0649844554409431,-0.0215845852599058,-0.4481035205873503
ADA/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,40,-0.0080694910136996,short,0.0080694910136996,0.425,0.0141750625275719,-0.020160012625844,-0.2652481697794787
ADA/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_down + state_slope=flat,21,-0.0080476983093983,short,0.0080476983093983,0.238095238095238,0.0079251355797479,-0.0159313418105231,-0.5806210123377382
