symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio,research_shard_id
SUSHI/USD,1h,state_ret_day=ret_day_flat + state_ext=neutral,12415,-0.0006569612168368,short,0.0006569612168368,0.4841723721304873,0.0640213819313804,-0.0163895242415932,-0.0293100381283407,crypto-1h-02
UNI/USD,1h,cross_USO_state_slope=uptrend + cross_TLT_state_ext=neutral + state_ext=stretched_down,671,-0.0006539148062312,short,0.0006539148062312,0.511177347242921,0.0242335333728018,-0.0200724088070918,-0.0290763440542161,crypto-1h-02
UNI/USD,1h,cross_USO_state_slope=uptrend + state_ext=stretched_down,671,-0.0006539148062312,short,0.0006539148062312,0.511177347242921,0.0242335333728018,-0.0200724088070918,-0.0290763440542161,crypto-1h-02
SUSHI/USD,1h,state_utc_session=utc_europe + state_funding=funding_neutral + state_ext=neutral,1266,-0.0006514757786072,short,0.0006514757786072,0.485781990521327,0.0452259641038325,-0.020371018941837,-0.0272132643687775,crypto-1h-02
SUSHI/USD,1h,cross_TLT_state_ext=neutral + state_ext=stretched_down,2003,0.0006486746028243,long,0.0006486746028243,0.5531702446330504,0.0552295879117561,-0.0227447099657945,0.0248381190199501,crypto-1h-02
UNI/USD,1h,state_utc_session=utc_europe + state_slope=uptrend,4698,-0.0006486494825096,short,0.0006486494825096,0.4680715197956577,0.0258189780533905,-0.020629063280699,-0.0242483325367869,crypto-1h-02
LTC/USD,1h,cross_TLT_state_slope=downtrend + state_ext=stretched_up,284,-0.0006474896919563,short,0.0006474896919563,0.4859154929577465,0.0113887395061804,-0.0122079373000365,-0.0499515740478649,crypto-1h-02
UNI/USD,1h,state_utc_session=utc_asia + state_funding=funding_neutral + state_ext=neutral,1405,0.0006469149094486,long,0.0006469149094486,0.5088967971530249,0.0202471508097375,-0.0136087547225304,0.0357377761177208,crypto-1h-02
SUSHI/USD,1h,state_ext=stretched_up + state_vol=low_vol,2804,-0.000646561155208,short,0.000646561155208,0.474679029957204,0.0622421553865116,-0.0165128543948464,-0.0307524298713546,crypto-1h-02
LTC/USD,1h,state_utc_session=utc_asia + state_volume=vol_normal,187,-0.0006449116951394,short,0.0006449116951394,0.5294117647058824,0.0098622330957129,-0.0113883800800843,-0.049902539828605,crypto-1h-02
LTC/USD,1h,state_volume=vol_quiet + state_ext=neutral,2701,-0.0006399161023502,short,0.0006399161023502,0.4916697519437245,0.0108532845174751,-0.0103766817339919,-0.0473230278749615,crypto-1h-02
SUSHI/USD,1h,cross_TLT_state_vol=mid_vol + state_ext=neutral,1371,-0.0006387281756965,short,0.0006387281756965,0.4835886214442013,0.0317586731169719,-0.0184156625123283,-0.0321182601557789,crypto-1h-02
XRP/USD,1h,cross_USO_state_vol=low_vol + state_ext=neutral,1348,-0.0006370101540233,short,0.0006370101540233,0.4814540059347181,0.0100071437588866,-0.010230725860931,-0.0459107841860853,crypto-1h-02
SUSHI/USD,1h,state_utc_session=utc_us + state_ext=stretched_down,3915,0.0006363429873372,long,0.0006363429873372,0.5550446998722861,0.0540112611941593,-0.0240601717660473,0.0194773518891065,crypto-1h-02
XRP/USD,1h,cross_USO_state_ext=neutral + state_ext=neutral,4090,-0.0006358630256777,short,0.0006358630256777,0.4733496332518337,0.0099452577574615,-0.0104207401866195,-0.045606875622172,crypto-1h-02
UNI/USD,1h,state_utc_session=utc_us + state_ext=neutral,8054,0.0006354097354845,long,0.0006354097354845,0.5117953811770549,0.035927375826183,-0.0145422481308274,0.0313682835378914,crypto-1h-02
SOL/USD,1h,state_utc_session=utc_asia + state_ext=stretched_down + state_slope=downtrend,2021,-0.00063301436519,short,0.00063301436519,0.5235032162295893,0.0209272322493389,-0.021910081259568,-0.0225334432919177,crypto-1h-02
SOL/USD,1h,cross_USO_state_ext=neutral + cross_TLT_state_slope=uptrend + state_ext=stretched_up,282,-0.0006319219659172,short,0.0006319219659172,0.5212765957446809,0.014965997398458,-0.0146120956024284,-0.0301214289700605,crypto-1h-02
SUSHI/USD,1h,cross_TLT_state_ext=neutral + state_ext=neutral,5284,-0.0006319014646722,short,0.0006319014646722,0.4854277062831189,0.0341565295408634,-0.0174279300893579,-0.0309554361540442,crypto-1h-02
SOL/USD,1h,state_utc_session=utc_asia + state_ext=neutral + state_slope=flat,3541,0.0006314171495434,long,0.0006314171495434,0.5043772945495623,0.0138813908872148,-0.0116370825885843,0.0372024845068654,crypto-1h-02
XRP/USD,1h,state_oi=oi_flat + state_ext=neutral,3749,-0.0006295332718172,short,0.0006295332718172,0.4643905041344358,0.0095596128907013,-0.0093426711500106,-0.0509124378921166,crypto-1h-02
