symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
BCH/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,long,0.0,120,0.009955601780475443,0.004958495101394344,0.004997106679081099,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,0.008725759137018918,0.0012298426434565243,1.180544282726996,False,43,0.022122057205409877,-0.0026411428041513262,0.024763200009561205,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,0.014369844550559252,0.007752212654850625,1.4234934789904061,0.15459315114935035,False,4,0,0000,0.0,False,rejected
XRP/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,short,0.0,13,0.05025493840207794,-0.018014012994828688,0.06826895139690663,cross_BTC/USD_state_slope=flat + state_ext=neutral,0.034924070298289506,0.015330868103788434,5.466176492234205,False,6,0.022083819417617084,0.014943466197808614,0.00714035321980847,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend,0.036870195119656904,-0.01478637570203982,0.8621968167264508,0.38857922112112075,False,4,0,0000,0.0,False,rejected
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,long,0.0,104,0.008748445865283696,0.002993569778851529,0.005754876086432167,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,0.009818912196883588,-0.0010704663315998925,0.8124804742245421,False,50,0.02203847378708959,-0.005140747021517272,0.027179220808606862,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,0.017073369672513692,0.004965104114575899,2.11200206348974,0.034686272307344,True,4,2,0011,0.5,False,rejected
SOL/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,0.0,68,-0.0032686129371015155,-0.04135159951951595,0.03808298658241443,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat,0.0016085262023893207,-0.004877139139490836,-0.19748598796625796,False,33,0.022023480444230064,0.006318285992461102,0.01570519445176896,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_up,0.0158544022300951,0.006169078214134965,1.2815914135900572,0.19998601382610826,False,4,0,0000,0.0,False,rejected
DOGE/USD,1d,state_ext=stretched_down + state_slope=flat,short,0.0,215,0.017646373057352498,-0.00922450313144912,0.026870876188801615,state_ext=stretched_down,0.0022262024486542254,0.015420170608698273,1.8175330861703662,False,97,0.02201659498510765,0.009376064559541777,0.012640530425565871,state_ext=stretched_down,0.013765068404730815,0.008251526580376834,1.9613380342546707,0.049839603265732446,True,4,1,0010,0.25,False,rejected
SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,long,0.0,117,-0.0085484495197496,0.0019488801752902578,-0.010497329695039859,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,0.004769239918089495,-0.013317689437839095,-0.6774077262763435,False,58,0.02198265189391089,-0.014664600751664529,0.03664725264557542,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,0.02198265189391089,0.0,2.026981235257869,0.042664331749462825,True,4,1,0001,0.25,False,rejected
SOL/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,short,0.0,67,-0.006206405453513124,-0.04135159951951595,0.035145194066002826,state_slope=flat,0.0006601475181613692,-0.006866552971674493,-0.3095208012304477,False,49,0.021954120826291265,0.006318285992461102,0.015635834833830162,cross_ETH/USD_state_slope=uptrend,0.009546413037462462,0.012407707788828803,2.136242550090276,0.032659648875211555,True,4,1,0001,0.25,False,rejected
XRP/USD,1d,state_ret_day=ret_day_flat + state_ext=neutral,short,0.0,29,0.022939701766577537,-0.018014012994828688,0.040953714761406225,state_ext=neutral,0.02314386061084337,-0.00020415884426583375,1.4069494419421564,False,22,0.02192435990682421,0.014943466197808614,0.006980893709015596,state_ret_day=ret_day_flat,0.020257170256192458,0.0016671896506317528,1.0295572029814621,0.3032179140875704,False,4,0,0000,0.0,False,rejected
UNI/USD,1d,cross_BTC/USD_state_slope=downtrend + state_slope=uptrend,short,0.0,16,0.032072388130004535,-0.005300705121701988,0.03737309325170653,cross_BTC/USD_state_slope=downtrend,0.0007801567664046969,0.03129223136359984,1.5240960999836244,False,27,0.02185134384995833,0.006561754742544181,0.01528958910741415,state_slope=uptrend,0.015059066377127527,0.006792277472830805,0.9699961509842913,0.33204841069293956,False,4,0,0000,0.0,False,rejected
BCH/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=neutral,short,0.0,31,-0.006002099341792437,-0.005358495101394343,-0.0006436042403980937,cross_ETH/USD_state_slope=flat + state_ext=neutral,0.007475261602520042,-0.01347736094431248,-0.37368069145824745,False,14,0.021765906669159427,0.0022411428041513213,0.019524763865008107,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat,0.024471911082603076,-0.002706004413443649,1.3762906512821629,0.16873166609296053,False,4,0,0000,0.0,False,rejected
ETH/USD,1d,state_ret_day=ret_day_down + state_ext=neutral,short,0.0,30,0.017616471218670784,-0.005688397187080507,0.023304868405751293,state_ext=neutral,0.008423403576615874,0.00919306764205491,1.5525900469197078,False,20,0.021759536101156635,0.0022253443740665336,0.019534191727090103,state_ext=neutral,0.014955348448045691,0.0068041876531109435,1.5691944967239169,0.11660262615586481,False,4,0,0000,0.0,False,rejected
AAVE/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=uptrend,long,0.0,251,0.013804412438724841,0.00732021117521885,0.0064842012635059915,cross_ETH/USD_state_slope=uptrend,0.015594362338914227,-0.0017899499001893856,0.9177987928341143,False,93,0.021654856962586247,-0.005815797079818087,0.027470654042404334,state_slope=uptrend,0.014180575735581881,0.007474281227004366,1.263264265855887,0.2064942237868035,False,4,0,0000,0.0,False,rejected
AVAX/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,short,0.0,152,0.013719146447365648,-0.0005957157160114652,0.014314862163377113,state_ext=stretched_down,0.00928394652791186,0.004435199919453788,1.1193841270591187,False,63,0.021641095128978216,0.00876220690616812,0.012878888222810097,state_ext=stretched_down,0.012756872883124597,0.00888422224585362,1.7099037025300934,0.08728368167548917,False,4,1,0001,0.25,False,rejected
SOL/USD,1d,cross_BTC/USD_state_slope=downtrend + state_slope=flat,long,0.0,40,-0.020769912579111018,0.04095159951951595,-0.06172151209862697,cross_BTC/USD_state_slope=downtrend,0.0034012359104713718,-0.02417114848958239,-1.084624784851734,False,43,0.021562617057406044,-0.006718285992461106,0.02828090304986715,cross_BTC/USD_state_slope=downtrend,-0.0029088498031510706,0.024471466860557116,1.4901457611951003,0.1361859141042725,False,4,0,0000,0.0,False,rejected
SUSHI/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_down,short,0.0,138,0.004189446638164805,-0.0023488801752902582,0.006538326813455063,state_ext=stretched_down,0.003472344218971276,0.0007171024191935291,0.23518905419698424,False,181,0.02151032613079476,0.014264600751664532,0.007245725379130229,cross_ETH/USD_state_vol=mid_vol,0.025026172045429187,-0.0035158459146344273,1.8316929557661936,0.06699717875133127,False,4,0,0000,0.0,False,rejected
SUSHI/USD,1d,state_ext=stretched_down + state_vol=high_vol,short,0.0,113,-0.0163758514050905,-0.0023488801752902582,-0.01402697122980024,state_ext=stretched_down,0.003472344218971276,-0.019848195624061777,-0.7028663769076261,False,144,0.02138240148374117,0.014264600751664532,0.007117800732076639,state_vol=high_vol,0.032870580668091745,-0.011488179184350574,1.587469120694667,0.11240643529412364,False,4,0,0000,0.0,False,rejected
LTC/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,long,0.0,15,0.016331100885423257,0.002993569778851529,0.013337531106571727,cross_ETH/USD_state_slope=downtrend + state_ext=neutral,0.01611026793174839,0.00022083295367486544,0.6496314032152333,False,13,0.02135998865170565,-0.005140747021517272,0.026500735673222923,cross_BTC/USD_state_ext=neutral + state_ext=neutral,0.006980824859639917,0.014379163792065735,2.367443813948103,0.017911439445580157,False,4,0,0000,0.0,False,rejected
SOL/USD,1d,cross_BTC/USD_state_slope=downtrend + state_slope=uptrend,long,0.0,14,0.015353938112609392,0.04095159951951595,-0.025597661406906558,state_slope=uptrend,0.13735709305816055,-0.12200315494555115,0.6737059269809177,False,12,0.02130196878900099,-0.006718285992461106,0.028020254781462098,cross_BTC/USD_state_slope=downtrend,-0.0029088498031510706,0.024210818592152062,1.058498062972808,0.2898284334036121,False,4,0,0000,0.0,False,rejected
AVAX/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,short,0.0,30,0.04970626236490399,-0.0005957157160114652,0.05030197808091545,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,0.034297659636963906,0.015408602727940084,1.716048857574733,False,12,0.02120858753491397,0.00876220690616812,0.012446380628745852,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up,0.023133847235923606,-0.0019252597010096344,0.9320255219424732,0.35132333590190745,False,4,1,0100,0.25,False,rejected
