symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
DOGE/USD,1h,state_ext=stretched_down + state_slope=uptrend,long,5.0,12,-0.012239589390079972,-0.0034336074379267213,-0.008805981952153251,state_slope=uptrend,-0.0025839044401680306,-0.009655684949911942,-2.2999306732280247,False,5,0.027134370339032522,-0.0033139290916917256,0.030448299430724246,state_ext=stretched_down,-0.0024347795830554795,0.029569149922088003,3.254000430908476,0.0011379210718911459,False,4,0,0000,0.0,False,rejected
CRV/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=neutral,short,5.0,14,0.005710931779675894,-0.0033803601763302184,0.009091291956006112,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,-0.0021542291876041155,0.007865160967280009,0.6954168170531992,False,6,0.02425860622932215,-0.004248708397739822,0.02850731462706197,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,0.006205233481291358,0.01805337274803079,2.769133914553014,0.005620552835834403,False,4,0,0000,0.0,False,rejected
CRV/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,short,5.0,57,-0.0036094355045912596,-0.0033803601763302184,-0.0002290753282610412,cross_ETH/USD_state_slope=downtrend,-0.0027724643355481887,-0.0008369711690430709,-1.3883975272452875,False,1,0.023177078876419514,-0.004248708397739822,0.027425787274159334,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend,-0.0006006428130896323,0.023777721689509146,,,False,4,0,0000,0.0,False,rejected
CRV/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,long,5.0,17,0.0050689799084987445,-0.0036196398236697843,0.008688619732168529,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend,-0.0008602222690633265,0.005929202177562071,0.5828287894187689,False,1,0.01737836450259878,-0.0027512916022601804,0.020129656104858958,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,-0.0007253170049417655,0.018103681507540544,,,False,4,0,0000,0.0,False,rejected
DOT/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,long,5.0,22,-0.0045926360408329705,-0.0037011231187029183,-0.0008915129221300521,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_up,-0.002290692773395784,-0.0023019432674371864,-1.1737057909959623,False,6,0.01691790921498123,-0.003637818361851516,0.020555727576832744,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat,0.00928412660309095,0.0076337826118902784,4.1992551960441675,2.677943755724499e-05,False,4,0,0000,0.0,False,rejected
DOGE/USD,1h,state_weekpart=weekday + state_ext=stretched_up + state_vol=high_vol,short,5.0,261,-0.002661943630892134,-0.003566392562073281,0.0009044489311811469,state_weekpart=weekday + state_vol=high_vol,-0.0024449406020042985,-0.0002170030288878356,-1.129711976666975,False,30,0.01672718606760459,-0.003686070908308276,0.020413256975912866,state_ext=stretched_up + state_vol=high_vol,0.013915350979804146,0.0028118350878004444,2.847554099809216,0.004405660531719979,True,4,2,0011,0.5,False,rejected
LINK/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=downtrend,short,5.0,13,-0.0026418865648608677,-0.0037107491775827213,0.0010688626127218536,state_ret_day=ret_day_up + state_slope=downtrend,0.0032227472868706455,-0.005864633851731513,-0.452413629188156,False,3,0.015621614811084933,-0.004058070416031815,0.019679685227116748,state_ret_day=ret_day_up + state_ext=stretched_down,0.008600850046738277,0.007020764764346656,5.097967270365237,3.4332015896865187e-07,False,4,0,0000,0.0,False,rejected
LINK/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up,short,5.0,31,0.0003367771340297134,-0.0037107491775827213,0.004047526311612435,state_ext=stretched_up,-0.0038409940826762386,0.004177771216705952,0.039796705528908856,False,2,0.015351791061657075,-0.004058070416031815,0.01940986147768889,state_ext=stretched_up,-0.002234875149919237,0.017586666211576313,3.731657651755636,0.0001902239043332088,False,4,0,0000,0.0,False,rejected
LINK/USD,1h,cross_BTC/USD_state_slope=downtrend + state_slope=uptrend,short,5.0,55,-0.0031123806755806453,-0.0037107491775827213,0.0005983685020020759,state_slope=uptrend,-0.0029835420611759697,-0.00012883861440467562,-0.7313376518657829,False,5,0.013952411698135861,-0.004058070416031815,0.018010482114167677,state_slope=uptrend,-0.0029796153588390107,0.01693202705697487,2.0380210127263774,0.041547831493420784,False,4,0,0000,0.0,False,rejected
DOGE/USD,1h,state_ext=stretched_up + state_vol=high_vol,short,5.0,362,-0.0029800616136883527,-0.003566392562073281,0.0005863309483849282,state_vol=high_vol,-0.0027869325465044647,-0.000193129067183888,-1.374684579048098,False,38,0.013915350979804146,-0.003686070908308276,0.017601421888112423,state_ext=stretched_up,-0.00010152686261655691,0.014016877842420703,2.888964823143104,0.003865123094417555,True,4,2,0011,0.5,False,rejected
