rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
332,CRV/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,879,False,380,False,-0.0013251397413426929,0.0029235686563971294,state_ext=stretched_up,0.00012015689215464915,0.4793938168883356,0,0000,0.0,0,8,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,842,False,False
333,CRV/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,334,False,126,False,-0.00029698104249969363,0.0024543105597604866,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat,8.006457476553662e-05,0.8743118112736177,0,0000,0.0,0,7,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,1026,False,False
334,LINK/USD,1h,state_utc_session=utc_asia + state_ext=stretched_down + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,285,False,98,False,-0.0016306377882692464,0.0024274326277625687,state_utc_session=utc_asia + state_slope=downtrend,4.354801779105099e-05,0.39790822243987245,0,0000,0.0,0,8,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,800,False,False
335,CRV/USD,1h,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,360,False,136,False,-0.0004496449241153689,0.0023016466781448116,cross_ETH/USD_state_slope=flat,3.291334794599095e-05,0.8073071221809898,0,0000,0.0,0,8,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,993,False,False
336,DOT/USD,1h,state_utc_session=utc_europe + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,546,False,268,False,-0.0014291241497313774,0.0019330574884171077,state_slope=uptrend,3.1972116326589107e-05,0.39166789068077756,0,0000,0.0,0,7,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,799,False,False
337,CRV/USD,1h,state_utc_session=utc_asia + state_volume=vol_surge,rolling,4,short,rejected,rejected_unsupported,152,False,45,False,-0.0036091898373482637,0.0006395185603915586,state_utc_session=utc_asia,7.62611169064821e-06,0.3339275990966273,0,0000,0.0,0,8,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,763,False,False
338,LINK/USD,1h,cross_ETH/USD_state_slope=downtrend + state_slope=uptrend,rolling,4,short,rejected,sample_starved_unsupported,35,True,4,False,0.0052655386046602005,0.009323609020692016,state_slope=uptrend,0.00824515396349921,0.07355810143211627,0,0000,0.0,0,8,8,4,4.0,rejected,provisional,provisional,rejected,provisional,provisional,rejected,rejected,1076,510,False,False
339,DOGE/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,10,False,8,False,0.0035362010903649994,0.006850130182056725,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,0.002746126225208144,0.15370019123291323,0,0000,0.0,0,8,8,3,3.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,614,False,False
340,LINK/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,21,False,5,False,0.004848009391935129,0.0077899389759033145,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,0.001760467609599822,0.14839376045804942,0,0000,0.0,0,8,8,3,3.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,609,False,False
341,LINK/USD,1h,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,162,False,40,False,-0.004246005770858827,-0.0001879353548270117,state_ext=stretched_down,0.00040950596569996715,0.1655912933846253,0,0000,0.0,0,0,7,0,3.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,626,False,False
342,DOGE/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,sample_starved_unsupported,92,False,11,False,0.002677041912414179,0.006363112820722455,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.004591809196423009,0.3596007131278154,1,1000,0.25,0,8,8,0,3.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,778,False,False
343,DOGE/USD,1h,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,rejected,sample_starved_unsupported,73,False,10,False,0.0014712455594110753,0.005157316467719351,state_ext=stretched_up,0.0015727724220276323,0.6635593968910967,1,0010,0.25,0,8,8,0,3.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,938,False,False
344,LINK/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down,rolling,4,short,rejected,sample_starved_unsupported,22,False,5,False,0.008600850046738277,0.012658920462770092,state_ret_day=ret_day_up,0.011588109971112315,0.10310744537532601,0,0000,0.0,0,7,7,3,3.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,555,False,False
345,DOGE/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,17,False,3,False,0.011116995608561539,0.014430924700253265,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down,0.009992741342035812,0.05790656283064899,0,0000,0.0,0,8,7,3,3.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,486,False,False
346,LINK/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,sample_starved_unsupported,69,False,14,False,0.001027900126598602,0.005085970542630418,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.0020046169680641274,0.7026818680231635,1,1000,0.25,0,8,7,0,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,954,False,False
347,LINK/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,315,False,196,False,-0.003699110876585799,0.00035895953944601634,state_slope=uptrend,-0.0007194955177467883,0.004063990794350936,1,1000,0.25,0,7,1,6,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,303,True,False
348,DOT/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up,rolling,4,short,rejected,sample_starved_unsupported,23,False,1,False,0.00455155482815062,0.007913736466299105,state_ext=stretched_up,0.006426432716742149,,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,,False,False
349,LINK/USD,1h,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,27,False,9,False,0.003087541782335307,0.0060294713663034925,state_ext=stretched_down,0.0054320300457765145,0.49850923469151676,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,859,False,False
350,CRV/USD,1h,state_volume=vol_normal + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,37,False,8,False,0.006954827837870633,0.009706119440130813,state_volume=vol_normal,0.0053825934877052084,0.12840595574327374,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,587,False,False
351,DOT/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,sample_starved_unsupported,28,False,6,False,0.0016651904627512498,0.005027372100899735,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.0029813321812858116,0.244283451300779,0,0000,0.0,0,8,7,2,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,686,False,False
352,LINK/USD,1h,state_ret_day=ret_day_down + state_ext=neutral + state_slope=uptrend,rolling,4,short,rejected,sample_starved_unsupported,38,False,13,False,0.01195579496910369,0.016013865385135505,state_ret_day=ret_day_down + state_slope=uptrend,0.0026578985470616396,0.12557328037268523,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,582,False,False
353,LINK/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,27,False,10,False,0.006523363177921774,0.00946529276188996,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.001544753921321312,0.33728096043977107,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,766,False,False
354,LINK/USD,1h,state_weekpart=weekday + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,2477,False,1364,False,-0.0040129424022106105,4.512801382120478e-05,state_weekpart=weekday,-0.00010515959247637315,5.957887960761354e-09,0,0000,0.0,0,8,1,8,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,34,True,True
355,LINK/USD,1h,state_utc_session=utc_us + state_ext=stretched_down + state_slope=flat,rolling,4,long,rejected,sample_starved_unsupported,55,False,12,False,-0.0011373936190370183,0.001804535964931167,state_ext=stretched_down + state_slope=flat,7.388526929936177e-05,0.72059614400019,1,0100,0.25,0,8,6,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,960,False,False
356,CRV/USD,1h,state_volume=vol_quiet + state_ext=stretched_up,rolling,4,short,rejected,sample_starved_unsupported,140,False,9,False,0.010589063482028016,0.014837771879767838,state_ext=stretched_up,0.012034360115525358,0.2310278869964706,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,673,False,False
357,CRV/USD,1h,state_utc_session=utc_asia + state_volume=vol_normal,rolling,4,short,rejected,sample_starved_unsupported,37,False,3,False,0.004215717108889982,0.008464425506629805,state_utc_session=utc_asia,0.007832533057928893,0.4926030591869286,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,854,False,False
358,LINK/USD,1h,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,rolling,4,long,rejected,sample_starved_unsupported,59,False,14,False,0.002934634576553601,0.005876564160521786,state_slope=downtrend,0.006058579288915044,0.6171651028218914,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,917,False,False
359,LINK/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,rejected,sample_starved_unsupported,51,False,4,False,0.003613377709340535,0.0076714481253723505,state_ext=stretched_up,0.005848252859259773,0.6445856498256437,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,926,False,False
360,LINK/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,rolling,4,long,rejected,sample_starved_unsupported,10,False,10,False,0.0021481037059193826,0.005090033289887568,cross_BTC/USD_state_slope=flat + state_ext=neutral,0.0037197546448626924,0.75473003102423,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,972,False,False
361,DOT/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,short,rejected,sample_starved_unsupported,10,False,7,False,0.008031678598897597,0.011393860237046083,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,0.0035367004169591116,0.39072169103076493,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,797,False,False
362,DOT/USD,1h,state_ext=stretched_down + state_slope=uptrend,rolling,4,short,rejected,sample_starved_unsupported,8,False,9,False,0.000533302168499219,0.0038954838066477043,state_slope=uptrend,0.0019943984345571855,0.9077073999752685,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,1039,False,False
363,CRV/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,sample_starved_unsupported,46,False,7,False,0.0005004425711676462,0.004749150968907469,state_ext=stretched_up,0.0019457392046649882,0.9108110960072338,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,1041,False,False
364,DOGE/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,31,False,11,False,0.0017411616280295418,0.005055090719721267,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.0014990417823996195,0.7133959028127566,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,959,False,False
365,CRV/USD,1h,state_ret_day=ret_day_down + state_ext=neutral + state_slope=uptrend,rolling,4,short,rejected,sample_starved_unsupported,41,False,7,False,-0.0009917369546340409,0.0032569714431057812,state_ret_day=ret_day_down + state_slope=uptrend,0.001442412213779514,0.8265491406467775,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,1001,False,False
366,DOGE/USD,1h,state_ret_day=ret_day_down + state_ext=neutral + state_slope=uptrend,rolling,4,short,rejected,sample_starved_unsupported,34,False,9,False,0.01199077641700249,0.015676847325310765,state_ret_day=ret_day_down + state_slope=uptrend,0.0010325679774070007,0.14533263265678764,0,0000,0.0,0,8,7,1,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,604,False,False
367,DOT/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,short,rejected,sample_starved_unsupported,28,False,3,False,-0.00030090973055921927,0.003061271907589266,cross_BTC/USD_state_ext=stretched_up,0.0006296347638998902,0.9799889815364891,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,1069,False,False
368,LINK/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,21,False,11,False,0.005531445305928904,0.008473374889897089,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.0005528360493284425,0.38415646063351705,0,0000,0.0,0,8,7,1,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,793,False,False
369,DOT/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,rolling,4,long,rejected,sample_starved_unsupported,17,False,8,False,0.0017255840805399962,0.005363402442391512,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,0.0004097464578074045,0.7973410974651791,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,986,False,False
370,LINK/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,sample_starved_unsupported,120,False,14,False,-0.0018691923917848428,0.0021888780242469725,state_ext=stretched_up,0.0003656827581343942,0.3192411335337946,0,0000,0.0,0,7,7,1,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,752,False,False
371,LINK/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,rolling,4,short,rejected,sample_starved_unsupported,17,False,11,False,0.0001703521633584816,0.004228422579390297,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=uptrend,0.00012769358036124364,0.970940427093619,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,1064,False,False
372,LINK/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,sample_starved_unsupported,33,False,10,False,0.0038500031194147718,0.007908073535446588,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,4.158656722456303e-05,0.46310182527497323,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,834,False,False
373,LINK/USD,1h,state_utc_session=utc_us + state_volume=vol_quiet,rolling,4,long,rejected,rejected_unsupported,869,False,392,False,-0.002642006208360799,0.00029992337560738646,state_volume=vol_quiet,-0.00014597343395352175,0.004143774720346993,0,0000,0.0,0,8,2,6,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,307,True,False
374,DOGE/USD,1h,state_utc_session=utc_asia + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,759,False,385,False,-0.0036126252858649627,7.344562244331315e-05,state_utc_session=utc_asia,-0.00020614892418671519,1.5114307942987182e-06,0,0000,0.0,0,7,1,7,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,81,True,True
375,DOGE/USD,1h,state_utc_session=utc_asia + state_volume=vol_surge,rolling,4,short,rejected,rejected_unsupported,808,False,384,False,-0.003419531889494929,0.0002665390188133468,state_volume=vol_surge,-0.0004740335646353732,0.0003321807465921367,0,0000,0.0,0,8,2,6,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,188,True,False
376,CRV/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,sample_starved_unsupported,57,False,1,False,0.023177078876419514,0.027425787274159334,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend,0.023777721689509146,,0,0000,0.0,0,8,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,,False,False
377,CRV/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,17,False,1,False,0.01737836450259878,0.020129656104858958,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,0.018103681507540544,,0,0000,0.0,0,7,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,,False,False
378,DOGE/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,sample_starved_unsupported,29,False,1,False,0.0066013305273237045,0.01028740143563198,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,0.005130084967912629,,0,0000,0.0,0,7,6,1,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,,False,False
379,LINK/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,sample_starved_unsupported,34,False,1,False,0.0036323571949290513,0.007690427610960867,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.004609074036394577,,0,0000,0.0,0,8,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,,False,False
380,CRV/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,rolling,4,long,rejected,sample_starved_unsupported,60,False,14,False,0.0011475347396285409,0.0038988263418887215,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up,0.003146259753602323,0.8032689803625552,0,0000,0.0,0,7,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,989,False,False
381,DOT/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,9,False,12,False,0.00013519521965381227,0.0037730135815053282,cross_BTC/USD_state_slope=flat,0.0029600596055832356,0.9730676268680867,0,0000,0.0,0,7,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,1066,False,False
382,LINK/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,short,rejected,sample_starved_unsupported,24,False,3,False,0.0016650030364749175,0.005723073452506733,cross_BTC/USD_state_ext=stretched_up + state_ext=neutral,0.0021548825565284127,0.856960105598898,0,0000,0.0,0,7,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,1018,False,False
383,LINK/USD,1h,state_utc_session=utc_europe + state_ext=stretched_down + state_slope=flat,rolling,4,long,rejected,sample_starved_unsupported,65,False,8,False,0.001088576642640868,0.004030506226609053,state_utc_session=utc_europe + state_slope=flat,0.001889874164302272,0.7816815569402895,0,0000,0.0,0,7,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,980,False,False
384,DOGE/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,rolling,4,short,rejected,sample_starved_unsupported,24,False,5,False,-0.0021286094613042392,0.0015574614470040367,cross_BTC/USD_state_slope=uptrend,0.000984182438961111,0.25178217711688156,0,0000,0.0,0,7,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,693,False,False
385,DOT/USD,1h,state_utc_session=utc_europe + state_ext=stretched_down + state_slope=flat,rolling,4,long,rejected,sample_starved_unsupported,75,False,12,False,-0.0007517817736646916,0.002886036588186824,state_utc_session=utc_europe + state_ext=stretched_down,0.0001368427652849863,0.8177399185625533,0,0000,0.0,0,8,7,0,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,996,False,False
386,LINK/USD,1h,state_ext=neutral + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,2064,False,1048,False,-0.002030455749892429,0.0009114738340757563,state_slope=flat,-7.432167050965433e-06,0.003714405816723332,0,0000,0.0,0,8,1,6,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,294,True,False
387,DOGE/USD,1h,state_utc_session=utc_asia + state_funding=funding_neutral + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1316,False,670,False,-0.0035513829988395498,0.0001346879094687261,state_utc_session=utc_asia,-0.00014490663716130222,3.3728844606173425e-08,0,0000,0.0,0,8,0,7,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,52,True,True
388,DOGE/USD,1h,state_utc_session=utc_asia + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1316,False,670,False,-0.0035513829988395498,0.0001346879094687261,state_utc_session=utc_asia,-0.00014490663716130222,3.3728844606173425e-08,0,0000,0.0,0,8,0,7,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,53,True,True
389,LINK/USD,1h,cross_ETH/USD_state_slope=uptrend + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,865,False,547,False,-0.002625701110743944,0.0014323693052878711,cross_ETH/USD_state_slope=uptrend,-0.00016084375986098656,0.010881789600744263,0,0000,0.0,0,7,1,6,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,354,True,False
390,LINK/USD,1h,state_utc_session=utc_us + state_funding=funding_neutral + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1111,False,684,False,-0.0038471146438772766,0.00021095577215453874,state_utc_session=utc_us,-0.00019149427758515577,2.443444143240825e-06,0,0000,0.0,0,7,0,7,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,89,True,True
391,LINK/USD,1h,cross_BTC/USD_state_slope=uptrend + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1168,False,683,False,-0.003952457356377,0.000105613059654815,cross_BTC/USD_state_slope=uptrend,-0.0003072136042345233,1.3626057287385862e-05,0,0000,0.0,0,6,0,7,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,104,True,True
392,LINK/USD,1h,cross_ETH/USD_state_slope=downtrend + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,1760,False,651,False,-0.003995141722629769,6.292869340204614e-05,cross_ETH/USD_state_slope=downtrend,-0.00031894684575180764,3.084905898709245e-05,0,0000,0.0,0,8,0,7,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,120,True,True
393,DOT/USD,1h,state_utc_session=utc_us + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1129,False,641,False,-0.0029580985889026963,0.00040408304924578883,state_utc_session=utc_us,-0.00047930600468258644,0.0018675136639247913,0,0000,0.0,0,8,1,6,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,261,True,False
394,DOGE/USD,1h,state_volume=vol_surge + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1158,False,838,False,-0.003513838975830358,0.00017223193247791792,state_volume=vol_surge,-0.0005683406509708021,8.451813071630454e-08,0,0000,0.0,0,8,0,7,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,59,True,True
395,LINK/USD,1h,state_volume=vol_surge + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1332,False,780,False,-0.003964769907203467,9.330050882834853e-05,state_volume=vol_surge,-0.0006106343638964521,6.511716543755597e-08,0,0000,0.0,0,7,0,7,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,57,True,True
396,CRV/USD,1h,cross_BTC/USD_state_vol=low_vol + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,848,False,701,False,-0.0042355277600039,1.318063773592202e-05,cross_BTC/USD_state_vol=low_vol,-0.0008668617720988519,2.2550730567338917e-06,0,0000,0.0,0,8,0,7,2.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,88,True,True
397,DOT/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,long,rejected,sample_starved_unsupported,38,False,9,False,0.003929263146643882,0.0075670815084953975,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.0034705130911739297,0.6474147149803426,0,0000,0.0,0,6,6,0,2.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,930,False,False
398,DOGE/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,short,rejected,sample_starved_unsupported,14,False,7,False,0.005306823330799794,0.00899289423910807,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,0.0013694033305693461,0.6454801478135237,0,0000,0.0,0,8,6,0,2.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,928,False,False
399,LINK/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=uptrend,rolling,4,short,rejected,sample_starved_unsupported,115,False,14,False,-0.0017124978184380798,0.0023455725975937355,state_ext=stretched_up + state_slope=uptrend,0.00026796210738990866,0.5897169566448752,0,0000,0.0,0,7,6,0,2.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,904,False,False
