symbol,timeframe,slice_combination,side,bin_mode,candidate_key,status,strict_gate_pass,live_decay_flag,valid_n,valid_mean_ret_costadj,valid_p_value_nw,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,scenario_survived_count,search_wide_bh_pass,search_wide_bonferroni_pass,valid_excess_vs_baseline,valid_excess_vs_best_parent,leverage_gate_pass,leverage_gate_reason,auto_promotion_block_reason,leverage_1x_multiple,leverage_1x_expected_return,leverage_1x_expected_pnl_at_position_cap,leverage_1x_theoretical_return_on_equity,leverage_1x_overnight_compatible,leverage_1x_requires_same_day_flatten,leverage_1x_margin_cushion_fraction,leverage_1x_risk_status,leverage_2x_multiple,leverage_2x_expected_return,leverage_2x_expected_pnl_at_position_cap,leverage_2x_theoretical_return_on_equity,leverage_2x_overnight_compatible,leverage_2x_requires_same_day_flatten,leverage_2x_margin_cushion_fraction,leverage_2x_risk_status,leverage_4x_multiple,leverage_4x_expected_return,leverage_4x_expected_pnl_at_position_cap,leverage_4x_theoretical_return_on_equity,leverage_4x_overnight_compatible,leverage_4x_requires_same_day_flatten,leverage_4x_margin_cushion_fraction,leverage_4x_risk_status,leverage_overnight_max_multiple,leverage_auto_promotion_gate
FUT/CL,1h,state_ext=stretched_down + state_slope=downtrend,long,rolling,FUT/CL|1h|state_ext=stretched_down + state_slope=downtrend|rolling,research_only,False,False,317,0.0013121297946941,0.5066220641527439,4,0,0000,0,False,False,0.0018050312918119,0.0002727728265321,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0013121297946941,3.28032448673525,0.0013121297946941,True,False,0.975,unknown_missing_atr_risk,2.0,0.0013121297946941,3.28032448673525,0.0026242595893882,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0013121297946941,3.28032448673525,0.0052485191787764,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_ext=neutral + state_vol=mid_vol,short,rolling,FUT/CL|1h|state_ext=neutral + state_vol=mid_vol|rolling,research_only,False,False,266,0.0012571141698624,0.3181359622094919,4,0,0000,0,False,False,0.0011642126727447,0.0002365277387964,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0012571141698624,3.1427854246559996,0.0012571141698624,True,False,0.975,unknown_missing_atr_risk,2.0,0.0012571141698624,3.1427854246559996,0.0025142283397248,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0012571141698624,3.1427854246559996,0.0050284566794496,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_session=afternoon + state_slope=downtrend,long,rolling,FUT/CL|1h|state_session=afternoon + state_slope=downtrend|rolling,research_only,False,False,267,0.0005257314265747,0.7752041581842211,4,0,0000,0,False,False,0.0010186329236925,0.0009538067125601,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0005257314265747,1.3143285664367501,0.0005257314265747,True,False,0.975,unknown_missing_atr_risk,2.0,0.0005257314265747,1.3143285664367501,0.0010514628531494,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0005257314265747,1.3143285664367501,0.0021029257062988,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_session=lunch + state_slope=downtrend,long,rolling,FUT/CL|1h|state_session=lunch + state_slope=downtrend|rolling,research_only,False,False,75,0.0038006214543782,0.251486961781836,4,0,0000,0,False,False,0.004293522951496,0.0004620210841164,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0038006214543782,9.5015536359455,0.0038006214543782,True,False,0.975,unknown_missing_atr_risk,2.0,0.0038006214543782,9.5015536359455,0.0076012429087564,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0038006214543782,9.5015536359455,0.0152024858175128,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_session=afternoon + state_slope=flat,short,rolling,FUT/CL|1h|state_session=afternoon + state_slope=flat|rolling,research_only,False,False,111,0.0011135505349018,0.6867278796787701,4,0,0000,0,False,False,0.001020649037784,0.0003657279742673,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0011135505349018,2.7838763372545,0.0011135505349018,True,False,0.975,unknown_missing_atr_risk,2.0,0.0011135505349018,2.7838763372545,0.0022271010698036,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0011135505349018,2.7838763372545,0.0044542021396072,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_session=morning + state_ext=stretched_up,long,rolling,FUT/CL|1h|state_session=morning + state_ext=stretched_up|rolling,research_only,False,False,159,0.0008958254772952,0.7016656217609225,4,0,0000,0,False,False,0.001388726974413,0.0001481416150426,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0008958254772952,2.2395636932380003,0.0008958254772952,True,False,0.975,unknown_missing_atr_risk,2.0,0.0008958254772952,2.2395636932380003,0.0017916509545904,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0008958254772952,2.2395636932380003,0.0035833019091808,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_session=afternoon + state_ext=neutral,long,rolling,FUT/CL|1h|state_session=afternoon + state_ext=neutral|rolling,research_only,False,False,407,-0.0006831337908987,0.5516255255636762,4,0,0000,0,False,False,-0.0001902322937809,9.450582618290512e-05,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,-0.0006831337908987,-1.70783447724675,-0.0006831337908987,True,False,0.975,unknown_missing_atr_risk,2.0,-0.0006831337908987,-1.70783447724675,-0.0013662675817974,True,False,0.9875,unknown_missing_atr_risk,4.0,-0.0006831337908987,-1.70783447724675,-0.0027325351635948,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_ext=stretched_up + state_slope=downtrend,short,rolling,FUT/CL|1h|state_ext=stretched_up + state_slope=downtrend|rolling,research_only,False,False,11,0.0018040095741588,0.6723227379152952,4,0,0000,0,False,False,0.001711108077041,0.0017759342881734,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0018040095741588,4.510023935397,0.0018040095741588,True,False,0.975,unknown_missing_atr_risk,2.0,0.0018040095741588,4.510023935397,0.0036080191483176,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0018040095741588,4.510023935397,0.0072160382966352,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_ext=stretched_down + state_slope=flat,short,rolling,FUT/CL|1h|state_ext=stretched_down + state_slope=flat|rolling,research_only,False,False,14,0.0077030291782484,0.4436688108879105,4,0,0000,0,False,False,0.0076101276811306,0.0069552066176139,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0077030291782484,19.257572945621,0.0077030291782484,True,False,0.975,unknown_missing_atr_risk,2.0,0.0077030291782484,19.257572945621,0.0154060583564968,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0077030291782484,19.257572945621,0.0308121167129936,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_ext=neutral + state_vol=low_vol,short,rolling,FUT/CL|1h|state_ext=neutral + state_vol=low_vol|rolling,research_only,False,False,37,0.0026848528176448,0.5463307487695719,4,1,0010,0,False,False,0.002591951320527,-0.0006452016558611,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0026848528176448,6.712132044112001,0.0026848528176448,True,False,0.975,unknown_missing_atr_risk,2.0,0.0026848528176448,6.712132044112001,0.0053697056352896,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0026848528176448,6.712132044112001,0.0107394112705792,False,True,0.99375,fail_overnight_constraint,2.0,False
