rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
73,FUT/GC,1h,state_ext=stretched_down + state_vol=mid_vol,rolling,4,long,rejected,rejected_unsupported,3,False,25,False,0.0012310734131253344,0.0016704204618229889,state_ext=stretched_down,-0.0005110922554262775,0.5106606773331308,0,0000,0.0,0,8,2,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,79,False,False
74,FUT/NQ,1h,state_session=morning + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,7,False,18,False,0.001537355454374312,0.0010771491416442323,state_ext=stretched_up,-0.0012475706868549238,0.37963591510817585,0,0000,0.0,0,8,1,1,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,68,False,False
75,FUT/CL,1h,state_session=lunch + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,147,False,51,False,-0.0003439681314393068,0.00014893336567846854,state_session=lunch,-0.003682568501701066,0.9477967848483269,0,0000,0.0,0,8,2,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,129,False,False
76,FUT/ES,1h,state_ext=stretched_up + state_vol=high_vol,rolling,4,long,rejected,sample_starved_unsupported,5,False,13,False,0.0015754923484768745,0.0013456122786556,state_ext=stretched_up,0.0,0.014899407419967314,0,0000,0.0,0,6,0,5,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,13,False,False
77,FUT/CL,1h,state_ext=stretched_up + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,309,False,310,False,0.0006531791540697399,0.0011460806511875152,state_ext=stretched_up,-9.450470818295339e-05,0.6916654500995443,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,98,False,False
78,FUT/ZN,1h,state_session=afternoon + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,399,False,158,False,-0.00023706897719411057,-6.802979712660615e-05,state_slope=flat,-0.00015417129862498966,0.06327954715499828,0,0000,0.0,0,1,0,5,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,24,False,False
79,FUT/GC,1h,state_session=morning + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,686,False,414,False,8.526800796735003e-05,4.5920959269695105e-05,state_slope=downtrend,-0.00015791087030234518,0.9090812071086152,0,0000,0.0,0,7,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,123,False,False
80,FUT/ZN,1h,state_session=lunch + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,102,False,48,False,-0.0002228360640797629,-5.379688401225847e-05,state_session=lunch,-0.00017373332105969687,0.47878226031679527,0,0000,0.0,0,2,1,4,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,74,False,False
81,FUT/CL,1h,state_session=morning + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,125,False,190,False,0.000668458999473074,0.0011613604965908493,state_ext=stretched_down,-0.0003708979686889047,0.7559922460435795,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,103,False,False
82,FUT/GC,1h,state_ext=stretched_down + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,170,False,71,False,-0.002142165668551612,-0.002181512717249267,state_slope=downtrend,-0.0023853445468213076,0.06377370861128595,0,0000,0.0,0,0,0,5,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,25,False,False
83,FUT/GC,1h,state_session=afternoon + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,79,False,33,False,-0.0017663752685904111,-0.0013270282198927568,state_session=afternoon,-0.0010963206984420308,0.16179612717827618,1,0100,0.25,0,1,1,1,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,46,False,False
84,FUT/ES,1h,state_session=morning + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,2084,False,884,False,0.00035064118338684326,0.00012076111356556886,state_session=morning,-8.416134199518003e-06,0.19874216706220715,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,52,False,False
85,FUT/ES,1h,state_ext=neutral + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,1079,False,521,False,0.0003709796234507561,0.0001410995536294817,state_slope=flat,-1.9275598706894358e-05,0.1606607532947817,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,45,False,False
86,FUT/NQ,1h,state_ext=neutral + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,1021,False,412,False,0.0005911254964299629,0.00013091918369988306,state_slope=flat,-3.5654672756734525e-05,0.21649800944170305,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,53,False,False
87,FUT/ES,1h,state_session=morning + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,673,False,318,False,0.0003365099983428557,0.00010662992852158128,state_slope=flat,-5.3745223814794776e-05,0.2980471875189106,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,59,False,False
88,FUT/ES,1h,state_ext=neutral + state_vol=high_vol,rolling,4,long,rejected,rejected_unsupported,1851,False,640,False,0.0006746409292045891,0.0004447608593833147,state_vol=high_vol,-7.06663988987601e-05,0.09368236928935625,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,32,False,False
89,FUT/NQ,1h,state_ext=neutral + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,1260,False,674,False,0.0006709591088710989,0.00021075279614101914,state_slope=uptrend,-0.00016342436188157583,0.07981724460045525,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,28,False,False
90,FUT/CL,1h,state_ext=neutral + state_vol=high_vol,rolling,4,short,rejected,rejected_unsupported,1174,False,712,False,0.0008457349776625023,0.000752833480544727,state_ext=neutral,-0.00017485145340348897,0.5336713577376431,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,81,False,False
91,FUT/CL,1h,state_ext=neutral + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,1087,False,348,False,0.0008124674477066361,0.0007195659505888608,state_ext=neutral,-0.00020811898335935518,0.6177795740119194,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,93,False,False
92,FUT/NQ,1h,state_session=lunch + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,331,False,138,False,0.0006376205677571342,0.00017741425502705436,state_session=lunch,-0.00021215688518527503,0.41375720689193973,0,0000,0.0,0,6,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,69,False,False
93,FUT/CL,1h,state_ext=stretched_down + state_vol=high_vol,rolling,4,long,rejected,rejected_unsupported,201,False,292,False,0.0007722887651118173,0.0012651902622295927,state_ext=stretched_down,-0.0002670682030501614,0.726903673585126,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,101,False,False
94,FUT/CL,1h,state_ext=stretched_up + state_vol=high_vol,rolling,4,long,rejected,rejected_unsupported,285,False,292,False,0.00021565000775827166,0.000708551504876047,state_ext=stretched_up,-0.0005320338544944216,0.8985409991657833,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,120,False,False
95,FUT/GC,1h,state_ext=stretched_down + state_vol=high_vol,rolling,4,short,rejected,rejected_unsupported,172,False,46,False,-0.0024199331986745898,-0.0024592802473722445,state_vol=high_vol,-0.0013460547033613325,0.09345944172989284,0,0000,0.0,0,1,1,3,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,31,False,False
96,FUT/GC,1h,state_session=afternoon + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,63,False,30,False,-0.0036375086854839255,-0.0036768557341815803,state_session=afternoon,-0.003907563255632306,0.07824038873493144,0,0000,0.0,0,1,1,3,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,27,False,False
97,FUT/GC,1h,state_session=lunch + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,108,True,32,False,-0.0004952341304879761,-5.588708179032171e-05,state_slope=flat,-0.00032691466866360954,0.8586585687663588,1,0100,0.25,0,1,1,0,-0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,116,False,False
98,FUT/GC,1h,state_ext=stretched_up + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,157,True,61,False,-0.0016099912355340318,-0.0011706441868363773,state_slope=uptrend,-0.001242611075602004,0.11866242536723703,1,0100,0.25,0,0,0,1,-0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,37,False,False
99,FUT/GC,1h,state_ext=stretched_up + state_vol=high_vol,rolling,4,long,rejected,rejected_unsupported,148,False,53,False,-0.0019471743176113665,-0.0015078272689137123,state_vol=high_vol,-0.002621052812924624,0.1134395015180707,1,0100,0.25,0,0,0,1,-0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,35,False,False
100,FUT/GC,1h,state_session=afternoon + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,1400,True,612,False,-0.0008024864567829915,-0.00036313940808533707,state_ext=neutral,-0.00032365434553867866,0.12485175538743043,0,0000,0.0,0,1,1,2,-0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,38,False,False
101,FUT/ES,1h,state_session=afternoon + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,537,False,310,False,-0.00038708265347382325,-0.0006169627232950976,state_slope=uptrend,-0.0005953619609572395,0.14593879130068377,0,0000,0.0,0,0,0,3,-0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,41,False,False
102,FUT/CL,1h,state_session=afternoon + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,592,False,286,False,-0.0017088072981243628,-0.0012159058010065874,state_slope=uptrend,-0.0014482764849110354,0.1286577617386444,0,0000,0.0,0,1,1,2,-0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,39,False,False
103,FUT/GC,1h,state_session=lunch + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,129,False,55,False,-0.0018533329404673573,-0.0014139858917697028,state_slope=uptrend,-0.0014859527805353295,0.05400708318102776,0,0000,0.0,0,1,1,2,-0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,20,False,False
104,FUT/NQ,1h,state_ext=stretched_down + state_vol=high_vol,rolling,4,long,rejected,rejected_unsupported,65,False,29,False,0.0003929670596278163,-6.723925310226351e-05,state_vol=high_vol,-0.0007077835336105954,0.8940096731733531,1,0100,0.25,0,2,0,0,-0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,119,False,False
105,FUT/NQ,1h,state_ext=stretched_down + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,64,True,35,False,1.7425934352233672e-05,-0.00044278037837784613,state_ext=stretched_down,-0.0008293909730227075,0.9933201054722833,1,0100,0.25,0,1,0,0,-0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,131,False,False
106,FUT/GC,1h,state_session=morning + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,756,False,209,False,-0.0004715360024697747,-0.0005108830511674296,state_slope=uptrend,-0.0004389161624018032,0.5739753710599842,0,0000,0.0,0,1,1,1,-0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,85,False,False
107,FUT/ES,1h,state_ext=neutral + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,1219,False,652,False,0.00018101892476422155,-4.8861145057052855e-05,state_slope=uptrend,-2.726038271919472e-05,0.5008550730239121,0,0000,0.0,0,2,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,76,False,False
108,FUT/ES,1h,state_session=lunch + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,100,False,59,False,6.0910886576766914e-05,-0.0001689691832445075,state_slope=uptrend,-0.00014736842090664937,0.9030086662715893,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,121,False,False
109,FUT/ES,1h,state_ext=neutral + state_vol=mid_vol,rolling,4,long,rejected,rejected_unsupported,1032,False,615,False,3.8501405271496215e-05,-0.00019137866454977819,state_ext=neutral,-0.00015426047932210775,0.8750254988589083,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,118,False,False
110,FUT/ES,1h,state_session=afternoon + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,1526,False,660,False,1.5769916736307855e-05,-0.00021411015308496655,state_ext=neutral,-0.0001769919678572961,0.9476105208757875,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,128,False,False
111,FUT/GC,1h,state_session=morning + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,89,False,32,False,-0.0008305194479904844,-0.0008698664966881394,state_session=morning,-0.0005807351295197894,0.5813236166895297,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,87,False,False
112,FUT/NQ,1h,state_session=afternoon + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,568,False,296,False,-7.696064154323754e-05,-0.0005371669542733173,state_slope=uptrend,-0.0009113441122959123,0.8528352574464042,0,0000,0.0,0,1,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,114,False,False
113,FUT/GC,1h,state_session=lunch + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,318,False,134,False,-0.0014145023562012827,-0.0009751553075036283,state_ext=neutral,-0.0009356702449569698,0.11377035109092626,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,36,False,False
114,FUT/NQ,1h,state_session=morning + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,723,False,288,False,-0.0010105527632814004,-0.0014707590760114802,state_session=morning,-0.0014735031405136432,0.18781600294664158,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,51,False,False
115,FUT/CL,1h,state_session=afternoon + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,133,False,155,False,-0.0009082793915811476,-0.00041537789446337227,state_ext=stretched_up,-0.001655963253833841,0.580922264414196,0,0000,0.0,0,1,1,0,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,86,False,False
116,FUT/CL,1h,state_ext=stretched_up + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,15,False,23,False,-0.0038331224421328065,-0.003926023939250582,state_slope=flat,-0.004580945002767275,0.15686668469233522,0,0000,0.0,0,0,0,1,-0.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,44,False,False
117,FUT/GC,1h,state_session=lunch + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,95,False,63,False,-0.0007800369915806877,-0.0003406899428830333,state_slope=downtrend,-0.00013685811331099287,0.4313671238543646,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,72,False,False
118,FUT/ES,1h,state_session=lunch + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,346,False,149,False,4.007328494656932e-05,-0.0001898067848747051,state_ext=neutral,-0.00015268859964703466,0.9443152588200745,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,127,False,False
119,FUT/ES,1h,state_ext=neutral + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,1458,False,520,False,2.8925284332413542e-05,-0.00020095478548886085,state_ext=neutral,-0.0001638366002611904,0.9419179644163864,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,126,False,False
120,FUT/NQ,1h,state_session=afternoon + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,1500,False,632,False,0.0001956908962438469,-0.00026451541648623287,state_ext=neutral,-0.0001858070901520901,0.6065283676500286,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,91,False,False
121,FUT/NQ,1h,state_ext=neutral + state_vol=low_vol,rolling,4,long,rejected,rejected_unsupported,771,False,224,False,0.00014329047900404839,-0.00031691583372603143,state_ext=neutral,-0.00023820750739188861,0.8100158342036221,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,111,False,False
122,FUT/NQ,1h,state_session=afternoon + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,289,False,140,False,0.00032377503413661036,-0.00013643127859346943,state_slope=flat,-0.000303005135050087,0.6166348774540305,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,92,False,False
123,FUT/ES,1h,state_session=morning + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,722,False,275,False,-0.0001553303413966572,-0.0003852104112179316,state_session=morning,-0.0005143876589830185,0.7580899018130614,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,104,False,False
124,FUT/NQ,1h,state_ext=neutral + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,1409,False,543,False,-0.00013685068889370932,-0.0005970570016237891,state_ext=neutral,-0.0005183486752896463,0.807843870721618,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,110,False,False
125,FUT/GC,1h,state_session=afternoon + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,369,False,163,False,-0.0007002323058151583,-0.0002608852571175039,state_slope=flat,-0.0005319128439907918,0.36608530762967106,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,65,False,False
126,FUT/NQ,1h,state_session=lunch + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,136,False,50,False,-0.0002067397738169369,-0.0006669460865470167,state_session=lunch,-0.001056517226759346,0.9054896298335453,0,0000,0.0,0,0,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,122,False,False
127,FUT/CL,1h,state_session=afternoon + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,106,False,102,False,-0.000956215168150445,-0.00046331367103266967,state_ext=stretched_down,-0.0019955721363124237,0.8059723586089216,0,0000,0.0,0,1,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,109,False,False
128,FUT/CL,1h,state_session=lunch + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,278,False,74,False,-0.0010971368537189027,-0.0006042353566011274,state_session=lunch,-0.004435737223980662,0.8104895667794698,0,0000,0.0,0,2,0,0,-1.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,112,False,False
129,FUT/GC,1h,state_session=lunch + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,23,False,9,False,0.0014213199518834647,0.0018606670005811192,state_ext=stretched_down,-0.0003208457166681471,0.3423182988649953,0,0000,0.0,0,8,1,0,-1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,62,False,False
130,FUT/GC,1h,state_ext=stretched_up + state_vol=mid_vol,rolling,4,short,rejected,sample_starved_unsupported,13,False,11,False,0.0011907224099380442,0.0011513753612403892,state_ext=stretched_up,-0.00029518673604197,0.5476711241338239,0,0000,0.0,0,7,0,0,-2.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,83,False,False
131,FUT/NQ,1h,state_session=morning + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,23,False,12,False,-0.002158453990138275,-0.0026186603028683546,state_ext=stretched_down,-0.003005270897513216,0.48172815343316255,0,0000,0.0,0,0,0,0,-3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,131,75,False,False
