symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
FUT/NQ,1h,state_session=afternoon + state_slope=downtrend,long,0.0,614,-0.0003145308659562517,-0.0001375186224094887,-0.000177012243546763,state_slope=downtrend,0.0001453516208959397,-0.0004598824868521914,-1.0721725418576435,False,240,0.0009486507006205592,0.0004602063127300798,0.0004884443878904794,state_session=afternoon,0.00037015432401074156,0.0005784963766098176,1.4908597821605074,0.1359983122834616,False,4,0,0000,0.0,False,rejected
FUT/CL,1h,state_session=morning + state_ext=stretched_up,long,0.0,159,-1.3641663085550818e-05,0.0003589147061134876,-0.00037255636919903844,state_ext=stretched_up,0.004065957208108854,-0.004079598871194405,-0.0038963851331375934,False,159,0.0008958254772952945,-0.0004929014971177753,0.0013887269744130698,state_ext=stretched_up,0.0007476838622526933,0.00014814161504260123,0.3830730223750527,0.7016656217609225,False,4,0,0000,0.0,False,rejected
FUT/ES,1h,state_session=morning + state_slope=uptrend,long,0.0,586,-0.00046684152058688134,-0.00014290154565703984,-0.0003239399749298415,state_session=morning,-0.0001542514775043418,-0.00031259004308253956,-1.4713735996397252,False,296,0.0008611743910315128,0.0002298800698212744,0.0006312943212102383,state_session=morning,0.00035905731758636126,0.0005021170734451515,2.0263729093540412,0.04272658492096992,True,4,0,0000,0.0,False,rejected
FUT/CL,1h,state_ext=neutral + state_vol=high_vol,short,0.0,1174,-0.0007479341190878854,-0.0007589147061134872,1.09805870256018e-05,state_ext=neutral,-0.0002720113782919725,-0.0004759227407959129,-0.9871953916997789,False,712,0.0008457349776625023,9.29014971177753e-05,0.000752833480544727,state_ext=neutral,0.0010205864310659913,-0.00017485145340348897,0.622411443378533,0.5336713577376431,False,4,0,0000,0.0,False,rejected
FUT/GC,1h,state_ext=neutral + state_vol=high_vol,long,0.0,1738,1.1410287257501981e-05,0.0001791537087979265,-0.0001677434215404245,state_ext=neutral,0.0002449187927650666,-0.0002335085055075646,0.026554727008564687,False,521,0.0008216659861585239,-0.0004393470486976544,0.0012610130348561783,state_vol=high_vol,0.0006738784953132575,0.00014778749084526648,1.1467039821661242,0.25150398411404384,False,4,0,0000,0.0,False,rejected
FUT/CL,1h,state_ext=neutral + state_slope=uptrend,short,0.0,1087,-0.0002052164071013393,-0.0007589147061134872,0.0005536982990121479,state_ext=neutral,-0.0002720113782919725,6.679497119063322e-05,-0.3477330239984289,False,348,0.0008124674477066361,9.29014971177753e-05,0.0007195659505888608,state_ext=neutral,0.0010205864310659913,-0.00020811898335935518,0.498999730352692,0.6177795740119194,False,4,0,0000,0.0,False,rejected
FUT/CL,1h,state_ext=neutral + state_slope=flat,short,0.0,1157,5.969210668575077e-05,-0.0007589147061134872,0.000818606812799238,state_slope=flat,5.2087385422082777e-05,7.604721263667996e-06,0.12539396927223626,False,270,0.0007774108658828062,9.29014971177753e-05,0.0006845093687650309,state_ext=neutral,0.0010205864310659913,-0.00024317556518318507,0.45879072475079324,0.6463844560442045,False,4,0,0000,0.0,False,rejected
FUT/CL,1h,state_ext=stretched_down + state_vol=high_vol,long,0.0,201,0.0018766960012454874,0.0003589147061134876,0.0015177812951319997,state_ext=stretched_down,0.001839682322018563,3.701367922692451e-05,0.6834842472360617,False,292,0.0007722887651118173,-0.0004929014971177753,0.0012651902622295927,state_ext=stretched_down,0.0010393569681619787,-0.0002670682030501614,0.34924728034227326,0.726903673585126,False,4,0,0000,0.0,False,rejected
FUT/ES,1h,state_session=lunch + state_slope=flat,long,0.0,97,-8.236552908473859e-05,-0.00014290154565703984,6.053601657230125e-05,state_session=lunch,-3.8018743109736134e-05,-4.4346785975002454e-05,-0.24595650218327272,False,51,0.0007054330138842513,0.0002298800698212744,0.00047555294406297684,state_slope=flat,0.00039025522215765045,0.0003151777917266008,1.201086831947534,0.22971752043810878,False,4,0,0000,0.0,False,rejected
FUT/ES,1h,state_ext=neutral + state_vol=high_vol,long,0.0,1851,-1.2311804732214525e-05,-0.00014290154565703984,0.0001305897409248253,state_vol=high_vol,7.355454014310763e-06,-1.9667258746525287e-05,-0.05872837232975746,False,640,0.0006746409292045891,0.0002298800698212744,0.0004447608593833147,state_vol=high_vol,0.0007453073281033492,-7.06663988987601e-05,1.6762850629325614,0.09368236928935625,False,4,0,0000,0.0,False,rejected
