symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
LINK/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,44,-0.037022328488063146,short,0.037022328488063146,0.29545454545454547,0.08670763231212048,-0.10902889484295507,-0.3759820653251221
CRV/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_up,251,0.03695456205764053,long,0.03695456205764053,0.5657370517928287,0.16153025826033807,-0.10151714691744823,0.2055672814006494
DOT/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,37,-0.03683182718528501,short,0.03683182718528501,0.32432432432432434,0.09302241899745443,-0.09369341582482874,-0.5345263937669555
CRV/USD,1d,state_volume=vol_normal + state_ext=neutral,25,-0.03677699020691395,short,0.03677699020691395,0.4,0.07678050102829992,-0.1175785338691075,-0.3964984169165305
CRV/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,224,0.03668490381129139,long,0.03668490381129139,0.53125,0.1670967950800552,-0.10801503126860797,0.19818343354435683
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,68,0.03657041217963258,long,0.03657041217963258,0.5441176470588235,0.137114179603832,-0.08041006133600902,0.1722810667630762
DOT/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,34,0.03587926723067745,long,0.03587926723067745,0.6470588235294118,0.09758177713096433,-0.0435394272728358,0.4324272338195547
CRV/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=neutral,27,-0.03568446027392019,short,0.03568446027392019,0.4444444444444444,0.11456311286638385,-0.10112625279109899,-0.4316258799935292
CRV/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=neutral,29,-0.03565369588680517,short,0.03565369588680517,0.4482758620689655,0.09985408253483846,-0.113759306381812,-0.4010644232332724
DOGE/USD,1d,state_ext=neutral + state_slope=uptrend,60,0.03562519995130245,long,0.03562519995130245,0.5833333333333334,0.10320110206038112,-0.05978764213750741,0.29456516286053147
LINK/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_up,65,-0.035497298369952565,short,0.035497298369952565,0.3384615384615385,0.07799962658558868,-0.10283239143823963,-0.3608165489382643
LINK/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,25,-0.03539967622940471,short,0.03539967622940471,0.44,0.07868448296158154,-0.10937226859756038,-0.34089963960160613
CRV/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,18,-0.035350587287978776,short,0.035350587287978776,0.3888888888888889,0.0817460106576704,-0.10442150295139413,-0.40523068764317766
CRV/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=neutral,49,-0.03527339823976305,short,0.03527339823976305,0.4489795918367347,0.09465795177739675,-0.10544432657580503,-0.37361758534392747
DOGE/USD,1d,state_ext=stretched_up + state_vol=low_vol,199,0.03504417069089382,long,0.03504417069089382,0.6080402010050251,0.11276132872938262,-0.056240803620345406,0.28203929333206096
LINK/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,63,0.03490468192799896,long,0.03490468192799896,0.5714285714285714,0.13704801997454805,-0.06661726407163929,0.37189018778659705
LINK/USD,1d,state_ext=stretched_up + state_vol=high_vol,137,0.03456239647282076,long,0.03456239647282076,0.5912408759124088,0.127465360007712,-0.08678384908975097,0.2702008327338441
CRV/USD,1d,state_volume=vol_quiet + state_ext=neutral,38,-0.03442507221228801,short,0.03442507221228801,0.39473684210526316,0.08963604287606312,-0.09472940084253857,-0.3836961771034952
LINK/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,20,-0.03423362460304821,short,0.03423362460304821,0.3,0.058007965737957856,-0.09166214543530118,-0.42852109769504937
LINK/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,27,0.03405637941944792,long,0.03405637941944792,0.6666666666666666,0.10462630083431931,-0.05272806975384959,0.34038951903052084
DOGE/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,70,0.033882263334282604,long,0.033882263334282604,0.5428571428571428,0.1363810759602254,-0.07179433344986573,0.23105794277214223
DOGE/USD,1d,state_ext=neutral + state_slope=downtrend,26,-0.03332909832229977,short,0.03332909832229977,0.19230769230769232,0.06541907757034361,-0.10072818432119682,-0.3071840487153557
DOT/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,28,-0.03327666176637021,short,0.03327666176637021,0.2857142857142857,0.054504859288214184,-0.0817099537414104,-0.5475343145653065
DOGE/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,31,0.03298867131192125,long,0.03298867131192125,0.5806451612903226,0.1159926022763524,-0.08511633155598661,0.21205846362469805
DOGE/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,23,0.032865667031912266,long,0.032865667031912266,0.6956521739130435,0.08827328587190772,-0.036572067850533824,0.4590258167073093
CRV/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,32,0.0327969859825457,long,0.0327969859825457,0.59375,0.1347758664608967,-0.07342318861593157,0.3220914670727057
CRV/USD,1d,state_ret_day=ret_day_up + state_ext=neutral,29,-0.032590111747041,short,0.032590111747041,0.3793103448275862,0.0917021058477975,-0.11147025793299642,-0.28059688976741287
DOT/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,18,-0.0325697771417919,short,0.0325697771417919,0.2777777777777778,0.0779125778443155,-0.09146007543336979,-0.49867971392934274
CRV/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,16,-0.0324507681102834,short,0.0324507681102834,0.375,0.07681826273934422,-0.10739296535659243,-0.4178280154871401
CRV/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,79,-0.03243720371296388,short,0.03243720371296388,0.3670886075949367,0.0842453591390074,-0.12446902979174507,-0.31264766795590104
DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=neutral,16,-0.0321801224518453,short,0.0321801224518453,0.3125,0.04808794144492545,-0.11003592001908157,-0.5514063726449504
CRV/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,22,-0.03211787059324948,short,0.03211787059324948,0.4090909090909091,0.10780719846361107,-0.09558859230569686,-0.32610631409578134
DOGE/USD,1d,state_funding=funding_neutral + state_ext=stretched_up,179,0.032066817678294744,long,0.032066817678294744,0.4748603351955307,0.12858581107282277,-0.07419390968317906,0.19126465237979137
CRV/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=neutral,24,-0.032011125793778,short,0.032011125793778,0.4166666666666667,0.119717675061638,-0.09908019750807288,-0.3164120368669642
LINK/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,16,-0.03191473614525055,short,0.03191473614525055,0.3125,0.0668111798694929,-0.10919285670204397,-0.29893713270153577
LINK/USD,1d,state_oi=oi_building + state_ext=stretched_up,38,-0.03190730832438867,short,0.03190730832438867,0.21052631578947367,0.04273527047026556,-0.06430939943376321,-0.66742109543815
DOGE/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,23,0.03184709701338359,long,0.03184709701338359,0.5217391304347826,0.11833906082106056,-0.0648682963804238,0.27229909464518554
DOGE/USD,1d,state_oi=oi_flat + state_ext=stretched_down,26,-0.031845006789126384,short,0.031845006789126384,0.38461538461538464,0.05300353014339355,-0.07383470170148022,-0.45939034179979144
DOGE/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=neutral,48,0.03151590193597865,long,0.03151590193597865,0.375,0.10383322342690075,-0.06986934516267858,0.17436742640053238
LINK/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,34,0.03144091998457696,long,0.03144091998457696,0.6764705882352942,0.10190555044472692,-0.04809177805459182,0.49373799290612086
CRV/USD,1d,state_ext=neutral + state_slope=flat,47,-0.03138628875680303,short,0.03138628875680303,0.3829787234042553,0.10500839555045374,-0.09903554031592592,-0.35232340977600163
DOT/USD,1d,state_ext=stretched_up + state_slope=flat,91,-0.03137810937105987,short,0.03137810937105987,0.3076923076923077,0.05831366254771761,-0.08872745517095189,-0.3805909768706514
CRV/USD,1d,state_ext=stretched_up + state_slope=uptrend,184,0.03135189372805876,long,0.03135189372805876,0.4782608695652174,0.161024194983969,-0.10688055349212607,0.16209255014240487
CRV/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,22,-0.031215287407572213,short,0.031215287407572213,0.5,0.11539505560988615,-0.11161084652217709,-0.3442673597088896
DOGE/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=neutral,27,-0.031038667094373935,short,0.031038667094373935,0.25925925925925924,0.046390990875478405,-0.08248520250215925,-0.32006830852164714
CRV/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_up,21,-0.031032811896371686,short,0.031032811896371686,0.38095238095238093,0.08783638831661336,-0.10589253316991479,-0.37095254904013947
CRV/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=neutral,40,-0.030957718757287776,short,0.030957718757287776,0.425,0.10979952658868042,-0.09291020940784525,-0.3398518809279901
LINK/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,44,0.030885476905335142,long,0.030885476905335142,0.5909090909090909,0.10293103624498268,-0.05721994294219413,0.3171383872286331
DOT/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,93,-0.030803189508779815,short,0.030803189508779815,0.3548387096774194,0.07117229449286439,-0.08711062828265555,-0.32063667120463263
DOGE/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_down,99,-0.03069454967288431,short,0.03069454967288431,0.41414141414141414,0.05844734432439504,-0.0932545368256878,-0.3503960890519964
DOGE/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,115,-0.030572169664824594,short,0.030572169664824594,0.3565217391304348,0.056761639515086074,-0.09387101149415573,-0.32649737522411904
CRV/USD,1d,state_funding=funding_neutral + state_ext=stretched_up,180,-0.030535588353129438,short,0.030535588353129438,0.35,0.11228373133883439,-0.12044674196307414,-0.22174236904270983
LINK/USD,1d,state_funding=funding_neutral + state_oi=oi_collapsing + state_ext=stretched_down,39,-0.030527435506428186,short,0.030527435506428186,0.28205128205128205,0.05707848159032089,-0.09009689126117204,-0.4277182619604874
DOT/USD,1d,state_funding=funding_neutral + state_oi=oi_building + state_ext=stretched_down,25,-0.0305173762461572,short,0.0305173762461572,0.24,0.11026732291017441,-0.09673352633203063,-0.2734510708976383
CRV/USD,1d,state_weekpart=weekday + state_ext=neutral,68,-0.03014617334100993,short,0.03014617334100993,0.4117647058823529,0.09682223330322408,-0.09807430665851447,-0.33738454683578173
CRV/USD,1d,state_ext=neutral + state_vol=high_vol,15,-0.03008351807038468,short,0.03008351807038468,0.3333333333333333,0.10173401298870585,-0.12730173679162707,-0.2712614292595342
DOT/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,86,-0.029833131897161812,short,0.029833131897161812,0.32558139534883723,0.07953647858694174,-0.08966573857285406,-0.3176111808556251
DOT/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,93,-0.029777655350644253,short,0.029777655350644253,0.3763440860215054,0.06871492783838355,-0.09883469030561318,-0.2998638888243189
LINK/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=neutral,16,-0.02966508547276505,short,0.02966508547276505,0.3125,0.07460744804691724,-0.07678189532293761,-0.5195418821356145
DOGE/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,36,0.02950725782513382,long,0.02950725782513382,0.6111111111111112,0.08341079773590379,-0.04595925596466485,0.37495625779873204
DOGE/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,110,0.029500130046201646,long,0.029500130046201646,0.4818181818181818,0.1302214688020481,-0.0799293125874918,0.1513527842104725
