rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
169,LINK/USD,1d,cross_BTC/USD_state_vol=low_vol + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,77,False,40,False,-0.00013458297744104453,0.007307508551112195,cross_BTC/USD_state_vol=low_vol,0.0039208751328437645,0.9921699230353147,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,667,False,False
170,LINK/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,151,False,58,False,0.009600268613193743,0.009158177084640508,state_ext=stretched_up,0.003735534013339626,0.5809900186877255,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,428,False,False
171,DOGE/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,92,False,60,False,-0.010116783910815226,0.0028966779516443504,state_ext=stretched_up,0.003548897290153799,0.6263236122679972,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,464,False,False
172,CRV/USD,1d,state_ret_day=ret_day_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,135,False,80,False,-0.0029022437848851583,0.01572432692829861,state_ext=stretched_down,0.0034913388516864645,0.8246914295413861,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,575,False,False
173,LINK/USD,1d,state_ret_day=ret_day_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,208,False,112,False,0.0011080362537393637,0.008550127782292603,state_ret_day=ret_day_down,0.0031935925898610466,0.9093087600230587,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,630,False,False
174,DOT/USD,1d,cross_BTC/USD_state_slope=downtrend + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,121,True,103,False,-0.014754091190433999,0.007760526946785935,cross_BTC/USD_state_slope=downtrend,0.0028256738835308708,0.19849857747334143,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,213,False,False
175,CRV/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,253,False,150,False,-0.00377358835808423,0.014852982355099537,state_ext=stretched_down,0.002619994278487393,0.7697718866204852,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,544,False,False
176,LINK/USD,1d,state_ext=neutral + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,94,False,45,False,-0.005185540648618305,0.0022565508799349343,state_slope=flat,0.002354244515434217,0.7565437463748155,0,0000,0.0,0,6,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,537,False,False
177,CRV/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,119,False,109,False,-0.00045186905906401695,0.01817470165411975,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,0.0023470691078870255,0.9784550155236671,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,659,False,False
178,LINK/USD,1d,state_ret_day=ret_day_flat + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,67,False,30,False,0.0036617919019871696,0.003219700373433935,state_ext=neutral,0.0022511182456920508,0.861773503279665,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,602,False,False
179,DOGE/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,214,False,117,False,0.012571229473351082,0.006557767610891511,cross_BTC/USD_state_slope=flat,0.0022379909384412575,0.23177549298893352,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,230,False,False
180,CRV/USD,1d,state_weekpart=weekend + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,106,False,58,False,-0.004265382385294499,0.014361188327889268,state_ext=stretched_down,0.0021282002512771235,0.7783415762080172,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,550,False,False
181,LINK/USD,1d,state_ext=stretched_down + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,253,False,200,False,-0.00022568466662028274,0.007216406861932956,state_slope=downtrend,0.0017760303427560805,0.9831262269639476,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,663,False,False
182,LINK/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,81,False,29,False,0.003104259393972795,0.0026621678654195607,state_ext=neutral,0.0016935857376776762,0.863618610753905,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,604,False,False
183,LINK/USD,1d,cross_BTC/USD_state_vol=low_vol + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,252,False,160,False,-0.002631509512636908,0.0048105820159163315,state_ext=stretched_down,0.0011881007255860909,0.8294004165068336,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,580,False,False
184,LINK/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,388,False,209,False,-0.002834325445168521,0.0046077660833847185,state_ext=stretched_down,0.0009852847930544779,0.772378120110703,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,545,False,False
185,CRV/USD,1d,state_volume=vol_quiet + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,18,True,20,False,0.013712554551520373,0.002085983838336615,state_ext=neutral,0.000924936516946407,0.4528641744490296,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,362,False,False
186,DOT/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,266,False,154,False,-0.013055838115558572,0.009458780021661362,cross_ETH/USD_state_ext=stretched_down,0.0008729893421474347,0.3037666491655904,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,274,False,False
187,DOGE/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,208,False,188,False,-0.008961053538123796,0.004052408324335781,cross_BTC/USD_state_slope=downtrend,0.0005106094801121189,0.34929807428237547,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,296,False,False
188,DOT/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,175,False,144,False,-0.015434895222266851,0.007079722914953082,state_ext=stretched_down,0.0002680169057973532,0.2366500558230249,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,235,False,False
189,LINK/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,21,True,19,False,0.001556630475141009,0.0011145389465877745,state_ext=neutral,0.00014595681884589,0.8916125536228674,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,623,False,False
190,CRV/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,105,False,44,False,-0.019990978539425237,-0.0013644078262414691,state_slope=uptrend,0.007080541649693618,0.319980773353608,1,0100,0.25,0,1,8,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,285,False,False
191,DOGE/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,93,False,27,False,0.014790838459434383,0.02780430032189396,state_ext=neutral,0.006922732371637642,0.5877427713404262,0,0000,0.0,0,8,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,431,False,False
192,DOGE/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,83,False,40,False,0.014319555052700269,0.027333016915159845,state_ext=neutral,0.006451448964903527,0.6860205291897312,0,0000,0.0,0,7,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,506,False,False
193,DOT/USD,1d,state_ext=neutral + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,25,False,28,False,0.023023580349165525,0.007508962211945596,state_ext=neutral,0.005666139720422979,0.2716206333914635,0,0000,0.0,0,6,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,261,False,False
194,LINK/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,76,False,37,False,-0.0028289952523881594,0.004613096276165079,cross_BTC/USD_state_slope=flat,0.004326729065858178,0.8722756426487019,0,0000,0.0,0,6,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,607,False,False
195,DOGE/USD,1d,cross_BTC/USD_state_vol=low_vol + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,206,False,114,False,-0.006143589136489373,0.006869872725970203,cross_BTC/USD_state_vol=low_vol,0.0035592339623433528,0.7058892027274615,0,0000,0.0,0,7,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,511,False,False
196,LINK/USD,1d,state_ext=stretched_up + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,150,False,79,False,-0.005138639154093784,0.002303452374459455,state_slope=flat,0.0024011460099587377,0.6712670010550044,0,0000,0.0,0,6,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,496,False,False
197,LINK/USD,1d,state_ext=stretched_up + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,270,False,94,False,0.012624142566750889,0.012182051038197654,state_slope=uptrend,0.0017553450204681603,0.37149863600704003,0,0000,0.0,0,7,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,311,False,False
198,DOGE/USD,1d,state_weekpart=weekday + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,130,False,46,False,0.009361739882615535,0.02237520174507511,state_ext=neutral,0.0014936337948187935,0.7097590878557873,0,0000,0.0,0,7,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,515,False,False
199,LINK/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,73,False,26,False,0.012206885056696438,0.011764793528143204,state_slope=uptrend,0.0013380875104137095,0.6325213283804856,0,0000,0.0,0,7,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,469,False,False
200,LINK/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,275,False,109,False,0.011105457280013702,0.010663365751460468,cross_BTC/USD_state_slope=uptrend,0.001225252035442298,0.39550385883391925,0,0000,0.0,0,8,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,330,False,False
201,DOGE/USD,1d,cross_ETH/USD_state_vol=high_vol + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,101,False,100,False,-0.002855759942582008,0.010157701919877568,cross_ETH/USD_state_vol=high_vol,0.0011102067793176437,0.822082126178427,0,0000,0.0,0,7,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,572,False,False
202,DOGE/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,259,False,94,False,-0.00016917249080615216,0.012844289371653425,state_slope=uptrend,0.0009293365204036798,0.9938422538009166,0,0000,0.0,0,7,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,669,False,False
203,CRV/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,177,False,138,False,-0.005539134523501305,0.013087436189682462,state_ext=stretched_down,0.0008544481130703177,0.6749274699063363,0,0000,0.0,0,7,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,499,False,False
204,LINK/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,55,False,20,False,0.003421375282206007,0.0029792837536527727,cross_ETH/USD_state_slope=flat + state_ext=neutral,0.000317115888233212,0.8851162276094231,0,0000,0.0,0,8,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,614,False,False
205,DOGE/USD,1d,state_weekpart=weekend + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,147,False,42,False,0.009885021026677324,0.0038715591642177532,state_weekpart=weekend,0.00019489775066598714,0.5162531477687553,0,0000,0.0,0,8,6,0,4.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,399,False,False
206,DOT/USD,1d,state_funding=funding_neutral + state_ext=stretched_up,rolling,4,short,rejected,parent_underperformed,268,False,72,True,0.03422027918203288,0.01870566104481295,state_ext=stretched_up,0.0,0.006661735991379647,2,1001,0.5,0,8,0,8,4.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,67,False,False
207,DOT/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_down,rolling,4,short,rejected,parent_underperformed,122,False,104,True,0.03753683843771631,0.02202222030049638,cross_BTC/USD_state_vol=mid_vol,-0.004076420298761423,0.0003770107546703372,2,0011,0.5,0,8,0,8,4.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,33,True,False
208,DOGE/USD,1d,state_ext=stretched_up + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,75,True,35,False,-0.013290374206071093,-0.00027691234361151666,state_ext=stretched_up,0.000375306994897932,0.5686181724787542,1,0100,0.25,0,1,6,0,4.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,420,False,False
209,DOGE/USD,1d,state_ext=stretched_down + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,241,False,217,False,-0.013760218682482086,-0.0007467568200225094,state_ext=stretched_down,0.0034133927991239384,0.15748075662978556,0,0000,0.0,0,1,8,0,4.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,191,False,False
210,LINK/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,234,False,85,False,-0.016546920567838064,-0.009104829039284825,cross_BTC/USD_state_slope=uptrend,0.0003332846767333461,0.27759171350251965,0,0000,0.0,0,1,8,0,4.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,264,False,False
211,DOT/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,rejected,sample_starved_unsupported,25,True,11,False,0.05403278484187597,0.03851816670465604,state_ext=stretched_up,0.01981250565984309,0.06921748882635503,1,1000,0.25,0,8,8,1,3.75,rejected,rejected,rejected,rejected,provisional,rejected,rejected,rejected,672,138,False,False
212,DOGE/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_down,rolling,4,short,rejected,parent_underperformed,142,False,118,True,0.018456916953471653,0.012443455091012082,cross_BTC/USD_state_vol=mid_vol,-0.001305357851839075,0.02919664621871476,1,0001,0.25,0,8,2,7,3.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,103,False,False
213,DOGE/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,rolling,4,long,rejected,sample_starved_unsupported,28,False,8,False,0.06807551187267338,0.08108897373513296,cross_BTC/USD_state_slope=flat + state_ext=neutral,0.05082164669228301,0.05479439383876139,0,0000,0.0,0,7,7,4,3.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,127,False,False
214,CRV/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,94,False,40,False,0.008400865797556913,-0.0032257049156268446,cross_BTC/USD_state_ext=neutral,0.0016799828408144571,0.6271837988597435,0,0000,0.0,0,2,7,0,3.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,465,False,False
215,CRV/USD,1d,state_ext=stretched_up + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,137,False,47,False,-0.0257582284569504,-0.007131657743766631,state_slope=uptrend,0.0013132917321684555,0.17474813125585298,0,0000,0.0,0,1,7,0,3.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,199,False,False
216,DOT/USD,1d,state_ext=stretched_down + state_vol=mid_vol,rolling,4,short,rejected,rejected_unsupported,124,False,68,False,0.010685933537990008,-0.004828684599229921,state_vol=mid_vol,0.0008357429241837352,0.6005508234503711,0,0000,0.0,0,1,7,0,3.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,443,False,False
217,DOT/USD,1d,state_ext=stretched_up + state_slope=uptrend,rolling,4,short,rejected,parent_underperformed,95,False,44,True,0.029144512806290105,0.013629894669070176,state_ext=stretched_up,-0.005075766375742776,0.018865579167297142,1,0001,0.25,0,8,1,7,3.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,91,False,False
218,DOGE/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,rolling,4,long,rejected,sample_starved_unsupported,23,False,4,False,0.058285468974246524,0.0712989308367061,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,0.03996284218768077,0.08388457098371815,0,0000,0.0,0,8,8,2,3.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,144,False,False
219,LINK/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,35,False,9,False,0.0495644538312716,0.05700654535982484,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,0.023134533905390744,0.45496982292916566,1,0100,0.25,0,7,7,0,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,367,False,False
220,DOT/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_down,rolling,4,short,rejected,parent_underperformed,189,False,91,True,0.027861787551903754,0.012347169414683825,cross_ETH/USD_state_vol=mid_vol,-0.012722773908361618,0.03283637500451908,1,0001,0.25,0,8,0,7,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,107,False,False
221,DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,short,rejected,sample_starved_unsupported,19,False,1,False,0.1561052951301003,0.15009183326764072,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.11587224616976845,,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,,False,False
222,LINK/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,rejected,sample_starved_unsupported,12,False,4,False,0.0707089183103109,0.07026682678175766,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.05727466245706413,0.07667725582913754,0,0000,0.0,0,8,7,2,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,142,False,False
223,LINK/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,10,False,5,False,0.05706676725863691,0.06450885878719015,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral,0.05021962370416687,0.06600027004351006,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,132,False,False
224,CRV/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,106,False,13,False,0.012250839427713612,0.030877410140897378,state_ext=stretched_down,0.018644422064285234,0.49933834569248026,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,389,False,False
225,DOGE/USD,1d,cross_ETH/USD_state_slope=downtrend + state_slope=uptrend,rolling,4,long,rejected,sample_starved_unsupported,19,False,2,False,0.013273777993286275,0.026287239855745853,state_slope=uptrend,0.014372287004496108,0.48322726900112856,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,382,False,False
226,DOGE/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=neutral,rolling,4,short,rejected,sample_starved_unsupported,29,False,13,False,0.013656921940519741,0.00764346007806017,cross_BTC/USD_state_ext=stretched_down,0.010222446907108797,0.5131985451824759,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,397,False,False
227,CRV/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,21,False,10,False,0.012610087874324893,0.03123665858750866,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,0.009346804962284893,0.5099314882512807,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,396,False,False
228,LINK/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=neutral,rolling,4,short,rejected,sample_starved_unsupported,14,False,6,False,0.0499307228752191,0.04948863134666587,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.005625205423308757,0.09516373528614963,0,0000,0.0,0,8,8,1,3.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,158,False,False
229,DOT/USD,1d,cross_ETH/USD_state_vol=high_vol + state_ext=stretched_up,rolling,4,long,rejected,sample_starved_unsupported,72,False,13,False,5.8982802742396215e-06,0.022520516417494172,cross_ETH/USD_state_vol=high_vol,0.0043561321069549176,0.9997687900542622,1,0100,0.25,0,6,6,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,672,False,False
230,DOT/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,rolling,4,short,rejected,sample_starved_unsupported,26,False,1,False,0.127063648317282,0.11154903018006208,cross_BTC/USD_state_slope=uptrend,0.08917886082025642,,0,0000,0.0,0,7,7,1,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,,False,False
231,DOGE/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,rolling,4,long,rejected,sample_starved_unsupported,16,False,3,False,0.08186219686818834,0.09487565873064792,cross_BTC/USD_state_slope=flat + state_ext=neutral,0.06460833168779796,0.067122117267024,0,0000,0.0,0,7,7,1,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,134,False,False
232,DOT/USD,1d,cross_ETH/USD_state_slope=downtrend + state_ext=neutral,rolling,4,long,rejected,sample_starved_unsupported,20,False,5,False,0.03637584793105812,0.05889046606827805,cross_ETH/USD_state_slope=downtrend,0.05513675600695969,0.26863616218891484,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,259,False,False
233,DOT/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,rolling,4,long,rejected,sample_starved_unsupported,17,False,9,False,0.03496615700900699,0.05748077514622692,cross_BTC/USD_state_slope=downtrend,0.05254592208297186,0.19665307953418099,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,211,False,False
234,DOGE/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=neutral,rolling,4,short,rejected,sample_starved_unsupported,14,False,2,False,0.07964896744422562,0.07363550558176604,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.041595257061438747,0.0898520903213611,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,149,False,False
235,DOT/USD,1d,state_ext=neutral + state_slope=uptrend,rolling,4,long,rejected,sample_starved_unsupported,18,False,4,False,0.008301745405652483,0.030816363542872417,state_ext=neutral,0.032659186034395035,0.5376244850227565,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,407,False,False
236,DOGE/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,rolling,4,long,rejected,sample_starved_unsupported,56,False,14,False,0.018322626786565748,0.031336088649025325,cross_ETH/USD_state_ext=stretched_down,0.026961200094085494,0.5923165364364431,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,436,False,False
237,DOGE/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,long,rejected,sample_starved_unsupported,13,False,10,False,0.03589092907872064,0.04890439094118022,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=downtrend,0.021010905609011768,0.17034835758941513,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,196,False,False
238,DOT/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,rolling,4,long,rejected,sample_starved_unsupported,16,False,6,False,0.053869132091613835,0.07638375022883377,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,0.018902975082606847,0.09587826820890832,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,160,False,False
239,DOGE/USD,1d,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,long,rejected,sample_starved_unsupported,36,False,10,False,0.004284200731424781,0.017297662593884357,state_ext=stretched_up,0.017949881932393805,0.917657228853666,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,632,False,False
240,CRV/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,rolling,4,long,rejected,sample_starved_unsupported,7,False,11,False,0.008932401051688667,0.027558971764872434,cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,0.01772850165446653,0.8273958606261136,0,0000,0.0,0,8,8,0,3.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,672,579,False,False
