symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
SOL/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=uptrend,47,0.015390784999430971,long,0.015390784999430971,0.5531914893617021,0.04897662379372274,-0.021712500444090066,0.3723273097885838
SUSHI/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=neutral,18,-0.01467578972692544,short,0.01467578972692544,0.3888888888888889,0.053273104665992985,-0.02760275002093604,-0.5191203175459335
SOL/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up + state_slope=uptrend,1805,0.014056451681815022,long,0.014056451681815022,0.474792243767313,0.03978533542115692,-0.023821383387917935,0.04346747995021523
LTC/USD,1h,state_utc_session=utc_asia + state_ext=stretched_up + state_slope=flat,22,-0.013106784405767487,short,0.013106784405767487,0.0,0.004165225133053376,-0.01754626814203689,-1.2350286513831918
XRP/USD,1h,state_funding=funding_short + state_oi=oi_building + state_ext=stretched_down,17,0.012960331547653603,long,0.012960331547653603,0.7647058823529411,0.02502495091569236,-0.010335095207093317,0.4974382801643768
XRP/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up + state_slope=downtrend,28,-0.012948512228926111,short,0.012948512228926111,0.2857142857142857,0.025326131478098597,-0.03282021739166775,-0.4204858060444957
UNI/USD,1h,state_funding=funding_short + state_oi=oi_building + state_ext=neutral,25,-0.012395526583922028,short,0.012395526583922028,0.12,0.018752770967819875,-0.018459277800582652,-1.2156283638100107
SOL/USD,1h,cross_ETH/USD_state_slope=uptrend + state_slope=downtrend,18,-0.01201301558327669,short,0.01201301558327669,0.2777777777777778,0.025624238819729774,-0.020579463242435488,-0.5419562495893696
SOL/USD,1h,state_ext=stretched_down + state_slope=uptrend,136,0.01191129947890609,long,0.01191129947890609,0.5882352941176471,0.043686680695951254,-0.02330069852673386,0.26338853099021237
SOL/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up,2295,0.011082730081301678,long,0.011082730081301678,0.46971677559912856,0.03649249961591077,-0.023789602309662105,0.0385874400518234
XRP/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=uptrend,31,0.011000331079136632,long,0.011000331079136632,0.6774193548387096,0.03219184352385628,-0.02239839875411618,0.406462354067627
SUSHI/USD,1h,state_utc_session=utc_europe + state_funding=funding_short + state_ext=stretched_up,193,0.010817779194697922,long,0.010817779194697922,0.533678756476684,0.044419214024134734,-0.021060967729020157,0.24666604495806865
SUSHI/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,28,0.010500236354811173,long,0.010500236354811173,0.6428571428571429,0.07814098429788821,-0.017876796293077504,0.22894387919071443
SOL/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,33,-0.009861079850994273,short,0.009861079850994273,0.48484848484848486,0.02259055427651579,-0.023612571461184204,-0.4062362352201218
SOL/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=uptrend,798,0.009789781722815203,long,0.009789781722815203,0.5125313283208021,0.028310193204974427,-0.018345792065908497,0.0390235317272376
UNI/USD,1h,cross_ETH/USD_state_slope=downtrend + state_slope=uptrend,138,0.009661250753445517,long,0.009661250753445517,0.5144927536231884,0.04170332650541067,-0.02511316048622463,0.14393380251225438
XRP/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,37,0.009515017965698995,long,0.009515017965698995,0.4594594594594595,0.02406899670554281,-0.014763204186967986,0.2635032533004846
UNI/USD,1h,state_funding=funding_neutral + state_oi=oi_building + state_ext=neutral,58,0.009347751638627524,long,0.009347751638627524,0.5344827586206896,0.02302514989599874,-0.009066950717937804,0.35961883427606567
SUSHI/USD,1h,state_funding=funding_neutral + state_oi=oi_building + state_ext=stretched_up,38,-0.009336917562849493,short,0.009336917562849493,0.23684210526315788,0.0194572079373048,-0.01837039597441513,-0.6255048247699359
SOL/USD,1h,state_funding=funding_long + state_oi=oi_collapsing + state_ext=neutral,23,-0.009283842726662151,short,0.009283842726662151,0.2608695652173913,0.0073503604726683205,-0.016001848968335747,-0.7900860930821583
UNI/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up + state_slope=uptrend,139,0.009249289004230657,long,0.009249289004230657,0.60431654676259,0.06190267982681127,-0.029469647459029483,0.25359097931411995
SOL/USD,1h,state_funding=funding_short + state_oi=oi_collapsing + state_ext=stretched_down,32,0.009147636592314823,long,0.009147636592314823,0.71875,0.018640735500934792,-0.009755431478346448,0.5331186371219422
XRP/USD,1h,state_utc_session=utc_europe + state_ext=stretched_down + state_slope=uptrend,16,0.009123513739377462,long,0.009123513739377462,0.6875,0.02784989547619794,-0.015023858700825496,0.3498169777967585
UNI/USD,1h,state_funding=funding_long + state_oi=oi_collapsing + state_ext=stretched_down,28,0.009000616890345509,long,0.009000616890345509,0.6071428571428571,0.09634640467911423,-0.014485959571968049,0.4041134538854296
SUSHI/USD,1h,state_utc_session=utc_asia + state_ext=stretched_down + state_slope=uptrend,79,0.008962539731685034,long,0.008962539731685034,0.6075949367088608,0.05231024594335944,-0.01876683262247351,0.29500212919819757
LTC/USD,1h,state_funding=funding_neutral + state_oi=oi_collapsing + state_ext=stretched_down,26,0.008825093829541587,long,0.008825093829541587,0.6153846153846154,0.018765020978383243,-0.0098730816206903,0.5161832556815409
SUSHI/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=downtrend,61,-0.008771255826278189,short,0.008771255826278189,0.4098360655737705,0.026937487351954253,-0.034988691678530255,-0.2248054445414234
SOL/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up + state_slope=downtrend,43,-0.008593118182630309,short,0.008593118182630309,0.3488372093023256,0.029273375555139335,-0.03875718207878258,-0.23656092300488152
SUSHI/USD,1h,state_utc_session=utc_us + state_ext=stretched_down + state_slope=uptrend,101,0.00840695580199897,long,0.00840695580199897,0.6633663366336634,0.04501793780494642,-0.02749538859274108,0.23548209576149304
SUSHI/USD,1h,state_funding=funding_short + state_oi=oi_collapsing + state_ext=stretched_down,28,0.00832167390722402,long,0.00832167390722402,0.6785714285714286,0.02432990889402534,-0.017665754087532484,0.29769921914791253
XRP/USD,1h,state_oi=oi_building + state_ext=stretched_down,25,0.008271467326800796,long,0.008271467326800796,0.68,0.020251588259716787,-0.010834088613430954,0.3532816655629487
XRP/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up + state_slope=uptrend,81,0.008237184629647003,long,0.008237184629647003,0.6790123456790124,0.026988076420794097,-0.014240273921630846,0.2743127081499882
SUSHI/USD,1h,state_funding=funding_neutral + state_oi=oi_collapsing + state_ext=stretched_down,35,-0.008217206593077647,short,0.008217206593077647,0.42857142857142855,0.09862759989422333,-0.023781331502063647,-0.3218710101705795
LTC/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,80,-0.008127444274996277,short,0.008127444274996277,0.275,0.013218067835166197,-0.022004844099784142,-0.3771367189773838
UNI/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,115,0.008083928013865219,long,0.008083928013865219,0.391304347826087,0.04965175766324409,-0.027642516877887536,0.1147969141950463
SUSHI/USD,1h,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,26,0.008039777413710814,long,0.008039777413710814,0.6153846153846154,0.04488329313801358,-0.0321379101731098,0.261589539329572
LTC/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,19,0.00795750276737098,long,0.00795750276737098,0.631578947368421,0.013524870975692911,-0.006397189889666007,0.7088101139137063
UNI/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=neutral,23,-0.007899242217685584,short,0.007899242217685584,0.30434782608695654,0.021929230286610063,-0.02568527771868583,-0.291588870560703
UNI/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,30,0.007714304177549007,long,0.007714304177549007,0.5333333333333333,0.026486411726442838,-0.015050942436484964,0.28600478111881883
SOL/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,19,0.007621158004820806,long,0.007621158004820806,0.631578947368421,0.016701535355517654,-0.009919120186033026,0.4898816825234874
UNI/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=downtrend,48,-0.0075514423337975966,short,0.0075514423337975966,0.2916666666666667,0.07314796423591445,-0.0290734319368741,-0.19548833179625996
XRP/USD,1h,state_utc_session=utc_asia + state_ext=stretched_down + state_slope=uptrend,26,0.007492981666969929,long,0.007492981666969929,0.5384615384615384,0.02643333463123367,-0.02474748932811732,0.31677454176528547
SUSHI/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,17,0.007329667803334472,long,0.007329667803334472,0.5882352941176471,0.0664833329221835,-0.019049094466241832,0.2726269917761
SOL/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=downtrend,71,-0.0073230812726546995,short,0.0073230812726546995,0.39436619718309857,0.02540028961623992,-0.030072051102303807,-0.23765509740457408
SUSHI/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,22,0.007295003150431073,long,0.007295003150431073,0.5454545454545454,0.04589610678507465,-0.03271925035217667,0.22252010023741808
SOL/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,29,-0.007278643582855215,short,0.007278643582855215,0.27586206896551724,0.008104467141470804,-0.013665499880631206,-0.5846006696329558
SOL/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=flat,83,0.007204044152589926,long,0.007204044152589926,0.5662650602409639,0.03355566872843471,-0.02356906467149458,0.20446640526727358
SOL/USD,1h,state_utc_session=utc_europe + state_slope=uptrend,3286,0.007177623870790973,long,0.007177623870790973,0.465611685940353,0.031312458124919146,-0.021893106368961954,0.029864745241736212
SOL/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,20,-0.007128315930935336,short,0.007128315930935336,0.55,0.027898096508233973,-0.02458610215374843,-0.25366845635742163
LTC/USD,1h,state_utc_session=utc_us + state_funding=funding_long + state_ext=stretched_down,59,0.007105744197100365,long,0.007105744197100365,0.7627118644067796,0.016426220430947876,-0.008629433658862061,0.5413201763083768
XRP/USD,1h,state_ext=stretched_down + state_slope=uptrend,60,0.007041878316742235,long,0.007041878316742235,0.6333333333333333,0.024646142987877602,-0.021965446986566387,0.30707606853506814
LTC/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_down,104,0.007007635295836913,long,0.007007635295836913,0.6634615384615384,0.017409900833160373,-0.009206047417894306,0.31309621468505083
LTC/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,85,-0.0069150306411071335,short,0.0069150306411071335,0.29411764705882354,0.01386126447227627,-0.021556489978691397,-0.3083976062935525
SUSHI/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,20,0.00688664474052833,long,0.00688664474052833,0.6,0.04649573708415168,-0.012128124454324901,0.3114652772413336
UNI/USD,1h,cross_BTC/USD_state_ext=stretched_up + state_ext=neutral,115,-0.0068634081827460055,short,0.0068634081827460055,0.30434782608695654,0.013152423366982783,-0.0197959472218951,-0.32426153219422826
SOL/USD,1h,state_weekpart=weekday + state_ext=stretched_up,5599,0.0068272423219877115,long,0.0068272423219877115,0.48919449901768175,0.028324713173574323,-0.02016073493337725,0.03286993891657025
UNI/USD,1h,cross_ETH/USD_state_slope=uptrend + state_slope=downtrend,77,-0.006810745664855019,short,0.006810745664855019,0.37662337662337664,0.02159526121101305,-0.019085922206349963,-0.3533783492982146
SUSHI/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up + state_slope=uptrend,151,0.0067764729662745625,long,0.0067764729662745625,0.5629139072847682,0.05150879602147035,-0.020212167592887263,0.22113063559812238
XRP/USD,1h,state_utc_session=utc_asia + state_funding=funding_short + state_ext=stretched_up,134,0.006762681860429319,long,0.006762681860429319,0.5970149253731343,0.02416607127798018,-0.01373228408744052,0.28564229712810807
LTC/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=flat,55,-0.006751288868092291,short,0.006751288868092291,0.34545454545454546,0.010335040577175554,-0.01880345329693143,-0.397732384098922
SUSHI/USD,1h,state_oi=oi_building + state_ext=stretched_up,75,-0.006711054960498946,short,0.006711054960498946,0.36,0.03381450742950687,-0.018206231232285035,-0.43265007348922796
UNI/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,91,-0.006623589138487281,short,0.006623589138487281,0.3076923076923077,0.01108739028802805,-0.018301007996036553,-0.33638777820588533
SOL/USD,1h,state_utc_session=utc_us + state_ext=stretched_down + state_slope=uptrend,62,0.006612468238245177,long,0.006612468238245177,0.5645161290322581,0.04766441448811575,-0.027705120670575893,0.13073310286111456
LTC/USD,1h,state_funding=funding_long + state_oi=oi_collapsing + state_ext=neutral,46,-0.006534556387982205,short,0.006534556387982205,0.3695652173913043,0.014756187773485849,-0.014640317190399177,-0.5217162276662363
SOL/USD,1h,state_ext=stretched_up + state_slope=uptrend,5805,0.0064217762266385705,long,0.0064217762266385705,0.4797588285960379,0.02772592104855996,-0.019851211782998358,0.031486498256914866
SOL/USD,1h,state_utc_session=utc_europe + state_ext=stretched_down + state_slope=uptrend,35,0.0063689181477516645,long,0.0063689181477516645,0.4857142857142857,0.036041712969367944,-0.026273212978172828,0.18097518101325002
SUSHI/USD,1h,state_ext=stretched_down + state_slope=uptrend,282,0.006353881284753412,long,0.006353881284753412,0.574468085106383,0.04206382148280176,-0.024558863246898748,0.18531469646014728
SOL/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,41,-0.0063498909891802485,short,0.0063498909891802485,0.34146341463414637,0.01557983220128776,-0.017819137792001883,-0.3785649498944644
UNI/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,18,0.006326180014475565,long,0.006326180014475565,0.7777777777777778,0.01763988170441444,-0.010920984838581461,0.31693827374769773
XRP/USD,1h,state_weekpart=weekend + state_ext=stretched_up + state_vol=mid_vol,253,0.006250666207197329,long,0.006250666207197329,0.5217391304347826,0.018907791538686276,-0.010159319699617453,0.21045593861677828
UNI/USD,1h,state_utc_session=utc_us + state_ext=stretched_down + state_slope=uptrend,68,0.006209987148702516,long,0.006209987148702516,0.6764705882352942,0.05415756540535666,-0.02081722989649991,0.2509096130775361
XRP/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=neutral,16,-0.006199770074676175,short,0.006199770074676175,0.3125,0.011656191586554426,-0.015237381963372265,-0.3252570374727491
LTC/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=neutral,22,-0.006199110116658357,short,0.006199110116658357,0.4090909090909091,0.010145127807059612,-0.01654189006644501,-0.3062893015214691
SUSHI/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,15,0.006195102443112011,long,0.006195102443112011,0.8,0.019452306098891207,-0.014625419462246861,0.3261479496680777
UNI/USD,1h,state_funding=funding_long + state_oi=oi_building + state_ext=stretched_up,32,-0.006194285403362754,short,0.006194285403362754,0.34375,0.05560614577849038,-0.027589019016045952,-0.3617668517329098
SOL/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up + state_slope=uptrend,87,0.006173653951930512,long,0.006173653951930512,0.5172413793103449,0.03528570741176387,-0.024860385832667083,0.1725399181406636
SUSHI/USD,1h,state_utc_session=utc_us + state_funding=funding_long + state_ext=stretched_down,205,0.006153868326831323,long,0.006153868326831323,0.6292682926829268,0.04475118835787453,-0.018913429184318223,0.303998027027315
SUSHI/USD,1h,state_utc_session=utc_us + state_ext=stretched_up + state_slope=downtrend,80,-0.006145238795922421,short,0.006145238795922421,0.425,0.1328229699648367,-0.03172659298294171,-0.12794248447622253
UNI/USD,1h,state_funding=funding_long + state_oi=oi_building + state_ext=neutral,20,0.006094655777288233,long,0.006094655777288233,0.6,0.01897338215985373,-0.011675316927845064,0.29038927449678437
LTC/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=flat,56,-0.006073832112126513,short,0.006073832112126513,0.2857142857142857,0.00929090535771251,-0.016488698782739973,-0.38994903256023433
XRP/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up,142,0.006060616067521847,long,0.006060616067521847,0.6197183098591549,0.025458936119543866,-0.016704124611553222,0.2168593144241653
UNI/USD,1h,state_funding=funding_long + state_oi=oi_flat + state_ext=stretched_up,182,0.006048683608043136,long,0.006048683608043136,0.5384615384615384,0.02666218908769191,-0.01575842659698233,0.1805112742133071
UNI/USD,1h,state_funding=funding_long + state_oi=oi_collapsing + state_ext=neutral,59,-0.006035493570561404,short,0.006035493570561404,0.3898305084745763,0.011952191195565263,-0.01529095465006624,-0.4263647141676732
LTC/USD,1h,state_ext=stretched_up + state_slope=flat,121,-0.00602577684489583,short,0.00602577684489583,0.32231404958677684,0.011411362884215188,-0.018275301640043425,-0.3145537019451396
XRP/USD,1h,state_ext=stretched_up + state_slope=downtrend,58,-0.006000835812317072,short,0.006000835812317072,0.43103448275862066,0.024281141112812498,-0.02763252882424215,-0.216968766863423
SOL/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,20,-0.005989571961538947,short,0.005989571961538947,0.45,0.018834091271786556,-0.016830575994649783,-0.3099151810962451
LTC/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,24,-0.005985818768823643,short,0.005985818768823643,0.2916666666666667,0.00844621224844296,-0.015418631952603429,-0.5226651572387401
SOL/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=downtrend,52,-0.00597224608578136,short,0.00597224608578136,0.36538461538461536,0.02555488605272869,-0.027763687875695088,-0.17267202394959266
XRP/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up + state_slope=flat,80,-0.0059569287368889095,short,0.0059569287368889095,0.3625,0.016049501527917967,-0.021362578226377542,-0.251813823367697
UNI/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=neutral,16,-0.005941708292545658,short,0.005941708292545658,0.375,0.014548809300301835,-0.024608368713602065,-0.26387340256145786
SOL/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=uptrend,4915,0.005911304161424756,long,0.005911304161424756,0.4742624618514751,0.027496583071110615,-0.019980880545489743,0.029972412233761497
SOL/USD,1h,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,43,-0.005910326761272238,short,0.005910326761272238,0.5348837209302325,0.022638325058103346,-0.019909541030484666,-0.2560803891391662
XRP/USD,1h,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,56,0.005892870469829244,long,0.005892870469829244,0.44642857142857145,0.021154206592429566,-0.014318061054276342,0.18462175847874748
UNI/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,139,-0.0058775386978188494,short,0.0058775386978188494,0.3669064748201439,0.0163461077770064,-0.02099777358637656,-0.2102206578122329
LTC/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_down + state_slope=downtrend,68,0.005805001574988235,long,0.005805001574988235,0.6764705882352942,0.01536936298267039,-0.008762460933921737,0.4646456759624165
SUSHI/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up + state_slope=downtrend,77,-0.005756279373044747,short,0.005756279373044747,0.45454545454545453,0.040082743377834074,-0.034507091443512265,-0.1273191397350408
SOL/USD,1h,state_ret_day=ret_day_up + state_ext=neutral + state_slope=downtrend,142,-0.00575565313150925,short,0.00575565313150925,0.3732394366197183,0.0191967163684664,-0.02311395346415855,-0.22022963120076958
SOL/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up,1401,0.00571120061108418,long,0.00571120061108418,0.49107780157030695,0.02504086032870727,-0.01837887845950338,0.03003608230387781
UNI/USD,1h,state_ret_day=ret_day_up + state_ext=neutral + state_slope=downtrend,306,-0.005693449838815442,short,0.005693449838815442,0.3888888888888889,0.034319927803204815,-0.02210867091681913,-0.2097579952572596
LTC/USD,1h,state_funding=funding_neutral + state_oi=oi_collapsing + state_ext=neutral,58,-0.005660652796888815,short,0.005660652796888815,0.27586206896551724,0.0065044636186676824,-0.01359750863041191,-0.5577339765833863
SOL/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=neutral,22,0.005657578249233888,long,0.005657578249233888,0.5909090909090909,0.016199802425876063,-0.010574673481603892,0.3556912722334826
UNI/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,25,0.005650074168826849,long,0.005650074168826849,0.56,0.02439646318966597,-0.02039610168872355,0.20106420476286174
SOL/USD,1h,state_funding=funding_neutral + state_oi=oi_building + state_ext=stretched_up,31,-0.005589778741576502,short,0.005589778741576502,0.3225806451612903,0.008667807153570056,-0.014152995457871857,-0.4760218370234215
LTC/USD,1h,state_utc_session=utc_europe + state_funding=funding_neutral + state_ext=stretched_up,121,-0.00557161939001587,short,0.00557161939001587,0.4380165289256198,0.019760253152916685,-0.021786277477554076,-0.21187997394814528
XRP/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up + state_slope=uptrend,913,0.005570634103740711,long,0.005570634103740711,0.5268346111719606,0.024720690437060776,-0.017840252654380235,0.17603907395914298
SUSHI/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,34,0.005557153314808866,long,0.005557153314808866,0.6764705882352942,0.046272915419866306,-0.01447798468330854,0.2883175562511748
XRP/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,35,0.005547143647300106,long,0.005547143647300106,0.45714285714285713,0.021408762952316328,-0.015222752802236977,0.1665642029727578
XRP/USD,1h,state_utc_session=utc_us + state_ext=stretched_up + state_slope=downtrend,24,-0.005543809250733972,short,0.005543809250733972,0.5,0.019705901320261728,-0.02541982624128919,-0.33133677363994013
LTC/USD,1h,state_utc_session=utc_us + state_funding=funding_long + state_ext=stretched_up,95,-0.005533915392726955,short,0.005533915392726955,0.3473684210526316,0.00835037174225506,-0.017135354868267092,-0.4865076208913832
LTC/USD,1h,state_utc_session=utc_us + state_funding=funding_short + state_ext=stretched_down,136,0.0055114962026690814,long,0.0055114962026690814,0.7279411764705882,0.02281795652281422,-0.01642105410041874,0.35269942325712167
UNI/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,238,-0.005505413217668407,short,0.005505413217668407,0.37815126050420167,0.014768069148929882,-0.016789649200111417,-0.30153035323765626
UNI/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=uptrend,74,0.005499679258587503,long,0.005499679258587503,0.6081081081081081,0.03196141922763489,-0.0201005465839019,0.19234408767659683
XRP/USD,1h,state_utc_session=utc_europe + state_funding=funding_short + state_ext=stretched_down,216,0.00542815807784533,long,0.00542815807784533,0.5138888888888888,0.02825760511087855,-0.01717883715702639,0.18677116284973508
UNI/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,63,-0.0054155070644546525,short,0.0054155070644546525,0.3492063492063492,0.02124693638803254,-0.021708905881926595,-0.2197390112073295
LTC/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,63,-0.005412519948075553,short,0.005412519948075553,0.30158730158730157,0.013785451314788257,-0.02107285439500774,-0.2362498073128454
SUSHI/USD,1h,state_oi=oi_collapsing + state_ext=stretched_up,27,0.005385529664518317,long,0.005385529664518317,0.5185185185185185,0.037674877541698806,-0.02116794499311009,0.18830745620948003
SUSHI/USD,1h,state_funding=funding_short + state_oi=oi_collapsing + state_ext=neutral,56,0.005384794138907458,long,0.005384794138907458,0.5714285714285714,0.03282298556669349,-0.017783956818974787,0.2681452658085255
LTC/USD,1h,state_funding=funding_short + state_oi=oi_building + state_ext=neutral,25,-0.00535940970705548,short,0.00535940970705548,0.24,0.010531759552047633,-0.011025379777164189,-0.5644468907483152
LTC/USD,1h,state_utc_session=utc_us + state_ext=stretched_up + state_slope=flat,55,-0.005347486046124353,short,0.005347486046124353,0.34545454545454546,0.00874646778336827,-0.015624442664804027,-0.43502845694551473
SOL/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,23,0.005328607405817189,long,0.005328607405817189,0.6956521739130435,0.01544622721442215,-0.010047023533072567,0.4326365451580362
