symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
SUSHI/USD,1h,state_utc_session=utc_us + state_ext=stretched_up + state_slope=downtrend,short,5.0,56,-0.001577132322443104,-0.004167726130004975,0.0025905938075618706,state_ext=stretched_up + state_slope=downtrend,-0.0024635803416830095,0.0008864480192399054,-0.25918697002420843,False,24,0.01083077140544197,-0.0034025408440129202,0.014233312249454889,state_ext=stretched_up + state_slope=downtrend,0.004734153512354097,0.006096617893087872,0.9022162640404613,0.3669419968018941,False,4,0,0000,0.0,False,rejected
SUSHI/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=neutral,short,5.0,0,,-0.004167726130004975,,state_ext=neutral,-0.003820300153719335,,,False,18,0.01067578972692544,-0.0034025408440129202,0.014078330570938359,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,0.0020245689051641225,0.008651220821761316,1.2111609888709496,0.2258337107475732,False,4,0,0000,0.0,False,rejected
UNI/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up + state_slope=downtrend,long,5.0,43,-0.001760036497422666,-0.002773180753171286,0.0010131442557486199,state_ret_day=ret_day_down + state_ext=stretched_up,0.0025882352704576657,-0.004348271767880331,-0.27433532094745866,False,17,0.01023002746521891,-0.0032143543116261333,0.013444381776845043,state_ret_day=ret_day_down + state_ext=stretched_up,0.001035099322372382,0.009194928142846528,1.0764887570002817,0.28170872644535794,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=uptrend,short,5.0,66,-0.0021694204103089917,-0.003695340888216632,0.0015259204779076402,state_ret_day=ret_day_flat + state_ext=stretched_up,9.109999617503164e-05,-0.0022605204064840233,-0.6966355689516014,False,11,0.010094565707221094,-0.0037267068705459285,0.013821272577767022,state_ret_day=ret_day_flat + state_ext=stretched_up,0.00762704266059203,0.0024675230466290636,1.3803175840773034,0.1674888832068282,False,4,0,0000,0.0,False,rejected
XRP/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up + state_slope=flat,long,5.0,23,-0.001069180191781972,-0.0023577953391708947,0.0012886151473889228,state_ret_day=ret_day_down + state_ext=stretched_up,0.0025828393326452555,-0.0036520195244272276,-0.22668282129893683,False,6,0.009876330003998126,-0.0034552513999637807,0.013331581403961906,state_ret_day=ret_day_down + state_ext=stretched_up,0.005005849916662251,0.004870480087335875,0.5844459822848015,0.5589202978943835,False,4,0,0000,0.0,False,rejected
UNI/USD,1h,state_utc_session=utc_us + state_ext=stretched_up + state_slope=downtrend,short,5.0,51,-0.0013385982101987244,-0.004226819246828717,0.0028882210366299923,state_ext=stretched_up + state_slope=downtrend,-0.002716714018382294,0.0013781158081835694,-0.2958094550612149,False,13,0.009374350640822456,-0.003785645688373869,0.013159996329196325,state_ext=stretched_up,-0.00369782517746989,0.013072175818292345,1.7920034800215776,0.07313240856347814,False,4,0,0000,0.0,False,rejected
UNI/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=downtrend,short,5.0,32,0.0008131848913849192,-0.004226819246828717,0.005040004138213636,state_ret_day=ret_day_up + state_slope=downtrend,-0.0022319947104148035,0.0030451796017997228,0.10209046643670625,False,16,0.009027957218622942,-0.003785645688373869,0.012813602906996811,state_ret_day=ret_day_up + state_slope=downtrend,0.0036924744630928456,0.005335482755530097,1.4417972253338043,0.14935958587061338,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,state_utc_session=utc_europe + state_ext=stretched_down + state_slope=flat,long,5.0,27,-0.003972556583921683,-0.0033046591117833705,-0.0006678974721383126,state_ext=stretched_down,-0.0024123269345666543,-0.0015602296493550287,-0.9461957348756701,False,5,0.008855347254488713,-0.0032732931294540725,0.012128640383942785,state_ext=stretched_down,-0.0005838527840829005,0.009439200038571613,1.9727249457334157,0.048526908251238066,False,4,0,0000,0.0,False,rejected
XRP/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,long,5.0,4,-0.010106368429656008,-0.0023577953391708947,-0.007748573090485113,state_ext=stretched_up,-0.0001030161906654192,-0.01000335223899059,-3.2351132788857107,False,33,0.008529731468166267,-0.0034552513999637807,0.011984982868130047,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,0.005785413939831942,0.0027443175283343247,0.8180811566076076,0.4133108478010774,False,4,0,0000,0.0,False,rejected
SOL/USD,1h,cross_ETH/USD_state_slope=uptrend + state_slope=downtrend,short,5.0,0,,-0.005798363774489494,,state_slope=downtrend,-0.0036266316442969786,,,False,18,0.008013015583276687,-0.0037651566628713077,0.011778172246147994,cross_ETH/USD_state_slope=uptrend,-0.0027984687228573136,0.010811484306134002,1.0874108071473987,0.2768552971562448,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up,short,5.0,123,9.109999617503164e-05,-0.003695340888216632,0.0037864408843916635,state_ext=stretched_up,-0.0033469574067029593,0.003438057402877991,0.03640243629646507,False,19,0.00762704266059203,-0.0037267068705459285,0.01135374953113796,state_ext=stretched_up,0.0008499884557554604,0.00677705420483657,1.6448074117393048,0.10000953323334127,False,4,0,0000,0.0,False,rejected
SUSHI/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,long,5.0,0,,-0.002832273869995029,,state_ext=neutral,-0.003179699846280668,,,False,28,0.007500236354811171,-0.0035974591559870825,0.011097695510798254,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down,-3.5669935820141465e-05,0.007535906290631313,0.8798350824833615,0.3789486564633573,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,short,5.0,72,0.0037659975108544847,-0.003695340888216632,0.007461338399071116,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.0024510893931938577,0.001314908117660627,1.143672573918503,False,8,0.007380465152272395,-0.0037267068705459285,0.011107172022818324,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.007380465152272395,0.0,1.6925361067433022,0.090543801756797,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,short,5.0,77,0.0024510893931938577,-0.003695340888216632,0.00614643028141049,state_ext=stretched_up,-0.0033469574067029593,0.005798046799896817,0.723315212780133,False,8,0.007380465152272395,-0.0037267068705459285,0.011107172022818324,state_ext=stretched_up,0.0008499884557554604,0.006530476696516935,1.6925361067433022,0.090543801756797,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,state_weekpart=weekday + state_ext=stretched_up + state_vol=high_vol,short,5.0,220,-0.0025555825888959943,-0.003695340888216632,0.0011397582993206376,state_ext=stretched_up + state_vol=high_vol,-0.002408900551460205,-0.00014668203743578925,-1.0825948626605209,False,18,0.007169580267325452,-0.0037267068705459285,0.01089628713787138,state_ext=stretched_up + state_vol=high_vol,0.005895421277352425,0.0012741589899730264,1.49566436443779,0.13474114107532165,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,state_weekpart=weekend + state_ext=stretched_down + state_vol=high_vol,long,5.0,71,-0.0003095473122035646,-0.0033046591117833705,0.002995111799579806,state_weekpart=weekend + state_ext=stretched_down,-0.0014212033001509547,0.0011116559879473902,-0.09304691880462854,False,12,0.0068999238466074175,-0.0032732931294540725,0.01017321697606149,state_ext=stretched_down + state_vol=high_vol,0.004645614499882843,0.0022543093467245747,1.251555767187985,0.21073178090410716,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,long,5.0,102,-0.0011122825014149684,-0.0033046591117833705,0.002192376610368402,cross_BTC/USD_state_slope=flat + state_ext=stretched_down,-0.0008096843348737443,-0.0003025981665412241,-0.702901919975679,False,13,0.00667078496165804,-0.0032732931294540725,0.009944078091112113,cross_BTC/USD_state_slope=flat + state_ext=stretched_down,0.0011587327251901213,0.005512052236467918,2.338349385302051,0.019369131092797254,False,4,0,0000,0.0,False,rejected
UNI/USD,1h,cross_ETH/USD_state_slope=downtrend + state_slope=uptrend,long,5.0,0,,-0.002773180753171286,,state_slope=uptrend,-0.0027922355891778663,,,False,138,0.006661250753445516,-0.0032143543116261333,0.009875605065071649,cross_ETH/USD_state_slope=downtrend,-0.003094669399683435,0.009755920153128952,0.6401543062080164,0.5220722860887914,False,4,0,0000,0.0,False,rejected
SOL/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up + state_slope=uptrend,long,5.0,64,0.001978007975299049,-0.0012016362255105094,0.0031796442008095584,state_ext=stretched_up + state_slope=uptrend,0.005755967515139916,-0.003777959539840867,0.3234701321968274,False,23,0.0065006688434267506,-0.003234843337128694,0.009735512180555444,state_ret_day=ret_day_down + state_ext=stretched_up,0.0035007034485487875,0.002999965394877963,0.8424169608414765,0.399554602536758,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,state_ext=stretched_up + state_vol=high_vol,short,5.0,316,-0.002408900551460205,-0.003695340888216632,0.0012864403367564268,state_ext=stretched_up,-0.0033469574067029593,0.0009380568552427543,-1.2941836954512205,False,26,0.005895421277352425,-0.0037267068705459285,0.009622128147898354,state_ext=stretched_up,0.0008499884557554604,0.005045432821596965,1.5104386437720407,0.13093153430738336,False,4,0,0000,0.0,False,rejected
SOL/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,short,5.0,0,,-0.005798363774489494,,state_ext=stretched_down,-0.004393978854953977,,,False,33,0.00586107985099427,-0.0037651566628713077,0.009626236513865578,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,0.001910326761272237,0.003950753089722033,1.14128970253793,0.25374938590295404,False,4,0,0000,0.0,False,rejected
XRP/USD,1h,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,long,5.0,10,-0.010412829492183171,-0.0023577953391708947,-0.008055034153012276,state_ext=stretched_up,-0.0001030161906654192,-0.010309813301517753,-3.4903160494054575,False,46,0.005785413939831942,-0.0034552513999637807,0.009240665339795723,state_ext=stretched_up,-0.0024513849267426943,0.008236798866574637,0.7242311104642126,0.4689238620039533,False,4,0,0000,0.0,False,rejected
SUSHI/USD,1h,state_weekpart=weekend + state_ext=stretched_up + state_vol=high_vol,short,5.0,536,-0.004847469262342524,-0.004167726130004975,-0.0006797431323375489,state_weekpart=weekend + state_ext=stretched_up,-0.0032213744399680645,-0.0016260948223744591,-1.4445575150521857,False,141,0.0056642130905766525,-0.0034025408440129202,0.009066753934589573,state_weekpart=weekend + state_vol=high_vol,0.0003611594973961204,0.005303053593180532,1.0560043783340745,0.29096621454363225,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,long,5.0,26,-0.00337108003495622,-0.0033046591117833705,-6.642092317284956e-05,cross_ETH/USD_state_slope=flat,-0.003450349197307608,7.926916235138784e-05,-0.9262702092729499,False,4,0.005542432757526753,-0.0032732931294540725,0.008815725886980826,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat,0.0007007821634458598,0.004841650594080893,3.958579816496078,7.539674534440266e-05,False,4,0,0000,0.0,False,rejected
XRP/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,short,5.0,53,-0.0055715920136712735,-0.004642204660829107,-0.0009293873528421663,cross_ETH/USD_state_slope=downtrend,-0.0013899356226897482,-0.0041816563909815255,-4.176563618991735,False,16,0.005342382035622758,-0.003544748600036221,0.008887130635658979,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend,0.00673589813297297,-0.0013935160973502121,1.27376848734764,0.20274547633202467,False,4,0,0000,0.0,False,rejected
XRP/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=downtrend,short,5.0,14,0.018934201002760703,-0.004642204660829107,0.02357640566358981,state_ext=stretched_up + state_slope=downtrend,0.00514297738457452,0.013791223618186183,2.198961660501298,False,2,0.005269117309599062,-0.003544748600036221,0.008813865909635283,state_ret_day=ret_day_up + state_slope=downtrend,2.9321979498090542e-05,0.005239795330100971,1.176276730472367,0.2394843112406515,False,4,0,0000,0.0,False,rejected
UNI/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,long,5.0,0,,-0.002773180753171286,,state_ext=stretched_up,-0.003107090497525921,,,False,115,0.005083928013865216,-0.0032143543116261333,0.00829828232549135,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.0020452522157848652,0.0030386757980803507,0.4168899594858421,0.6767588979356276,False,4,0,0000,0.0,False,rejected
SUSHI/USD,1h,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,long,5.0,0,,-0.002832273869995029,,state_ext=stretched_up,-0.003343597318583757,,,False,26,0.005039777413710812,-0.0035974591559870825,0.008637236569697894,cross_ETH/USD_state_ext=stretched_down,-0.001335326516068521,0.0063751039297793325,0.6468016802172678,0.5177603047945025,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up + state_slope=flat,short,5.0,37,-0.0017440424649084504,-0.003695340888216632,0.0019512984233081814,state_ext=stretched_up + state_slope=flat,0.001475163537658786,-0.0032192060025672364,-0.25342492166255143,False,7,0.005026797138611984,-0.0037267068705459285,0.008753504009157913,state_ext=stretched_up + state_slope=flat,0.004371868327905836,0.000654928810706148,2.44611760433934,0.01444038889676813,False,4,0,0000,0.0,False,rejected
XRP/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up,long,5.0,114,0.0025828393326452555,-0.0023577953391708947,0.004940634671816151,state_ext=stretched_up,-0.0001030161906654192,0.0026858555233106748,1.026148858932738,False,28,0.005005849916662251,-0.0034552513999637807,0.008461101316626031,state_ext=stretched_up,-0.0024513849267426943,0.007457234843404945,0.500761996295405,0.6165386347527486,False,4,0,0000,0.0,False,rejected
SUSHI/USD,1h,state_ext=stretched_up + state_slope=downtrend,short,5.0,146,-0.0024635803416830095,-0.004167726130004975,0.0017041457883219652,state_ext=stretched_up,-0.0036564026814162468,0.0011928223397332373,-0.7529387504431726,False,84,0.004734153512354097,-0.0034025408440129202,0.008136694356367017,state_ext=stretched_up,-0.0026641214432533535,0.007398274955607451,0.7736552678733534,0.43913467943819096,False,4,0,0000,0.0,False,rejected
UNI/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,long,5.0,0,,-0.002773180753171286,,state_ext=stretched_down,-0.0017512986043824602,,,False,30,0.004714304177549006,-0.0032143543116261333,0.00792865848917514,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down,0.006060443897689123,-0.0013461397201401173,0.672267286519881,0.5014135518295155,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,state_ext=stretched_down + state_vol=high_vol,long,5.0,471,-0.00302374062564291,-0.0033046591117833705,0.0002809184861404606,state_ext=stretched_down,-0.0024123269345666543,-0.0006114136910762556,-1.3036946401249938,False,62,0.004645614499882843,-0.0032732931294540725,0.007918907629336915,state_ext=stretched_down,-0.0005838527840829005,0.005229467283965743,1.616450870308342,0.10599686742085668,False,4,1,0010,0.25,False,rejected
LTC/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,short,5.0,267,-0.005907686012036867,-0.003695340888216632,-0.002212345123820235,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend,-0.0027048782514447174,-0.0032028077605921494,-2.847460203013794,False,59,0.004633670091036525,-0.0037267068705459285,0.008360376961582454,cross_BTC/USD_state_ext=neutral + state_ext=stretched_up,0.002801223409827244,0.001832446681209281,2.083247705438041,0.037228650741157,True,4,0,0000,0.0,False,rejected
SOL/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,long,5.0,0,,-0.0012016362255105094,,state_ext=neutral,-0.0028678202023260414,,,False,19,0.004621158004820807,-0.003234843337128694,0.007856001341949501,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_up,-0.0015825973370368982,0.006203755341857705,1.7056128299735396,0.08808018902291592,False,4,0,0000,0.0,False,rejected
SUSHI/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_up + state_slope=uptrend,long,5.0,89,0.003278317642427061,-0.002832273869995029,0.006110591512422089,state_ret_day=ret_day_down + state_slope=uptrend,0.0029568905329045493,0.0003214271095225117,0.8572866217931786,False,62,0.004491566898894357,-0.0035974591559870825,0.008089026054881439,state_ret_day=ret_day_down + state_slope=uptrend,0.0025384862381765054,0.0019530806607178518,1.1299440142347494,0.2584998160099441,False,4,0,0000,0.0,False,rejected
UNI/USD,1h,state_ret_day=ret_day_up + state_ext=neutral + state_slope=downtrend,short,5.0,189,-3.186844571714478e-05,-0.004226819246828717,0.004194950801111572,state_ret_day=ret_day_up + state_slope=downtrend,-0.0022319947104148035,0.002200126264697659,-0.010933863022015308,False,117,0.004480502452291156,-0.003785645688373869,0.008266148140665026,state_ret_day=ret_day_up + state_slope=downtrend,0.0036924744630928456,0.0007880279891983102,1.1529546732563825,0.24892898944876718,False,4,1,1000,0.25,False,rejected
LTC/USD,1h,state_ext=stretched_up + state_slope=flat,short,5.0,98,0.001475163537658786,-0.003695340888216632,0.005170504425875418,state_slope=flat,-0.0026710467833353938,0.00414621032099418,0.5709338827641897,False,23,0.004371868327905836,-0.0037267068705459285,0.008098575198451766,state_ext=stretched_up,0.0008499884557554604,0.0035218798721503757,2.8669367902383724,0.004144657840717159,True,4,1,0001,0.25,False,rejected
SUSHI/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,long,5.0,0,,-0.002832273869995029,,state_ext=stretched_down,-0.0016219370829131377,,,False,17,0.004329667803334471,-0.0035974591559870825,0.007927126959321552,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.00017839547217976076,0.00415127233115471,0.5728820248277622,0.5667245761057058,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=flat,short,5.0,42,0.0013238364570320512,-0.003695340888216632,0.0050191773452486835,state_ext=stretched_up + state_slope=flat,0.001475163537658786,-0.00015132708062673482,0.506282524605442,False,14,0.0043238190774098975,-0.0037267068705459285,0.008050525947955826,state_ext=stretched_up + state_slope=flat,0.004371868327905836,-4.804925049593876e-05,2.1102446030502664,0.034837292467969405,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,long,5.0,146,-0.0030970564894167254,-0.0033046591117833705,0.00020760262236664507,state_ext=stretched_down,-0.0024123269345666543,-0.0006847295548500711,-1.9074048096661484,False,19,0.004300639615369221,-0.0032732931294540725,0.0075739327448232936,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,0.0008748969755140638,0.0034257426398551574,1.119377787932142,0.26297900286660814,False,4,0,0000,0.0,False,rejected
SUSHI/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,long,5.0,0,,-0.002832273869995029,,state_ext=stretched_up,-0.003343597318583757,,,False,22,0.0042950031504310725,-0.0035974591559870825,0.007892462306418154,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,0.005039777413710812,-0.0007447742632797393,0.4767078416667454,0.6335701781442382,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=flat,short,5.0,47,0.0024988787228353068,-0.003695340888216632,0.006194219611051939,state_ext=stretched_up + state_slope=flat,0.001475163537658786,0.0010237151851765207,0.8990289395033108,False,8,0.004234198471477064,-0.0037267068705459285,0.007960905342022992,state_ret_day=ret_day_flat + state_ext=stretched_up,0.00762704266059203,-0.0033928441891149666,3.6161805940415284,0.0002989818279206524,False,4,0,0000,0.0,False,rejected
UNI/USD,1h,state_utc_session=utc_us + state_ext=stretched_down + state_slope=uptrend,long,5.0,43,0.002638659154300403,-0.002773180753171286,0.005411839907471689,state_ext=stretched_down + state_slope=uptrend,-0.0001584670442032996,0.0027971261985037027,0.47291563263345054,False,25,0.00419267129907415,-0.0032143543116261333,0.007407025610700283,state_utc_session=utc_us + state_ext=stretched_down,-0.001976358644378719,0.006169029943452869,1.1196492849608073,0.2628632445472183,False,4,0,0000,0.0,False,rejected
XRP/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,long,5.0,4,-0.010106368429656008,-0.0023577953391708947,-0.007748573090485113,state_ext=stretched_up,-0.0001030161906654192,-0.01000335223899059,-3.2351132788857107,False,31,0.004179854883036378,-0.0034552513999637807,0.007635106283000159,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,0.005785413939831942,-0.0016055590567955642,0.5349659345793862,0.5926734134615039,False,4,0,0000,0.0,False,rejected
LTC/USD,1h,state_weekpart=weekday + state_ext=stretched_down + state_vol=high_vol,long,5.0,400,-0.0035055099387783927,-0.0033046591117833705,-0.0002008508269950222,state_ext=stretched_down,-0.0024123269345666543,-0.0010931830042117383,-1.3271859876644432,False,50,0.004104580256668944,-0.0032732931294540725,0.0073778733861230164,state_ext=stretched_down + state_vol=high_vol,0.004645614499882843,-0.0005410342432138988,1.2502108666515404,0.21122252828310994,False,4,0,0000,0.0,False,rejected
