rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
1,LTC/USD,1h,state_ext=stretched_up + state_slope=flat,rolling,4,short,rejected,late_emerging_recent_only,98,False,23,True,0.004371868327905836,0.008098575198451766,state_ext=stretched_up,0.0035218798721503757,0.004144657840717159,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,488,True,False
2,LTC/USD,1h,state_ext=neutral + state_slope=downtrend,rolling,4,short,rejected,interesting_but_failed_gate,1250,False,591,False,-0.003596160625982539,0.00013054624456338955,state_ext=neutral,0.00020475641613521174,6.738730072175514e-06,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,203,True,True
3,SOL/USD,1h,cross_BTC/USD_state_vol=mid_vol + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1908,False,-0.0033544062396542646,0.0004107504232170431,cross_BTC/USD_state_vol=mid_vol,0.00012375882133621027,2.5706418171900225e-07,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,138,True,True
4,LTC/USD,1h,state_utc_session=utc_us + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,1310,False,761,False,-0.0033502909286882415,0.00037641594185768706,state_utc_session=utc_us,9.293857723090314e-05,4.118561447441493e-08,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,119,True,True
5,SOL/USD,1h,state_volume=vol_surge + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,2102,False,2202,False,-0.003608049345647537,0.00015710731722377077,state_volume=vol_surge,7.046004057396178e-05,4.770406292209373e-12,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,51,True,True
6,XRP/USD,1h,state_utc_session=utc_us + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,3465,False,1532,False,-0.0031175610286218237,0.00042718757141439745,state_ext=neutral,4.8979312893307394e-05,2.15248130430723e-09,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,90,True,True
7,UNI/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1436,False,-0.002568010046317589,0.00121763564205628,state_ext=neutral,0.000982730128412494,0.002319148367939672,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,445,True,False
8,XRP/USD,1h,state_utc_session=utc_us + state_slope=flat,rolling,4,short,rejected,interesting_but_failed_gate,1515,False,733,False,-0.002366544200304221,0.001178204399732,state_slope=flat,0.0009337779051840156,0.0028037165062333447,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,462,True,False
9,SOL/USD,1h,cross_BTC/USD_state_slope=uptrend + state_slope=flat,rolling,4,long,rejected,interesting_but_failed_gate,0,False,942,False,-0.0020778715901096797,0.0011569717470190145,state_slope=flat,0.0009178847553853973,0.0037327064057000037,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,479,True,False
10,UNI/USD,1h,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1445,False,-0.0026184864526877984,0.0011671592356860706,cross_BTC/USD_state_slope=downtrend,0.0009142306153416607,0.002551885626856043,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,451,True,False
11,SOL/USD,1h,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,rolling,4,short,rejected,interesting_but_failed_gate,0,False,930,False,-0.0023651554287279675,0.0014000012341433402,state_ext=stretched_down,0.0009067125188171265,0.007835696805810421,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,533,True,False
12,XRP/USD,1h,state_utc_session=utc_europe + state_volume=vol_surge,rolling,4,long,rejected,interesting_but_failed_gate,2003,False,855,False,-0.0022837833252764735,0.0011714680746873073,state_volume=vol_surge,0.0008517670645665164,0.0417128853656219,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,701,False,False
13,XRP/USD,1h,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,409,False,1472,False,-0.0023444108270117,0.0012003377730245212,state_ext=neutral,0.0008221295145034312,0.0003233446566537346,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,342,True,False
14,XRP/USD,1h,state_utc_session=utc_asia + state_slope=uptrend,rolling,4,long,rejected,interesting_but_failed_gate,1799,False,664,False,-0.002764507507193343,0.0006907438927704376,state_slope=uptrend,0.0007983413564773326,0.0026254525403897055,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,456,True,False
15,SOL/USD,1h,state_utc_session=utc_europe + state_volume=vol_normal,rolling,4,short,rejected,interesting_but_failed_gate,2163,False,645,False,-0.0024876992478015344,0.0012774574150697733,state_utc_session=utc_europe,0.0007708738370792289,0.006360342756821957,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,517,True,False
16,UNI/USD,1h,cross_ETH/USD_state_vol=mid_vol + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1581,False,-0.0025160643714342997,0.0012695813169395693,cross_ETH/USD_state_vol=mid_vol,0.0006949395867449173,0.002146000129227943,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,441,True,False
17,UNI/USD,1h,state_ret_day=ret_day_up + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,4183,False,1902,False,-0.0024673508618450095,0.0013182948265288595,state_ret_day=ret_day_up,0.0006944172983772375,0.0022781562156743984,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,443,True,False
18,XRP/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,423,False,1416,False,-0.0024747960686346314,0.0010699525314015897,state_ext=neutral,0.0006917442728804997,9.686774971351397e-05,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,297,True,False
19,UNI/USD,1h,cross_BTC/USD_state_vol=high_vol + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1779,False,-0.0028644947820467416,0.0009211509063271274,state_ext=neutral,0.0006862453926833414,0.0005590343176069545,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,362,True,False
20,UNI/USD,1h,state_utc_session=utc_asia + state_volume=vol_quiet,rolling,4,short,rejected,interesting_but_failed_gate,2333,False,996,False,-0.002852139954528576,0.000933505733845293,state_volume=vol_quiet,0.0006598978714408483,0.0011061970483257078,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,405,True,False
21,XRP/USD,1h,state_utc_session=utc_asia + state_ext=neutral + state_slope=downtrend,rolling,4,short,rejected,interesting_but_failed_gate,1142,False,570,False,-0.0023747097391055125,0.0011700388609307086,state_utc_session=utc_asia + state_slope=downtrend,0.00059043748181068,0.007055371998600624,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,530,True,False
22,SUSHI/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=downtrend,rolling,4,short,rejected,interesting_but_failed_gate,0,False,592,False,-0.0030731946428910863,0.0003293462011218339,cross_BTC/USD_state_slope=flat,0.0005764334141633138,0.013791821940373428,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,582,True,False
23,SUSHI/USD,1h,cross_ETH/USD_state_slope=downtrend + state_slope=downtrend,rolling,4,long,rejected,interesting_but_failed_gate,0,False,2123,False,-0.0025282560036821744,0.0010692031523049082,state_slope=downtrend,0.0005593612288727532,0.0060980132844359325,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,515,True,False
24,SUSHI/USD,1h,cross_BTC/USD_state_slope=downtrend + state_slope=downtrend,rolling,4,long,rejected,interesting_but_failed_gate,0,False,2074,False,-0.002529668181491414,0.0010677909744956685,state_slope=downtrend,0.0005579490510635135,0.0068732578508972075,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,527,True,False
25,SOL/USD,1h,state_utc_session=utc_asia + state_volume=vol_normal,rolling,4,long,rejected,interesting_but_failed_gate,2117,False,591,False,-0.00296620312418515,0.000268640212943544,state_volume=vol_normal,0.0005523438628294124,2.816447560016755e-05,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,252,True,True
26,XRP/USD,1h,state_utc_session=utc_asia + state_volume=vol_quiet,rolling,4,long,rejected,interesting_but_failed_gate,2233,False,853,False,-0.0028269050087756623,0.0006283463911881185,state_volume=vol_quiet,0.0005348736323706371,8.017838948326528e-07,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,163,True,True
27,UNI/USD,1h,cross_BTC/USD_state_slope=uptrend + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1787,False,-0.002468002096377895,0.0013176435919959738,cross_BTC/USD_state_slope=uptrend,0.0005283857416235704,0.0012547883430562567,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,410,True,False
28,XRP/USD,1h,state_utc_session=utc_asia + state_slope=flat,rolling,4,short,rejected,interesting_but_failed_gate,1528,False,724,False,-0.0027762687479790356,0.0007684798520571855,state_utc_session=utc_asia,0.0005066668030310265,7.1785818342995356e-06,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,204,True,True
29,XRP/USD,1h,state_utc_session=utc_asia + state_volume=vol_normal,rolling,4,short,rejected,interesting_but_failed_gate,864,False,483,False,-0.0022657501307246784,0.0012789984693115427,state_volume=vol_normal,0.0005061816277257144,0.0005686183640347675,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,364,True,False
30,XRP/USD,1h,state_utc_session=utc_europe + state_volume=vol_quiet,rolling,4,short,rejected,interesting_but_failed_gate,2152,False,897,False,-0.0031362027321212463,0.0004085458679149749,state_utc_session=utc_europe,0.0004978109389339271,0.00029357986692657434,0,0000,0.0,0,7,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,336,True,False
31,LTC/USD,1h,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,1387,False,628,False,-0.0032019441732890758,0.0005247626972568527,cross_BTC/USD_state_slope=downtrend,0.0004906936105967953,2.184801285443072e-05,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,243,True,True
32,XRP/USD,1h,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_down,rolling,4,short,rejected,interesting_but_failed_gate,77,False,341,False,-0.0033077365385958037,0.0002370120614404174,cross_ETH/USD_state_vol=mid_vol,0.0004891753477245125,0.0021083032092379383,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,440,True,False
33,XRP/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=flat,rolling,4,short,rejected,interesting_but_failed_gate,346,False,1247,False,-0.002849255238741399,0.0006954933612948223,state_slope=flat,0.0004510668667468379,2.194130600319255e-06,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,182,True,True
34,UNI/USD,1h,state_volume=vol_surge + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,2287,False,1719,False,-0.0030757620332861235,0.0007098836550877455,state_volume=vol_surge,0.0004406843140075285,5.217023053560865e-07,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,154,True,True
35,LTC/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,1336,False,646,False,-0.0033365863878201114,0.0003901204827258171,cross_ETH/USD_state_slope=downtrend,0.0004369819493555572,1.1959255289628601e-05,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,222,True,True
36,UNI/USD,1h,cross_BTC/USD_state_vol=mid_vol + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1736,False,-0.0028272275460081175,0.0009584181423657515,cross_BTC/USD_state_vol=mid_vol,0.0004328814715725362,0.00016564654888640007,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,320,True,False
37,UNI/USD,1h,state_utc_session=utc_asia + state_volume=vol_surge,rolling,4,short,rejected,interesting_but_failed_gate,1836,False,1060,False,-0.003084053735911231,0.000701591952462638,state_volume=vol_surge,0.000432392611382421,0.00021803408422549353,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,326,True,False
38,UNI/USD,1h,cross_ETH/USD_state_vol=high_vol + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1145,False,-0.003121194538775925,0.0006644511495979442,state_ext=neutral,0.0004295456359541582,0.002282896091502451,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,444,True,False
39,SOL/USD,1h,cross_ETH/USD_state_slope=flat + state_slope=flat,rolling,4,long,rejected,interesting_but_failed_gate,0,False,2311,False,-0.00204964939015507,0.0011851939469736243,cross_ETH/USD_state_slope=flat,0.0004263280029625561,9.058456306298979e-05,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,293,True,False
40,UNI/USD,1h,state_volume=vol_quiet + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,4708,False,2186,False,-0.003093989999733809,0.0006916556886400601,state_volume=vol_quiet,0.00041804782623561547,8.835202880419502e-08,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,127,True,True
41,SOL/USD,1h,state_ret_day=ret_day_up + state_ext=neutral + state_slope=uptrend,rolling,4,long,rejected,interesting_but_failed_gate,1445,False,934,False,-0.00195426965810881,0.0012805736790198843,state_ret_day=ret_day_up + state_ext=neutral,0.0004048469597932431,0.012451604270493632,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,576,True,False
42,LTC/USD,1h,cross_BTC/USD_state_vol=low_vol + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,1108,False,865,False,-0.002613486125241045,0.0006598070042130276,cross_BTC/USD_state_vol=low_vol,0.0004004146058043654,9.895248974878257e-06,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,213,True,True
43,LTC/USD,1h,cross_BTC/USD_state_vol=high_vol + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,1824,False,570,False,-0.003088073447984694,0.0006386334225612347,cross_BTC/USD_state_vol=high_vol,0.00038803238837325496,0.00011172698135597514,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,302,True,False
44,SUSHI/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=flat,rolling,4,long,rejected,interesting_but_failed_gate,0,False,1370,False,-0.0029686145335042985,0.000628844622482784,cross_BTC/USD_state_slope=flat,0.0003817574094413033,0.002104715227484455,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,439,True,False
45,SUSHI/USD,1h,cross_BTC/USD_state_vol=mid_vol + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1706,False,-0.0027181976196532917,0.0006843432243596285,cross_BTC/USD_state_vol=mid_vol,0.0003800383618891099,0.000542142488891173,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,359,True,False
46,LTC/USD,1h,state_utc_session=utc_asia + state_volume=vol_quiet,rolling,4,short,rejected,interesting_but_failed_gate,766,False,348,False,-0.0030502975991537023,0.0006764092713922262,state_volume=vol_quiet,0.00036801749611220383,5.819292359099393e-07,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,156,True,True
47,XRP/USD,1h,state_weekpart=weekday + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,7493,False,3357,False,-0.002812544306198502,0.0007322042938377191,state_ext=neutral,0.00035399603531662905,1.2953356165468222e-09,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,85,True,True
48,LTC/USD,1h,state_utc_session=utc_asia + state_ext=neutral + state_slope=uptrend,rolling,4,long,rejected,interesting_but_failed_gate,469,False,219,False,-0.0022597020567975516,0.0010135910726565209,state_utc_session=utc_asia + state_slope=uptrend,0.0003508926971474277,0.006951066775670256,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,528,True,False
49,SOL/USD,1h,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_up,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1064,False,-0.0031742511052398905,0.0005909055576314172,state_ext=stretched_up,0.00034095807331109606,0.00066387241046173,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,376,True,False
50,SOL/USD,1h,cross_BTC/USD_state_vol=low_vol + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,0,False,1946,False,-0.002532773393122167,0.0007020699440065271,cross_BTC/USD_state_vol=low_vol,0.0003334027359398351,1.0615042984829515e-05,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,219,True,True
51,SOL/USD,1h,state_volume=vol_surge + state_ext=stretched_up,rolling,4,long,rejected,interesting_but_failed_gate,2234,False,926,False,-0.0029940447659508864,0.0002407985711778077,state_volume=vol_surge,0.0003274458478276167,0.00012577831282811758,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,305,True,False
52,XRP/USD,1h,state_utc_session=utc_asia + state_slope=downtrend,rolling,4,short,rejected,interesting_but_failed_gate,1781,False,836,False,-0.0029651472209161925,0.0005796013791200287,state_utc_session=utc_asia,0.0003177883300938696,0.00043318868454056414,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,348,True,False
53,XRP/USD,1h,state_volume=vol_normal + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,2051,False,1044,False,-0.0024625624496783585,0.0010821861503578626,state_volume=vol_normal,0.0003093693087720343,1.619496577953683e-06,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,177,True,True
54,SOL/USD,1h,state_volume=vol_quiet + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,5638,False,3157,False,-0.0027406723822596783,0.0004941709548690158,state_volume=vol_quiet,0.00026489652331510754,1.3239143115129082e-10,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,68,True,True
55,SOL/USD,1h,state_utc_session=utc_asia + state_ext=neutral + state_slope=downtrend,rolling,4,short,rejected,interesting_but_failed_gate,1040,False,552,False,-0.0030204355095634454,0.0007447211533078623,state_utc_session=utc_asia + state_slope=downtrend,0.00025970337649214173,0.0010132420352517713,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,397,True,False
56,LTC/USD,1h,state_utc_session=utc_asia + state_slope=flat,rolling,4,short,rejected,interesting_but_failed_gate,674,False,371,False,-0.003390636881266741,0.0003360699892791877,state_utc_session=utc_asia,0.00025193226674586483,1.2285216821616984e-07,0,0000,0.0,0,7,7,7,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,130,True,True
57,SOL/USD,1h,cross_ETH/USD_state_vol=high_vol + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1171,False,-0.0030584997033555727,0.000706656959515735,cross_ETH/USD_state_vol=high_vol,0.0002425544947930766,0.0010877324957729861,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,403,True,False
58,LTC/USD,1h,cross_ETH/USD_state_slope=flat + state_slope=uptrend,rolling,4,long,rejected,interesting_but_failed_gate,501,False,241,False,-0.002245121053915889,0.0010281720755381833,cross_ETH/USD_state_slope=flat,0.00023723109808810108,0.0009810827082232798,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,395,True,False
59,SUSHI/USD,1h,cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,0,False,2259,False,-0.002703904630990335,0.0008935545249967474,cross_ETH/USD_state_slope=flat,0.0002180251276203888,3.571112498290674e-05,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,259,True,False
60,LTC/USD,1h,cross_ETH/USD_state_vol=low_vol + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,1749,False,1204,False,-0.002401635539843505,0.0008716575896105675,cross_ETH/USD_state_vol=low_vol,0.0002096395671302687,3.1760049123974454e-07,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,143,True,True
61,SOL/USD,1h,cross_BTC/USD_state_slope=uptrend + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,0,False,1813,False,-0.002823477667305167,0.0004113656698235273,state_ext=neutral,0.00020939665460192576,2.0900913477284178e-05,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,240,True,True
62,UNI/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1236,False,-0.0024113108043612042,0.0013743348840126648,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,0.00020717564832659421,0.006988061979835702,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,529,True,False
63,SOL/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=downtrend,rolling,4,long,rejected,interesting_but_failed_gate,0,False,319,False,-0.0028058700341674517,0.0004289733029612425,cross_BTC/USD_state_slope=flat,0.00019473861542693887,0.031962057154393264,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,658,False,False
64,SOL/USD,1h,cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,0,False,2689,False,-0.002284784916344181,0.0009500584207845133,cross_ETH/USD_state_slope=flat,0.00019119247677344513,3.184251762711199e-06,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,189,True,True
65,SUSHI/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,0,False,2217,False,-0.002525582749853282,0.0010718764061338005,cross_ETH/USD_state_slope=flat + state_ext=neutral,0.00017832188113705303,0.00010320107673544854,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,299,True,False
66,SOL/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,0,False,1582,False,-0.003205251790308252,0.0005599048725630556,cross_ETH/USD_state_slope=downtrend,0.00017164087199326994,1.7055904270257827e-05,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,233,True,True
67,LTC/USD,1h,state_ret_day=ret_day_flat + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,1988,False,1120,False,-0.0028049280038400467,0.0004683651256140258,state_ret_day=ret_day_flat,0.00016531884303681507,9.08781494501909e-09,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,104,True,True
68,LTC/USD,1h,state_weekpart=weekday + state_ext=neutral + state_vol=mid_vol,rolling,4,short,rejected,interesting_but_failed_gate,1028,False,535,False,-0.002133630559381595,0.0015930763111643336,state_weekpart=weekday + state_vol=mid_vol,0.00015819043818386105,0.0028936304344717723,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,463,True,False
69,XRP/USD,1h,state_utc_session=utc_asia + state_ext=neutral + state_slope=uptrend,rolling,4,long,rejected,interesting_but_failed_gate,1154,False,453,False,-0.0026207280391752543,0.0008345233607885264,state_utc_session=utc_asia + state_slope=uptrend,0.00014377946801808882,0.0031861567946556146,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,469,True,False
70,UNI/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,0,False,1416,False,-0.0016710518411459066,0.0015433024704802267,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat,0.00012733152938586528,0.03528287493990545,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,675,False,False
71,SOL/USD,1h,cross_ETH/USD_state_vol=low_vol + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,0,False,2803,False,-0.0026313791938819215,0.0006034641432467727,cross_ETH/USD_state_vol=low_vol,0.0001166299754211922,6.429830667897818e-08,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1412,124,True,True
