symbol,timeframe,slice_combination,regime,regime_symbol,diagnostic_status,regime_window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_mean_ret_costadj,excess_vs_best_parent
XRP/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=uptrend,all,BTC/USD,ok,918,57,0.003791255462516919,0.6842105263157895,0.14472860061306245,0.8849251568748839,False,-0.008141129794419912,0.011932385256936831,cross_BTC/USD_state_slope=flat,0.007477846150824396,-0.003686590688307477
XRP/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=uptrend,bull,BTC/USD,ok,332,16,0.013581505271080617,0.6875,0.6536299131291499,0.5133502674811092,False,-0.01867915717188282,0.03226066244296344,cross_BTC/USD_state_slope=flat,0.016939381591732555,-0.0033578763206519383
XRP/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=uptrend,bear,BTC/USD,ok,199,11,0.017606803753437532,0.8181818181818182,3.1210668208496184,0.0018019714077102122,False,0.004424532110168153,0.013182271643269378,state_slope=uptrend,0.017972451636024175,-0.00036564788258664285
XRP/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=uptrend,neutral,BTC/USD,ok,387,30,-0.006495912142054611,0.6333333333333333,-0.1433262697232827,0.8860325097716482,False,-0.00556216759725024,-0.0009337445448043703,state_slope=uptrend,0.01790728814048963,-0.02440320028254424
XRP/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,all,BTC/USD,ok,918,63,0.01209595124489188,0.6031746031746031,1.4761271169978534,0.13990977049073572,False,-0.008141129794419912,0.020237081039311794,state_ext=neutral,0.020703005588675855,-0.008607054343783975
XRP/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,bull,BTC/USD,ok,332,16,0.020794234535254516,0.625,1.4662394565421566,0.14258306288699196,False,-0.01867915717188282,0.03947339170713733,state_ext=neutral,0.035019896314982625,-0.014225661779728109
XRP/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,bear,BTC/USD,ok,199,16,0.006538430034820151,0.625,0.5447993890747053,0.5858914989083019,False,0.004424532110168153,0.0021138979246519973,cross_ETH/USD_state_ext=stretched_down,0.002931179047838081,0.0036072509869820696
XRP/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,neutral,BTC/USD,ok,387,31,0.010474912751838502,0.5806451612903226,0.718334601032371,0.47255100043885934,False,-0.00556216759725024,0.016037080349088743,state_ext=neutral,0.016713724205118026,-0.006238811453279524
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=neutral,all,BTC/USD,ok,918,34,0.026404251648973996,0.7352941176470589,2.84206837825179,0.004482187711063901,True,-0.008141129794419912,0.034545381443393905,state_ext=neutral,0.020703005588675855,0.005701246060298142
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=neutral,bull,BTC/USD,ok,332,2,0.024885522615980683,1.0,4.052678298642524,5.063460733500946e-05,False,-0.01867915717188282,0.043564679787863506,state_ext=neutral,0.035019896314982625,-0.010134373699001942
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=neutral,bear,BTC/USD,ok,199,14,0.0223957922337825,0.7857142857142857,2.436010478891767,0.014850254320144085,False,0.004424532110168153,0.017971260123614347,cross_BTC/USD_state_ext=stretched_down,0.006303633804208468,0.01609215842957403
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=neutral,neutral,BTC/USD,ok,387,18,0.029690689975566634,0.6666666666666666,1.8881458905768245,0.05900636756605415,False,-0.00556216759725024,0.035252857572816876,state_ext=neutral,0.016713724205118026,0.012976965770448608
XRP/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,all,BTC/USD,ok,918,44,0.023051106518379053,0.7272727272727273,2.790204024445363,0.005267483660848171,True,-0.008141129794419912,0.031192236312798965,state_ext=neutral,0.020703005588675855,0.0023481009297031986
XRP/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,bull,BTC/USD,ok,332,4,0.02267110380282617,1.0,3.3209862356695776,0.0008969996097998312,False,-0.01867915717188282,0.041350260974708994,state_ext=neutral,0.035019896314982625,-0.012348792512156453
XRP/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,bear,BTC/USD,ok,199,20,0.01959179577926217,0.75,1.65881861216002,0.09715234869648359,False,0.004424532110168153,0.015167263669094017,cross_BTC/USD_state_slope=downtrend,0.00411775555354556,0.01547404022571661
