rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
12,AAVE/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,rolling,4,short,rejected,late_emerging_recent_only,63,False,43,True,0.05413424458286321,0.052572176416574815,state_slope=flat,0.021043265061848615,0.0001264668168818872,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,13,True,False
13,AAVE/USD,1d,state_ext=stretched_up + state_slope=flat,rolling,4,short,rejected,late_emerging_recent_only,135,False,51,True,0.04817762748564814,0.04661555931935975,state_slope=flat,0.015086647964633548,0.0044796421853972035,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,28,False,False
14,AVAX/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,98,False,34,True,0.032967744556631,0.028057407031396177,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,0.014999876486523723,0.048281794407573075,0,0000,0.0,1,8,7,5,8.0,rejected,survived,rejected,rejected,rejected,rejected,rejected,rejected,564,84,False,False
15,BCH/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,21,False,15,True,0.08935472854804058,0.09045510136944346,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.03562336688179704,3.987706985286721e-06,0,0000,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,5,True,True
16,AVAX/USD,1d,state_ext=stretched_down + state_slope=uptrend,rolling,4,long,rejected,late_emerging_valid_supported,46,False,16,True,0.05134166523846338,0.0632520027636982,state_slope=uptrend,0.06154447650047441,0.019093684367558428,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,50,False,False
17,BCH/USD,1d,state_ext=neutral + state_slope=uptrend,rolling,4,long,rejected,late_emerging_valid_supported,52,False,23,True,0.05319196735169397,0.0590915945302911,state_ext=neutral,0.03509566384516505,0.0025087075060468145,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,23,False,False
18,BCH/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,69,False,32,True,0.03804836419161568,0.03914873701301856,cross_BTC/USD_state_slope=uptrend,0.02898956917303623,0.03393658050977777,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,69,False,False
19,BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,late_emerging_valid_supported,33,False,16,True,0.05699615077438324,0.06289577795298038,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.02827372543900261,0.018843542250222223,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,49,False,False
20,BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,rolling,4,long,rejected,late_emerging_valid_supported,25,False,22,True,0.043229773841252844,0.04912940101984997,state_ext=neutral,0.02513347033472392,0.04390235415168675,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,81,False,False
21,BCH/USD,1d,state_ret_day=ret_day_down + state_ext=neutral,rolling,4,long,rejected,late_emerging_valid_supported,33,False,27,True,0.034791997801808326,0.040691624980405454,state_ext=neutral,0.016695694295279402,0.030465359918064205,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,61,False,False
22,BCH/USD,1d,state_volume=vol_normal + state_ext=neutral,rolling,4,long,rejected,late_emerging_valid_supported,58,False,26,True,0.03336619778090219,0.03926582495949932,state_ext=neutral,0.015269894274373266,0.004547917621592346,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,29,False,False
23,AAVE/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,48,False,16,True,0.054730862004724816,0.05316879383843642,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.010297016070691917,0.0053080370985667535,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,30,False,False
24,BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,rolling,4,long,rejected,late_emerging_valid_supported,20,False,19,True,0.0548561299894382,0.06075575716803533,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,0.008056549335494045,0.008499131380011127,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,32,False,False
25,BCH/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,20,False,17,True,0.04137733450768341,0.04247770732908629,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat,0.02105402503690174,0.01622875928451961,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,44,False,False
26,BCH/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,25,False,15,True,0.04908700641665721,0.05018737923806009,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.011038642225041528,0.01876644443336639,0,0000,0.0,0,8,7,7,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,48,False,False
27,BCH/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,71,False,26,True,0.03699102648817905,0.03809139930958193,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,0.009910390306097916,0.03589962480408637,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,73,False,False
28,BCH/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,rolling,4,long,rejected,late_emerging_valid_supported,36,False,23,True,0.04163177601780397,0.0475314031964011,cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,0.007866591053225735,0.04061723482810908,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,77,False,False
29,BCH/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,long,rejected,late_emerging_valid_supported,8,False,19,True,0.02869488308379643,0.03459451026239356,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend,0.02433494546335418,0.021293671389435165,0,0000,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,53,False,False
30,AVAX/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,97,True,36,False,0.020977021602814703,0.016066684077579878,state_ext=stretched_down,0.012184807903522917,0.13895177830449024,2,1010,0.5,1,8,7,1,7.0,rejected,rejected,rejected,survived,rejected,rejected,rejected,rejected,564,128,False,False
31,AAVE/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,30,False,16,True,0.04921787353856857,0.047655805372280174,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.004784027604535668,0.009160437124611898,0,0000,0.0,0,8,6,6,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,34,False,False
32,AVAX/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,172,False,137,False,0.01985225472463233,0.014941917199397506,cross_ETH/USD_state_vol=mid_vol,0.0021678030059945758,0.08299728625139657,1,0001,0.25,0,8,8,2,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,101,False,False
33,AVAX/USD,1d,cross_ETH/USD_state_slope=downtrend + state_slope=uptrend,rolling,4,long,rejected,provisional_sample_starved,18,False,8,False,0.09329015077867506,0.10520048830390988,state_slope=uptrend,0.10349296204068609,1.5924083443419335e-05,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,7,True,True
34,ADA/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,provisional_sample_starved,11,False,4,False,0.1022887833344722,0.07563566683553999,state_ext=stretched_up,0.05438203262467734,3.774758283725532e-15,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,2,True,True
35,AAVE/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,short,rejected,provisional_sample_starved,9,False,8,False,0.06858248200804856,0.06702041384176016,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,0.05073056090299308,0.00012612711679116373,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,12,True,False
36,AVAX/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,long,rejected,provisional_sample_starved,14,False,10,False,0.06742789229374171,0.07933822981897654,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.03587936682593641,0.039693436403458904,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,provisional,rejected,rejected,rejected,564,75,False,False
37,AVAX/USD,1d,cross_BTC/USD_state_vol=high_vol + state_ext=neutral,rolling,4,long,rejected,provisional_sample_starved,8,False,7,False,0.046799636317173494,0.05870997384240832,cross_BTC/USD_state_vol=high_vol,0.030406047655442244,0.001007030558674682,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,18,True,False
38,BCH/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,rolling,4,short,rejected,provisional_sample_starved,13,False,7,False,0.08948112024766554,0.09058149306906842,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.0298510418932715,6.794166560464276e-07,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,4,True,True
39,AVAX/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=neutral,rolling,4,long,rejected,provisional_sample_starved,9,False,7,False,0.048653623397355364,0.06056396092259019,cross_ETH/USD_state_ext=neutral + state_ext=neutral,0.02395525165417285,0.04174091837255611,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,79,False,False
40,BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,196,False,116,False,0.010491138845125704,0.016390766023722834,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,0.0043668341810192655,0.5534607379435361,2,1010,0.5,0,8,7,0,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,369,False,False
41,BCH/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,419,False,156,False,0.003883989135259979,0.009783616313857109,cross_BTC/USD_state_ext=stretched_down,0.002950738008853122,0.7813969359161008,2,1010,0.5,0,8,7,0,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,478,False,False
42,BCH/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,212,False,129,False,0.006124304664106439,0.012023931842703568,cross_BTC/USD_state_slope=downtrend,0.002470807581626582,0.7028159330291601,2,1010,0.5,0,8,7,0,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,442,False,False
43,BCH/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,16,False,21,False,0.031280433241539854,0.03718006042013698,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend,0.03010708974434838,0.06006536544596197,1,0010,0.25,0,7,7,2,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,87,False,False
44,AVAX/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,40,False,28,False,0.026719517799383943,0.03862985532461877,state_ext=neutral,0.024727196424895587,0.3575349653680042,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,271,False,False
45,AAVE/USD,1d,state_ext=neutral + state_vol=low_vol,rolling,4,short,rejected,rejected_unsupported,59,False,20,False,0.025394048754648974,0.023831980588360578,state_vol=low_vol,0.016485207129095583,0.2319395700078628,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,200,False,False
46,AVAX/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,105,False,60,False,0.024080806244658356,0.01917046871942353,state_ret_day=ret_day_up,0.010951500768504657,0.17931280226129864,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,165,False,False
47,AVAX/USD,1d,state_weekpart=weekend + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,175,False,80,False,0.018935079111334775,0.014024741586099952,state_ext=stretched_down,0.01014286541204299,0.1472408624468926,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,135,False,False
48,AVAX/USD,1d,cross_BTC/USD_state_vol=high_vol + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,91,False,21,False,0.025463432112339385,0.03737376963757421,cross_BTC/USD_state_vol=high_vol,0.009069843450608135,0.29507367044441013,1,0010,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,232,False,False
49,AAVE/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,213,False,85,False,0.015553334891053903,0.013991266724765507,state_ret_day=ret_day_up,0.005672601778347351,0.2993972442088606,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,235,False,False
50,AVAX/USD,1d,state_ext=stretched_down + state_vol=low_vol,rolling,4,short,rejected,rejected_unsupported,252,False,106,False,0.014296828560578002,0.009386491035343178,state_ext=stretched_down,0.005504614861286216,0.34209276787425846,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,261,False,False
51,AVAX/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,191,False,134,False,0.018867833403197396,0.013957495877962573,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,0.004451985986059276,0.17669177855568585,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,163,False,False
52,BCH/USD,1d,state_weekpart=weekend + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,131,False,71,False,0.00846755047988426,0.009567923301287137,state_ext=stretched_up,0.0031742471113523647,0.37066452294890606,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,283,False,False
53,AVAX/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,78,True,22,False,0.010662971466297366,0.005752633941062542,state_ext=stretched_down,0.0018707577670055795,0.8235479898362557,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,495,False,False
54,AVAX/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,37,False,50,False,0.008707574084058995,0.0037972365588241717,cross_ETH/USD_state_slope=uptrend,0.0010535043228802644,0.6536611953398168,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,422,False,False
55,AAVE/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,401,False,121,False,0.0019560836004841294,0.00039401543419573357,state_ext=stretched_up,0.0005555861632474009,0.9007412186690362,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,522,False,False
56,AVAX/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,rolling,4,short,rejected,provisional_sample_starved,14,False,7,False,0.10968220127006022,0.10477186374482539,state_slope=downtrend,0.09452973679386482,0.001813711247218741,0,0000,0.0,0,8,8,7,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,21,True,False
57,BCH/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,77,False,20,False,0.019461094181441013,0.02536072136003814,state_ext=neutral,0.0013647906749120892,0.06618755219368655,0,0000,0.0,0,8,8,3,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,91,False,False
58,AAVE/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,80,False,44,False,0.025881627727009516,0.03444369589329792,cross_BTC/USD_state_ext=stretched_up,0.027479333372913854,0.1870344569561242,1,0010,0.25,0,8,8,0,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,176,False,False
59,BCH/USD,1d,cross_BTC/USD_state_vol=high_vol + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,117,False,24,False,0.011480857285812565,0.017380484464409693,cross_BTC/USD_state_vol=high_vol,0.019368527612287745,0.4174503986307765,1,1000,0.25,0,8,8,0,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,306,False,False
60,AAVE/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,22,False,25,False,0.006652667528926184,0.015214735695214587,cross_ETH/USD_state_ext=stretched_down,0.017724740420579654,0.7772805276820807,1,0010,0.25,0,7,7,1,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,474,False,False
61,BCH/USD,1d,cross_ETH/USD_state_vol=high_vol + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,105,False,73,False,0.016135305860294064,0.022034933038891195,cross_ETH/USD_state_vol=high_vol,0.01623108302916363,0.2513555156584746,1,1000,0.25,0,8,8,0,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,211,False,False
62,BCH/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,10,False,30,False,0.01427732073636886,0.02017694791496599,cross_ETH/USD_state_ext=stretched_down,0.014205592474477778,0.4919095069436923,1,0010,0.25,0,7,7,1,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,335,False,False
63,AAVE/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,121,False,86,False,0.023382737933208317,0.02182066976691992,cross_ETH/USD_state_vol=mid_vol,0.01402998887708835,0.1748648823406933,1,0100,0.25,0,8,8,0,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,160,False,False
64,AVAX/USD,1d,state_ext=neutral + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,36,False,51,False,0.014224441716592115,0.02613477924182694,state_ext=neutral,0.012232120342103758,0.34701146009290307,1,0100,0.25,0,8,8,0,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,264,False,False
65,BCH/USD,1d,state_ret_day=ret_day_flat + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,71,False,33,False,0.0276104176140575,0.03351004479265463,state_ext=neutral,0.009514114107528577,0.10271600609732534,1,0010,0.25,0,8,7,1,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,109,False,False
66,AAVE/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,90,False,40,False,-0.0010329648561026,0.007529103310185802,state_ext=stretched_up,0.0073675325811341326,0.9674211022235242,1,1000,0.25,0,8,8,0,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,553,False,False
67,AAVE/USD,1d,cross_BTC/USD_state_vol=high_vol + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,122,False,45,False,0.02095500347674567,0.029517071643034073,cross_BTC/USD_state_vol=high_vol,0.00724487236338058,0.30605134101243836,1,0001,0.25,0,8,7,1,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,239,False,False
68,AVAX/USD,1d,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,274,False,153,False,0.01441584741713812,0.009505509891903297,state_ext=stretched_down,0.005623633717846334,0.23384118036438561,1,0001,0.25,0,8,7,1,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,564,201,False,False
