symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
ADA/USD,1d,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,short,5.0,9,0.0590058151650531,0.0038642250544292764,0.05514159011062382,state_ext=stretched_up,0.04376560334472262,0.01524021182033048,2.669490563175939,False,10,0.04790675070979485,0.0266531164989322,0.021253634210862654,cross_ETH/USD_state_ext=stretched_up,0.04790675070979485,0.0,2.1617985192224967,0.030633709683737465,False,4,0,0000,0.0,False,provisional
ADA/USD,1d,state_ext=stretched_up + state_vol=mid_vol,short,5.0,17,0.04376560334472262,0.0038642250544292764,0.03990137829029334,state_ext=stretched_up,0.04376560334472262,0.0,2.234835350006942,True,10,0.04790675070979485,0.0266531164989322,0.021253634210862654,state_ext=stretched_up,0.04790675070979485,0.0,2.1617985192224967,0.030633709683737465,False,4,0,0000,0.0,False,provisional
ADA/USD,1d,state_ext=stretched_up + state_slope=flat,short,5.0,17,0.04376560334472262,0.0038642250544292764,0.03990137829029334,state_ext=stretched_up,0.04376560334472262,0.0,2.234835350006942,True,10,0.04790675070979485,0.0266531164989322,0.021253634210862654,state_ext=stretched_up,0.04790675070979485,0.0,2.1617985192224967,0.030633709683737465,False,4,0,0000,0.0,False,provisional
ADA/USD,1d,state_ret_day=ret_day_flat + state_ext=stretched_up,short,5.0,17,0.04376560334472262,0.0038642250544292764,0.03990137829029334,state_ext=stretched_up,0.04376560334472262,0.0,2.234835350006942,True,10,0.04790675070979485,0.0266531164989322,0.021253634210862654,state_ext=stretched_up,0.04790675070979485,0.0,2.1617985192224967,0.030633709683737465,False,4,0,0000,0.0,False,provisional
BCH/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,short,5.0,18,0.03641656565767252,-0.009197912005649952,0.04561447766332247,cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,0.032150751653191124,0.004265814004481394,2.644003621561108,True,6,0.03631574855894757,-0.001100372821402877,0.03741612138035045,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.05963007835439404,-0.023314329795446467,3.854105836325771,0.00011615334546499767,False,4,0,0000,0.0,False,provisional
BCH/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,long,5.0,15,0.09855933071525251,0.0021979120056499434,0.09636141870960256,cross_ETH/USD_state_slope=downtrend + state_ext=neutral,0.05026085066994016,0.04829848004531235,2.1134966565954336,True,2,0.026298787264677825,-0.0058996271785971294,0.03219841444327495,cross_ETH/USD_state_slope=downtrend + state_ext=neutral,0.03579878292671397,-0.009499995662036145,7.0648347530670685,1.6080470288670767e-12,False,4,0,0000,0.0,False,provisional
AVAX/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,short,5.0,14,0.027940920119542727,-0.004313334963459786,0.03225425508300252,state_slope=downtrend,-0.0061889558392679645,0.034129875958810695,0.7107257618558815,False,7,0.10968220127006022,0.004910337525234823,0.10477186374482539,state_slope=downtrend,0.015152464476195395,0.09452973679386482,3.119154022246032,0.001813711247218741,False,4,0,0000,0.0,False,rejected
ADA/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,5.0,11,0.02717184844955922,0.0038642250544292764,0.023307623395129946,state_ext=stretched_up,0.04376560334472262,-0.016593754895163397,1.2507352569215449,False,4,0.1022887833344722,0.0266531164989322,0.07563566683553999,state_ext=stretched_up,0.04790675070979485,0.05438203262467734,7.860392111895495,3.774758283725532e-15,False,4,0,0000,0.0,False,rejected
ADA/USD,1d,state_volume=vol_normal + state_ext=stretched_down,short,5.0,9,-0.013869207935661007,0.0038642250544292764,-0.017733432990090284,state_volume=vol_normal,0.006404435497619771,-0.020273643433280777,-1.117898804963287,False,14,0.09722444065026063,0.0266531164989322,0.07057132415132844,state_volume=vol_normal,0.09600326854096963,0.0012211721092909994,3.35310094779454,0.0007991155500490787,False,4,0,0000,0.0,False,rejected
AVAX/USD,1d,cross_ETH/USD_state_slope=downtrend + state_slope=uptrend,long,5.0,18,0.02004207236591543,-0.002686665036540221,0.02272873740245565,state_slope=uptrend,0.017188428831424536,0.0028536435344908954,0.6139903990177397,False,8,0.09329015077867506,-0.011910337525234826,0.10520048830390988,state_slope=uptrend,-0.010202811262011027,0.10349296204068609,4.315501688864795,1.5924083443419335e-05,False,4,0,0000,0.0,False,rejected
AVAX/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,short,5.0,44,0.06773158250459523,-0.004313334963459786,0.07204491746805501,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_down,0.03821310198501886,0.029518480519576368,2.9553021836036772,True,8,0.0907606734133517,0.004910337525234823,0.08585033588811687,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_down,0.014049809967708427,0.07671086344564328,1.270293956033998,0.20397994029764055,False,4,0,0000,0.0,False,rejected
BCH/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,5.0,13,0.015334975976396138,-0.009197912005649952,0.02453288798204609,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.026048621833604596,-0.010713645857208458,0.7108624172204346,False,7,0.08948112024766554,-0.001100372821402877,0.09058149306906842,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.05963007835439404,0.0298510418932715,4.967156761214057,6.794166560464276e-07,False,4,0,0000,0.0,False,rejected
BCH/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,short,5.0,21,-0.01915417385650913,-0.009197912005649952,-0.00995626185085918,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,-0.0033860183674900763,-0.015768155489019053,-0.5834802837983015,False,15,0.08935472854804058,-0.001100372821402877,0.09045510136944346,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.05373136166624354,0.03562336688179704,4.612022040679885,3.987706985286721e-06,True,4,0,0000,0.0,False,rejected
AAVE/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,short,5.0,27,0.004867381904947978,-0.011624310988251615,0.016491692893199593,state_ext=stretched_up,-0.005723977524239591,0.010591359429187569,0.18440535547676584,False,5,0.0768591830168038,0.0015620681662883958,0.0752971148505154,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.030707496096537307,0.0461516869202665,1.8614138718360775,0.062685753124742,False,4,0,0000,0.0,False,rejected
ADA/USD,1d,cross_ETH/USD_state_vol=high_vol + state_ext=stretched_down,short,5.0,9,-0.04529698513636457,0.0038642250544292764,-0.04916121019079385,cross_ETH/USD_state_vol=high_vol,-0.006998026591667475,-0.038298958544697094,-3.185997648773636,False,6,0.07480518894814392,0.0266531164989322,0.04815207244921172,cross_ETH/USD_state_vol=high_vol,0.07480518894814392,0.0,10.483612619446895,0.0,False,4,0,0000,0.0,False,rejected
BCH/USD,1d,state_ext=neutral + state_slope=downtrend,long,5.0,17,-0.02930788872468884,0.0021979120056499434,-0.03150580073033878,state_slope=downtrend,0.00853157633243612,-0.03783946505712496,-1.4638704449908246,False,6,0.0730201899623109,-0.0058996271785971294,0.07891981714090802,state_ext=neutral,0.018096303506528924,0.05492388645578197,1.3705770639116,0.17050683692158963,False,4,0,0000,0.0,False,rejected
AVAX/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,short,5.0,44,0.06942655447879707,-0.004313334963459786,0.07373988944225686,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.045223220234903806,0.024203334243893267,3.383097279734406,True,10,0.0702043394587197,0.004910337525234823,0.06529400193348488,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.03439258338618897,0.03581175607253074,1.727426877683044,0.08409102701138105,False,4,1,0010,0.25,False,rejected
AAVE/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,short,5.0,9,-0.018735947638271862,-0.011624310988251615,-0.007111636650020247,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,-0.005496314243843733,-0.01323963339442813,-0.4020022167078189,False,8,0.06858248200804856,0.0015620681662883958,0.06702041384176016,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,0.01785192110505549,0.05073056090299308,3.8339006174452286,0.00012612711679116373,False,4,0,0000,0.0,False,rejected
AVAX/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,long,5.0,14,0.053613738113314054,-0.002686665036540221,0.056300403149854274,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,0.018057999127715642,0.03555573898559841,1.644628656165736,False,10,0.06742789229374171,-0.011910337525234826,0.07933822981897654,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.0315485254678053,0.03587936682593641,2.0569250454503964,0.039693436403458904,False,4,0,0000,0.0,False,rejected
AVAX/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,5.0,26,0.07808517579896515,-0.004313334963459786,0.08239851076242494,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.047950883239723116,0.030134292559242035,4.905505098788361,True,5,0.06721717375383902,0.004910337525234823,0.0623068362286042,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.03558619914907934,0.031630974604759686,1.3304672455017907,0.18336437134869144,False,4,0,0000,0.0,False,rejected
ADA/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_up,short,5.0,15,0.040103678386971306,0.0038642250544292764,0.036239453332542026,state_ext=stretched_up,0.04376560334472262,-0.0036619249577513127,1.8612224845231073,False,7,0.06335002891248312,0.0266531164989322,0.03669691241355092,cross_BTC/USD_state_ext=stretched_up,0.06335002891248312,0.0,2.4521804176536066,0.014199344754849186,False,4,0,0000,0.0,False,rejected
