rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
12,XRP/USD,1d,state_ext=neutral + state_vol=mid_vol,rolling,4,short,rejected,late_emerging_valid_supported,30,False,22,True,0.052183768029831136,0.04305371873427683,state_vol=mid_vol,0.026748525121581313,5.946354519892338e-13,1,0010,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,provisional,rejected,rejected,rejected,856,15,True,True
13,XRP/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=neutral,rolling,4,short,rejected,late_emerging_valid_supported,36,False,20,True,0.04523851495881709,0.036108465663262784,cross_ETH/USD_state_vol=mid_vol,0.024060747739880158,4.3298697960381105e-13,1,0010,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,provisional,rejected,rejected,rejected,856,14,True,True
14,UNI/USD,1d,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_recent_only,47,False,38,True,0.039176445493359816,0.03683884446142352,state_ext=stretched_up,0.022408561202871116,0.00624216839720404,1,0001,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,104,False,False
15,LTC/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_recent_only,43,False,23,True,0.04057762858355241,0.03956256448487649,cross_ETH/USD_state_ext=neutral,0.02116553032206376,0.011341616366633112,1,0001,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,119,False,False
16,UNI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_recent_only,19,False,20,True,0.04921076630033043,0.046873165268394135,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,0.017360987534530387,0.03050485040716877,1,0001,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,153,False,False
17,XRP/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=neutral,rolling,4,short,rejected,late_emerging_recent_only,22,False,25,True,0.030717138158878124,0.02158708886332382,cross_BTC/USD_state_vol=mid_vol,0.014195429589013393,5.588924800381534e-05,1,0001,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,47,True,True
18,SUSHI/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,late_emerging_recent_only,34,False,31,True,0.03358363202728126,0.05168292827575041,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.010842403883380765,0.011678751984674829,1,0001,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,121,False,False
19,XRP/USD,1d,state_volume=vol_quiet + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,58,False,18,True,0.034378068672411104,0.0252480193768568,state_ext=stretched_up,0.008432436044642198,1.8658162621587593e-05,1,0010,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,40,True,True
20,LTC/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_recent_only,15,False,18,True,0.02668155558063722,0.025666491481961293,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,0.0029788809618829064,0.0270951786079201,1,0001,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,147,False,False
21,SUSHI/USD,1d,state_volume=vol_normal + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,125,False,31,True,0.05473395284384343,0.043634656595374285,state_ext=stretched_up,0.02396551582106613,0.0161031458281351,1,1000,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,132,False,False
22,LTC/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,rolling,4,short,rejected,late_emerging_recent_only,96,False,59,True,0.020189118340788237,0.01917405424211231,state_slope=flat,0.016676854628720195,0.01574757731583487,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,131,False,False
23,LTC/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_recent_only,106,False,36,True,0.02857422053814064,0.027559156439464712,state_ext=stretched_up,0.016148888392565036,0.0019440591760098158,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,77,True,False
24,LTC/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_recent_only,174,False,78,True,0.026719496162886276,0.025704432064210348,state_ext=stretched_up,0.014294164017310672,0.016744846766550525,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,134,False,False
25,UNI/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_recent_only,24,False,20,True,0.05179308884546648,0.04945548781353019,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.012616643352106667,0.015632249315371993,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,130,False,False
26,XRP/USD,1d,cross_ETH/USD_state_vol=low_vol + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_recent_only,54,False,23,True,0.029998531532316478,0.020868482236762173,state_ext=stretched_up,0.0040528989045475715,0.011703936216768351,1,0001,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,122,False,False
27,LTC/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,late_emerging_recent_only,23,False,23,True,0.01463590555640103,0.022650969655076965,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.003109502945068267,0.033642154048779016,1,0001,0.25,0,8,7,8,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,155,False,False
28,SUSHI/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,90,True,43,False,0.0396780543588819,0.028578758110412758,cross_ETH/USD_state_ext=neutral,0.008536318619665143,0.06562543345204563,1,0010,0.25,2,8,8,2,8.0,rejected,survived,rejected,survived,rejected,rejected,rejected,rejected,856,191,False,False
29,SUSHI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,rolling,4,short,provisional,provisional_sample_starved,32,True,10,False,0.13717543140809643,0.1260761351596273,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.0705186641890423,1.1432238302688802e-06,0,0000,0.0,1,8,8,8,8.0,provisional,provisional,provisional,survived,provisional,provisional,provisional,provisional,856,29,True,True
30,SUSHI/USD,1d,state_volume=vol_quiet + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_recent_only,144,False,40,True,0.04746777041693311,0.03636847416846397,state_ext=stretched_up,0.016699333394155816,0.0016714631428307314,1,0001,0.25,0,7,7,7,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,76,True,False
31,SUSHI/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_recent_only,193,False,73,True,0.04045711165094118,0.029357815402472037,state_ret_day=ret_day_up,0.007945318961362052,0.02798202677102002,1,0001,0.25,0,8,7,7,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,150,False,False
32,LTC/USD,1d,state_ext=stretched_up + state_slope=flat,rolling,4,short,rejected,late_emerging_recent_only,150,False,74,True,0.01891927162191328,0.01790420752323735,state_ext=stretched_up,0.006493939476337675,0.03869871382450185,1,0001,0.25,0,8,8,6,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,163,False,False
33,SUSHI/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,rolling,4,short,rejected,late_emerging_valid_supported,12,False,17,True,0.11668491858390122,0.10558562233543207,cross_BTC/USD_state_slope=uptrend,0.10272120737484175,8.728545471292648e-06,0,0000,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,provisional,rejected,rejected,rejected,856,36,True,True
34,XRP/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,rolling,4,short,rejected,late_emerging_valid_supported,47,False,16,True,0.03418851707991887,0.025058467784364567,cross_ETH/USD_state_ext=stretched_down,0.025447375533012656,6.505165535242163e-05,0,0000,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,48,True,False
35,XRP/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=neutral,rolling,4,short,rejected,late_emerging_valid_supported,19,False,15,True,0.028960709101362347,0.019830659805808046,cross_BTC/USD_state_ext=stretched_down,0.021094765268348848,2.873257187729905e-12,0,0000,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,provisional,rejected,rejected,rejected,856,16,True,True
36,XRP/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=uptrend,rolling,4,short,rejected,late_emerging_valid_supported,41,False,17,True,0.04867266662329976,0.03954261732774546,state_slope=uptrend,0.013616768945930557,2.5030872286002648e-06,0,0000,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,32,True,True
37,SUSHI/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,160,False,37,True,0.056812392643618745,0.0457130963951496,state_ext=stretched_up,0.02604395562084145,0.005366084213862976,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,99,True,False
38,LTC/USD,1d,state_ext=stretched_up + state_vol=high_vol,rolling,4,short,rejected,late_emerging_valid_supported,104,False,43,True,0.036524593868351864,0.03550952976967594,state_ext=stretched_up,0.02409926172277626,0.015629835119237878,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,129,False,False
39,LTC/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,51,False,34,True,0.035769891802332046,0.03475482770365612,state_ext=stretched_up,0.02334455965675644,0.010942330966915659,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,118,False,False
40,XRP/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,late_emerging_valid_supported,29,False,15,True,0.027380885674381964,0.018250836378827663,cross_BTC/USD_state_slope=downtrend,0.01682715353523832,7.19908701776184e-05,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,49,True,False
41,XRP/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,28,False,15,True,0.036275081081796744,0.02714503178624244,cross_ETH/USD_state_slope=uptrend,0.016452607741119556,0.0005195963097095468,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,67,True,False
42,UNI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,138,False,69,True,0.031849778765800044,0.029512177733863748,state_ext=stretched_up,0.015081894475311344,0.014987330244390362,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,127,False,False
43,LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,16,False,16,True,0.05788470384685783,0.056869639748181905,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.009033357167943006,0.027745618416724627,0,0000,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,149,False,False
44,XRP/USD,1d,cross_BTC/USD_state_vol=high_vol + state_ext=stretched_up,rolling,4,long,provisional,provisional_sample_starved,57,True,2,False,0.034514808057820145,0.050644857353374456,cross_BTC/USD_state_vol=high_vol,0.023756358680474123,2.220446049250313e-15,1,1000,0.25,0,8,8,8,7.5,provisional,provisional,provisional,provisional,provisional,provisional,provisional,provisional,856,11,True,True
45,SOL/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,rolling,4,long,rejected,late_emerging_valid_supported,58,False,18,True,0.052061504438900105,0.061484446782724696,cross_ETH/USD_state_ext=stretched_down,0.058849817032962985,0.017514623240017846,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,137,False,False
46,SUSHI/USD,1d,state_ext=stretched_up + state_vol=high_vol,rolling,4,short,rejected,late_emerging_valid_supported,109,False,28,True,0.08725673744556542,0.07615744119709628,state_vol=high_vol,0.05539643297682488,3.271350474376433e-05,0,0000,0.0,0,7,7,7,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,44,True,True
47,LTC/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,29,False,30,True,0.02920658649347597,0.028191522394800043,cross_ETH/USD_state_slope=uptrend,0.026507504441477866,0.006503259910458858,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,105,False,False
48,SUSHI/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,94,False,20,True,0.05308230332133209,0.04198300707286295,state_ext=stretched_up,0.022313866298554794,0.04133923497770109,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,166,False,False
49,SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,149,False,41,True,0.05032485304819545,0.03922555679972631,state_ext=stretched_up,0.019556416025418154,0.013712244440166277,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,125,False,False
50,UNI/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,59,False,46,True,0.031837707428450684,0.02950010639651439,state_ext=stretched_up,0.015069823137961985,0.029134020033942054,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,152,False,False
51,UNI/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,67,False,28,True,0.043766769242316546,0.04142916821038025,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,0.013757768887009629,0.0444844048694919,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,173,False,False
52,UNI/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,121,False,65,True,0.030009000355306917,0.02767139932337062,cross_BTC/USD_state_ext=neutral,0.010160141900244744,0.021941221047941717,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,142,False,False
53,SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,80,False,32,True,0.06309365057418041,0.05199435432571127,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,0.006281257930561668,0.006137023627569516,0,0000,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,103,False,False
54,LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,23,False,15,True,0.05548064392666371,0.05446557982798778,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.004518616108761954,1.3252732244950494e-11,0,0000,0.0,0,8,6,8,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,18,True,True
55,SOL/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,late_emerging_valid_supported,29,False,16,True,0.03719802932512267,0.04662097166894726,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.002206741066297216,0.0022096864067870925,0,0000,0.0,0,8,7,7,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,79,True,False
56,UNI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,late_emerging_valid_supported,37,False,19,True,0.057088184049196265,0.05475058301725997,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.014085936311358113,0.03155612162677324,0,0000,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,154,False,False
57,SUSHI/USD,1d,state_ret_day=ret_day_down + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,86,False,25,True,0.03960753742469099,0.028508241176221846,state_ext=stretched_up,0.008839100401913692,0.009107205299641041,0,0000,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,114,False,False
58,UNI/USD,1d,state_volume=vol_quiet + state_ext=stretched_up,rolling,4,short,rejected,late_emerging_valid_supported,147,False,49,True,0.024256885207708107,0.02191928417577181,state_ext=stretched_up,0.007489000917219407,0.04328512417678354,0,0000,0.0,0,8,8,5,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,171,False,False
59,LTC/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,87,False,40,False,0.02448838713877004,0.023473323040094113,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,0.0012913197481787438,0.05166244571906553,2,0101,0.5,0,8,7,5,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,182,False,False
60,XRP/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,146,True,33,False,-0.02452757960991883,-0.008397530314364524,cross_ETH/USD_state_slope=uptrend,0.0022948937307583628,0.004748242961762017,1,1000,0.25,0,2,7,7,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,95,True,False
61,SUSHI/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,provisional,provisional_sample_starved,28,True,10,False,0.09477357327634905,0.08367427702787991,state_ext=stretched_up,0.06400513625357176,9.704266389354288e-06,0,0000,0.0,0,8,8,8,7.0,provisional,provisional,provisional,rejected,provisional,provisional,provisional,provisional,856,38,True,True
62,XRP/USD,1d,state_ext=stretched_up + state_slope=downtrend,rolling,4,short,provisional,provisional_sample_starved,18,True,6,False,0.06166969509435921,0.05253964579880491,state_ext=stretched_up,0.03572406246659031,1.3322676295501878e-15,0,0000,0.0,0,8,8,8,7.0,provisional,provisional,provisional,provisional,provisional,provisional,provisional,provisional,856,10,True,True
63,XRP/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,rolling,4,short,provisional,provisional_sample_starved,11,False,4,False,0.050688119782791335,0.04155807048723703,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend,0.01730943094735219,2.1704302133329634e-08,0,0000,0.0,0,8,8,8,7.0,provisional,provisional,provisional,rejected,provisional,provisional,provisional,provisional,856,23,True,True
64,SUSHI/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,provisional,provisional_sample_starved,17,True,8,False,0.10964389118254134,0.0985445949340722,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,0.014870317906192282,3.006444659092722e-05,0,0000,0.0,0,8,8,8,7.0,provisional,provisional,provisional,rejected,provisional,provisional,provisional,provisional,856,42,True,True
65,SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_up,rolling,4,short,provisional,provisional_sample_starved,37,True,3,False,0.17992636933920547,0.16882707309073633,state_ext=stretched_up,0.14915793231642818,2.8896884884943574e-11,0,0000,0.0,0,8,8,7,6.75,provisional,provisional,provisional,rejected,provisional,provisional,provisional,provisional,856,20,True,True
66,LTC/USD,1d,cross_BTC/USD_state_vol=high_vol + state_ext=neutral,rolling,4,long,provisional,provisional_sample_starved,19,True,9,False,0.027979071208963407,0.03599413530763934,cross_BTC/USD_state_vol=high_vol,0.027769805367151117,0.021253937692192304,0,0000,0.0,0,8,7,8,6.75,provisional,provisional,provisional,provisional,provisional,provisional,provisional,provisional,856,141,False,False
67,LTC/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,81,False,26,False,0.03953482321735665,0.038519759118680726,state_slope=uptrend,0.03609076226355997,0.06027962591806224,1,0010,0.25,0,8,8,4,6.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,188,False,False
68,XRP/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,124,False,21,False,-0.023637789972864396,-0.007507740677310089,cross_ETH/USD_state_vol=mid_vol,0.004539977246072541,0.01900121200312288,0,0000,0.0,0,2,8,6,6.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,139,False,False
