symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio,research_shard_id
AFRM,1d,cross_USO_state_ext=stretched_down + state_ext=stretched_up,182,0.0355821634462353,long,0.0355821634462353,0.5934065934065934,0.1124730527868295,-0.0741985894798514,0.255877417450835,1d-00
AMC,1d,cross_USO_state_slope=uptrend + cross_TLT_state_ext=stretched_down + state_ext=stretched_down,182,0.0354742190058924,long,0.0354742190058924,0.5054945054945055,0.1300337525572642,-0.0717803403712079,0.2101990409836532,1d-00
ABNB,1d,state_slope=uptrend + state_vol=high_vol,69,-0.0354599905091035,short,0.0354599905091035,0.3188405797101449,0.03544701757479,-0.0739840631434808,-0.5053618722193097,1d-00
AMD,1d,state_volume=vol_quiet + state_ext=stretched_down + state_slope=flat,70,0.0352936910887082,long,0.0352936910887082,0.6571428571428571,0.0740201170713853,-0.0292979291741124,0.5002537217299787,1d-00
AMAT,1d,state_volume=vol_surge + state_ext=neutral + state_slope=flat,23,-0.035257512877305,short,0.035257512877305,0.1739130434782608,0.007558413490578,-0.0623021209711371,-0.7579449517125069,1d-00
AFRM,1d,cross_USO_state_vol=high_vol + state_ext=stretched_up,243,0.0352133061881977,long,0.0352133061881977,0.588477366255144,0.1128214346718645,-0.0704358328943799,0.2590782255515762,1d-00
AMZN,1d,cross_USO_state_slope=uptrend + cross_TLT_state_slope=uptrend + state_ext=neutral,44,0.0351220158721529,long,0.0351220158721529,0.8636363636363636,0.0652292373700271,-0.0257043665562,0.5960156668545951,1d-00
AMC,1d,state_ext=stretched_up + state_slope=downtrend,75,0.0348569717710933,long,0.0348569717710933,0.5466666666666666,0.1348490779749533,-0.0780290171181746,0.2015299275302982,1d-00
AFRM,1d,state_breadth=breadth_weak + state_ext=stretched_up,54,0.0347674646818799,long,0.0347674646818799,0.5740740740740741,0.1174891350188499,-0.0851110331205439,0.2602212565570085,1d-00
AMC,1d,state_vix=vix_mid + state_breadth=breadth_weak + state_ext=neutral,22,0.034246664486681,long,0.034246664486681,0.5909090909090909,0.1053851113320055,-0.0674712250436587,0.2914986864329655,1d-00
AMC,1d,cross_USO_state_slope=uptrend + cross_TLT_state_slope=uptrend + state_ext=neutral,36,0.0340792896954194,long,0.0340792896954194,0.5833333333333334,0.0694362394770082,-0.0318061289973446,0.435198843488166,1d-00
AMC,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=downtrend + state_ext=neutral,33,0.0339937329832202,long,0.0339937329832202,0.7272727272727273,0.1015098776071969,-0.0515971057544242,0.2493056151702117,1d-00
ABNB,1d,state_volume=vol_surge + state_slope=uptrend,54,-0.033885257969848,short,0.033885257969848,0.3518518518518518,0.0301595215234273,-0.0699426407412276,-0.520220972564338,1d-00
AFRM,1d,cross_TLT_state_vol=mid_vol + state_ext=neutral,44,0.0337713528374249,long,0.0337713528374249,0.6818181818181818,0.1104317117468597,-0.0576865367170486,0.3687461737580945,1d-00
ABNB,1d,state_ext=neutral + state_slope=downtrend + state_vol=low_vol,22,0.0337703301531604,long,0.0337703301531604,0.6363636363636364,0.0528471664367108,-0.0256533198783645,0.5885238171886864,1d-00
ABNB,1d,state_ext=stretched_up + state_slope=uptrend + state_vol=high_vol,54,-0.0331345214052391,short,0.0331345214052391,0.3518518518518518,0.0363793548360815,-0.0743179494132978,-0.4562341107874795,1d-00
AMZN,1d,state_volume=vol_surge + state_ext=neutral + state_slope=flat,46,0.0331237496473686,long,0.0331237496473686,0.7391304347826086,0.0552691503582182,-0.0107982041232002,0.5000040304747142,1d-00
ADBE,1d,state_vix=vix_low + state_breadth=breadth_mixed + state_ext=stretched_up,36,-0.0331139336082726,short,0.0331139336082726,0.25,0.0199859793185184,-0.0550875375217063,-0.6114148895654085,1d-00
AMD,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=neutral,68,0.0330033138367854,long,0.0330033138367854,0.6029411764705882,0.0822899058477059,-0.0462161119385394,0.3343914658196097,1d-00
ARKK,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=downtrend + state_ext=stretched_down,110,0.0329976655602328,long,0.0329976655602328,0.6636363636363637,0.065469370593095,-0.0334937659083154,0.5192526705756346,1d-00
AFRM,1d,state_vix=vix_low + state_breadth=breadth_strong + state_ext=stretched_down,67,-0.0329205943870723,short,0.0329205943870723,0.4029850746268656,0.068778165308704,-0.1044514416930022,-0.3117577501640539,1d-00
AFRM,1d,state_volume=vol_surge + state_ext=stretched_up,129,0.032721282803224,long,0.032721282803224,0.5581395348837209,0.1241002516924827,-0.0666360654008562,0.2542059535731828,1d-00
AMC,1d,state_ext=stretched_up + state_slope=flat,221,0.0325388780719189,long,0.0325388780719189,0.497737556561086,0.1125357177706724,-0.0571471503602473,0.0825075613203587,1d-00
AA,1d,state_gap_open=gap_open_down + state_relvol=relvol_elevated + state_ext=stretched_down,22,-0.0322854139563297,short,0.0322854139563297,0.2727272727272727,0.0454254249765134,-0.075371958602705,-0.3092299370421244,1d-00
AMC,1d,cross_USO_state_slope=flat + cross_TLT_state_slope=downtrend + state_ext=stretched_down,159,-0.0322640296660476,short,0.0322640296660476,0.3647798742138364,0.0751027998700702,-0.1025871938516039,-0.2048308807346589,1d-00
AMD,1d,state_ext=stretched_up + state_slope=downtrend + state_vol=high_vol,33,-0.0319088415651345,short,0.0319088415651345,0.303030303030303,0.0334937675577643,-0.0830528681630554,-0.4753529080462904,1d-00
