symbol,timeframe,slice_combination,side,bin_mode,candidate_key,status,strict_gate_pass,tradeable_gate_pass,live_decay_flag,pnl_decay_flag,valid_n,valid_mean_ret_costadj,valid_p_value_nw,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,scenario_survived_count,search_wide_bh_pass,search_wide_bonferroni_pass,valid_excess_vs_baseline,valid_excess_vs_best_parent,triage_bucket,optimal_horizon,leverage_gate_pass,leverage_gate_reason,auto_promotion_block_reason,leverage_1x_multiple,leverage_1x_expected_return,leverage_1x_expected_pnl_at_position_cap,leverage_1x_theoretical_return_on_equity,leverage_1x_overnight_compatible,leverage_1x_requires_same_day_flatten,leverage_1x_margin_cushion_fraction,leverage_1x_risk_status,leverage_2x_multiple,leverage_2x_expected_return,leverage_2x_expected_pnl_at_position_cap,leverage_2x_theoretical_return_on_equity,leverage_2x_overnight_compatible,leverage_2x_requires_same_day_flatten,leverage_2x_margin_cushion_fraction,leverage_2x_risk_status,leverage_4x_multiple,leverage_4x_expected_return,leverage_4x_expected_pnl_at_position_cap,leverage_4x_theoretical_return_on_equity,leverage_4x_overnight_compatible,leverage_4x_requires_same_day_flatten,leverage_4x_margin_cushion_fraction,leverage_4x_risk_status,leverage_overnight_max_multiple,leverage_auto_promotion_gate
VRTX,1d,cross_USO_state_ext=stretched_down + state_ext=stretched_down,long,rolling,VRTX|1d|cross_USO_state_ext=stretched_down + state_ext=stretched_down|rolling,paper_proposal,True,True,False,False,98,0.0234089881225523,2.2465001412896868e-05,4,3,0111,8,True,False,0.0211741692309368,0.0122846621161882,clean_survivor_wf_strong,5,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,disabled_without_enable_auto_promotion_flag,1.0,0.0234089881225523,58.522470306380754,0.0234089881225523,True,False,0.975,unknown_missing_atr_risk,2.0,0.0234089881225523,58.522470306380754,0.0468179762451046,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0234089881225523,58.522470306380754,0.0936359524902092,False,True,0.99375,fail_overnight_constraint,2.0,False
VRTX,1d,cross_USO_state_slope=downtrend + state_ext=stretched_down,long,rolling,VRTX|1d|cross_USO_state_slope=downtrend + state_ext=stretched_down|rolling,paper_proposal,True,True,False,False,84,0.0185589722927807,1.0017900979875094e-06,4,3,0111,7,True,True,0.0163241534011652,0.007284028906894,clean_survivor_wf_strong,5,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,disabled_without_enable_auto_promotion_flag,1.0,0.0185589722927807,46.39743073195175,0.0185589722927807,True,False,0.975,unknown_missing_atr_risk,2.0,0.0185589722927807,46.39743073195175,0.0371179445855614,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0185589722927807,46.39743073195175,0.0742358891711228,False,True,0.99375,fail_overnight_constraint,2.0,False
VRTX,1d,state_ext=stretched_down + state_ret_5=ret_down,long,rolling,VRTX|1d|state_ext=stretched_down + state_ret_5=ret_down|rolling,paper_proposal,True,True,False,False,243,0.011006956623855,0.0011487320035072,4,3,0111,7,True,False,0.0087721377322395,0.0009436610068648,clean_survivor_wf_strong,5,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,disabled_without_enable_auto_promotion_flag,1.0,0.011006956623855,27.517391559637502,0.011006956623855,True,False,0.975,unknown_missing_atr_risk,2.0,0.011006956623855,27.517391559637502,0.02201391324771,True,False,0.9875,unknown_missing_atr_risk,4.0,0.011006956623855,27.517391559637502,0.04402782649542,False,True,0.99375,fail_overnight_constraint,2.0,False
VRTX,1d,state_ext=stretched_down + state_ret_1=ret_down,long,rolling,VRTX|1d|state_ext=stretched_down + state_ret_1=ret_down|rolling,paper_proposal,False,True,False,False,172,0.0123747013266261,0.0004451594882239,4,2,0011,7,True,False,0.0101398824350106,0.0023114057096358,clean_survivor_wf_mixed,5,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0123747013266261,30.936753316565248,0.0123747013266261,True,False,0.975,unknown_missing_atr_risk,2.0,0.0123747013266261,30.936753316565248,0.0247494026532522,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0123747013266261,30.936753316565248,0.0494988053065044,False,True,0.99375,fail_overnight_constraint,2.0,False
VRTX,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=uptrend + state_ext=stretched_down,long,rolling,VRTX|1d|cross_USO_state_ext=stretched_down + cross_TLT_state_slope=uptrend + state_ext=stretched_down|rolling,paper_proposal,False,True,False,False,27,0.0249105940070471,0.0012047583449374,4,2,0101,7,True,False,0.0226757751154316,0.0015016058844948,clean_survivor_wf_mixed,5,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0249105940070471,62.27648501761775,0.0249105940070471,True,False,0.975,unknown_missing_atr_risk,2.0,0.0249105940070471,62.27648501761775,0.0498211880140942,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0249105940070471,62.27648501761775,0.0996423760281884,False,True,0.99375,fail_overnight_constraint,2.0,False
WFC,1d,state_volume=vol_quiet + state_ext=stretched_down,long,rolling,WFC|1d|state_volume=vol_quiet + state_ext=stretched_down|rolling,paper_proposal,False,True,False,False,27,0.0265122455955903,1.6926651773552237e-06,4,2,0011,7,True,True,0.0212242433238587,0.016568190106585,clean_survivor_wf_mixed,5,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0265122455955903,66.28061398897574,0.0265122455955903,True,False,0.975,unknown_missing_atr_risk,2.0,0.0265122455955903,66.28061398897574,0.0530244911911806,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0265122455955903,66.28061398897574,0.1060489823823612,False,True,0.99375,fail_overnight_constraint,2.0,False
SOFI,1d,cross_TLT_state_vol=low_vol + state_ext=neutral,long,rolling,SOFI|1d|cross_TLT_state_vol=low_vol + state_ext=neutral|rolling,research_only,False,False,False,False,49,0.0259832987648005,0.0468881397763243,4,2,0101,7,False,False,0.0204169466801346,0.0005323253323334,clean_survivor_wf_mixed,5,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0259832987648005,64.95824691200124,0.0259832987648005,True,False,0.975,unknown_missing_atr_risk,2.0,0.0259832987648005,64.95824691200124,0.051966597529601,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0259832987648005,64.95824691200124,0.103933195059202,False,True,0.99375,fail_overnight_constraint,2.0,False
SOFI,1d,state_slope=flat + state_vol=high_vol,short,rolling,SOFI|1d|state_slope=flat + state_vol=high_vol|rolling,research_only,False,False,False,False,24,0.0675683519174138,0.0014084502320115,4,1,1000,0,True,False,0.0735347040020797,0.0575553870876878,late_emerging_valid_supported,5,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0675683519174138,168.92087979353448,0.0675683519174138,True,False,0.975,unknown_missing_atr_risk,2.0,0.0675683519174138,168.92087979353448,0.1351367038348276,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0675683519174138,168.92087979353448,0.2702734076696552,False,True,0.99375,fail_overnight_constraint,2.0,False
SOFI,1d,cross_USO_state_ext=stretched_down + state_ext=neutral,long,rolling,SOFI|1d|cross_USO_state_ext=stretched_down + state_ext=neutral|rolling,research_only,False,False,False,False,18,0.05722921341113,0.0007456401305321,4,1,0001,0,True,False,0.0516628613264641,0.0317782399786629,late_emerging_recent_only,5,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.05722921341113,143.073033527825,0.05722921341113,True,False,0.975,unknown_missing_atr_risk,2.0,0.05722921341113,143.073033527825,0.11445842682226,True,False,0.9875,unknown_missing_atr_risk,4.0,0.05722921341113,143.073033527825,0.22891685364452,False,True,0.99375,fail_overnight_constraint,2.0,False
SOFI,1d,state_ext=stretched_down + state_slope=downtrend + state_vol=high_vol,long,rolling,SOFI|1d|state_ext=stretched_down + state_slope=downtrend + state_vol=high_vol|rolling,research_only,False,False,False,False,21,0.0822617704796759,2.194380188047517e-05,4,1,0010,0,True,False,0.07669541839501,0.0202129585319839,late_emerging_valid_supported,5,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0822617704796759,205.65442619918974,0.0822617704796759,True,False,0.975,unknown_missing_atr_risk,2.0,0.0822617704796759,205.65442619918974,0.1645235409593518,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0822617704796759,205.65442619918974,0.3290470819187036,False,True,0.99375,fail_overnight_constraint,2.0,False
