rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
14,AAVE/USD,1h,state_utc_session=utc_asia + state_volume=vol_surge,rolling,4,short,rejected,interesting_but_failed_gate,559,False,409,False,-0.002821750711708526,0.0012345048651492847,state_utc_session=utc_asia,0.0007790434671344202,0.03933149606235764,0,0000,0.0,0,7,8,5,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,302,False,False
15,AVAX/USD,1h,state_utc_session=utc_asia + state_volume=vol_normal,rolling,4,short,rejected,interesting_but_failed_gate,214,False,142,False,-0.0027079553488108393,0.00087037224156951,state_utc_session=utc_asia,0.000747537707245192,0.03808597085168497,0,0000,0.0,0,8,8,5,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,298,False,False
16,BCH/USD,1h,state_utc_session=utc_asia + state_slope=uptrend,rolling,4,long,rejected,interesting_but_failed_gate,630,False,266,False,-0.0025423798796214824,0.0017214569244126043,state_slope=uptrend,0.0006777141865882139,0.040559514136716546,0,0000,0.0,0,8,8,5,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,307,False,False
17,BCH/USD,1h,state_ext=neutral + state_slope=uptrend,rolling,4,long,rejected,interesting_but_failed_gate,1091,False,519,False,-0.0025791818986172998,0.001684654905416787,state_slope=uptrend,0.0006409121675923965,0.007303413464384789,0,0000,0.0,0,8,8,5,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,197,True,False
18,AVAX/USD,1h,state_ext=neutral + state_slope=downtrend,rolling,4,short,rejected,interesting_but_failed_gate,917,False,458,False,-0.0030815094997987263,0.0004968180905816229,state_slope=downtrend,0.00046984595554672723,0.008632676178629506,0,0000,0.0,0,8,8,5,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,203,True,False
19,BCH/USD,1h,state_utc_session=utc_us + state_ext=neutral + state_slope=flat,rolling,4,long,rejected,interesting_but_failed_gate,620,False,298,False,-0.0038542452616295176,0.0004095915424045691,state_ext=neutral,0.00030103868973077076,0.0014580591173842805,0,0000,0.0,0,7,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,146,True,False
20,AAVE/USD,1h,state_volume=vol_quiet + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,1250,False,780,False,-0.0021926599026316825,0.0007510845205105096,state_ext=neutral,0.0002364871909623185,0.008329828830962782,0,0000,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,201,True,False
21,AVAX/USD,1h,cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,1667,False,890,False,-0.0017899810354068612,0.0016316913742127914,cross_ETH/USD_state_slope=flat,0.00020481837837915923,0.021416248713869823,0,0000,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,244,False,False
22,AVAX/USD,1h,state_utc_session=utc_us + state_volume=vol_surge,rolling,4,short,rejected,interesting_but_failed_gate,790,False,388,False,-0.003139704465648802,0.0004386231247315471,state_utc_session=utc_us,0.00020322672663373575,0.005937307648831158,0,0000,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,191,True,False
23,AVAX/USD,1h,cross_BTC/USD_state_vol=low_vol + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,971,False,783,False,-0.0030094865893976093,0.0004121858202220433,state_ext=neutral,0.00012635104259592356,0.00040269583757268634,0,0000,0.0,0,7,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,116,True,False
24,AVAX/USD,1h,state_weekpart=weekday + state_ext=neutral + state_vol=low_vol,rolling,4,long,rejected,interesting_but_failed_gate,1183,False,680,False,-0.0027625239775576887,0.0006591484320619639,state_ext=neutral + state_vol=low_vol,0.00011545606909543326,0.0013167280097894363,0,0000,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,141,True,False
25,AVAX/USD,1h,cross_ETH/USD_state_vol=low_vol + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,1499,False,1078,False,-0.0022296851488394736,0.001191987260780179,cross_ETH/USD_state_vol=low_vol,7.153019307872249e-05,0.0017700818669432739,0,0000,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,152,True,False
26,ADA/USD,1h,state_ext=neutral + state_slope=flat,rolling,4,long,rejected,interesting_but_failed_gate,860,False,305,False,-0.0038956271265078845,0.0005931037237886421,state_ext=neutral,0.0007204464632165957,0.03312646770724692,0,0000,0.0,0,7,7,5,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,282,False,False
27,AVAX/USD,1h,state_utc_session=utc_europe + state_volume=vol_quiet,rolling,4,short,rejected,interesting_but_failed_gate,890,False,371,False,-0.002888001480891713,0.0006903261094886363,state_volume=vol_quiet,0.0007100084675886868,0.016039843473931725,0,0000,0.0,0,8,8,4,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,230,False,False
28,BCH/USD,1h,state_weekpart=weekend + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,1303,False,623,False,-0.0023342234720080896,0.000401939723957826,state_ext=neutral,0.0005104925766316248,0.008760513837309025,0,0000,0.0,0,7,7,5,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,204,True,False
29,AAVE/USD,1h,cross_ETH/USD_state_vol=mid_vol + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,1125,False,500,False,-0.002714201685986029,0.0013420538908717815,cross_ETH/USD_state_vol=mid_vol,0.00036233222595259034,0.027715304411637387,0,0000,0.0,0,8,8,4,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,262,False,False
30,AVAX/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=flat,rolling,4,long,rejected,interesting_but_failed_gate,1040,False,544,False,-0.0019275696102235473,0.0014941027993961053,state_slope=flat,0.0001415417387041517,0.03665547175986528,0,0000,0.0,0,8,6,6,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,295,False,False
31,AVAX/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=neutral,rolling,4,long,rejected,interesting_but_failed_gate,1635,False,882,False,-0.001714273824175955,0.0017073985854436976,cross_ETH/USD_state_slope=flat + state_ext=neutral,7.570721123090619e-05,0.02597358129478855,0,0000,0.0,0,8,6,6,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,257,False,False
32,BCH/USD,1h,state_ext=neutral + state_vol=low_vol,rolling,4,short,rejected,interesting_but_failed_gate,1983,False,1153,False,-0.0026524912762543205,8.367191971159508e-05,state_vol=low_vol,6.059907751662522e-05,4.650668784744738e-06,0,0000,0.0,0,7,7,5,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,52,True,True
33,BCH/USD,1h,state_weekpart=weekday + state_ext=neutral + state_vol=low_vol,rolling,4,long,rejected,interesting_but_failed_gate,1267,False,722,False,-0.003198041732638671,0.0010657950713954156,state_weekpart=weekday + state_vol=low_vol,3.383250834903791e-05,1.4578584024427244e-06,0,0000,0.0,0,7,6,6,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,41,True,True
34,ADA/USD,1h,cross_ETH/USD_state_slope=flat + state_slope=flat,rolling,4,long,rejected,interesting_but_failed_gate,622,False,184,False,-0.003419659997684013,0.0010690708526125137,cross_ETH/USD_state_slope=flat,0.00042006538247188257,0.04219580717438087,0,0000,0.0,0,8,6,5,6.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,310,False,False
35,BCH/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,982,False,515,False,-0.0023133169545029994,0.00042284624146291623,cross_ETH/USD_state_slope=uptrend + state_ext=neutral,0.00019799194014584335,0.016002315968570713,0,0000,0.0,0,6,6,5,6.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,228,False,False
36,AAVE/USD,1h,state_volume=vol_quiet + state_ext=stretched_up,rolling,4,short,rejected,interesting_but_failed_gate,286,False,119,False,-0.003989583689769946,6.667188708786489e-05,state_ext=stretched_up,0.00017534743653718245,0.02756261153801809,0,0000,0.0,0,6,6,5,6.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,261,False,False
37,BCH/USD,1h,cross_ETH/USD_state_slope=uptrend + state_ext=neutral,rolling,4,short,rejected,interesting_but_failed_gate,1124,False,578,False,-0.0025113088946488427,0.00022485430131707288,cross_ETH/USD_state_slope=uptrend,0.00015444875034868267,0.0046320777802977275,0,0000,0.0,0,6,6,5,6.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,179,True,False
38,AAVE/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,923,False,495,False,-0.004312569462723914,-0.00025631388586610376,cross_BTC/USD_state_slope=flat,0.0004666637752429358,6.2152113859959e-05,0,0000,0.0,0,1,7,7,6.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,82,True,False
39,AAVE/USD,1h,state_ret_day=ret_day_flat + state_ext=neutral + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,1083,False,585,False,-0.004217232345683549,-0.0001609767688257385,state_ret_day=ret_day_flat + state_slope=flat,0.00019423430194130935,1.0905985198927937e-05,0,0000,0.0,0,1,7,7,6.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,64,True,True
40,AAVE/USD,1h,state_ext=neutral + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,911,False,437,False,-0.004073806033016746,-1.7550456158935135e-05,state_slope=uptrend,0.00015946745516534286,0.0003866524654669856,0,0000,0.0,0,2,8,6,6.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,114,True,False
41,AVAX/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1080,False,497,False,-0.0038117770205179625,-0.00023344943013761318,state_ext=neutral,5.238534748850613e-05,0.00021506096962209398,0,0000,0.0,0,2,8,6,6.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,98,True,False
42,BCH/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=flat,rolling,4,short,rejected,interesting_but_failed_gate,866,False,485,False,-0.0021559377357343134,0.0005802254602316021,cross_BTC/USD_state_slope=flat,3.818078433351444e-06,0.034069726680863166,0,0000,0.0,0,8,6,4,6.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,287,False,False
43,AVAX/USD,1h,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,98,False,33,False,-0.0010097832374904325,0.00241188917212922,state_slope=downtrend,0.0024388613071641167,0.9027225134713657,2,0101,0.5,0,8,8,1,6.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,1012,False,False
44,AAVE/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,122,False,39,False,0.002525520902139336,0.005469265325281528,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,0.0017359108620786173,0.2324158629155364,1,0001,0.25,0,8,8,3,6.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,546,False,False
45,AVAX/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,1081,False,338,False,-0.004182414378701719,-0.0006040867883213698,state_ext=stretched_down,0.00022912336740787617,0.017867781922627612,0,0000,0.0,0,0,8,5,6.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,234,False,False
46,AVAX/USD,1h,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1140,False,490,False,-0.00366837133572742,-9.004374534707068e-05,state_ext=neutral,0.00019579103227904864,0.0004903766770318896,0,0000,0.0,0,2,8,5,6.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,121,True,False
47,ADA/USD,1h,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,62,False,57,False,0.007109351140034229,0.009620620289737706,state_ext=stretched_down,0.008643428332181851,0.12203495772039208,1,0010,0.25,0,8,8,2,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,435,False,False
48,ADA/USD,1h,cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,97,False,28,False,0.004236922752345498,0.006748191902048974,cross_ETH/USD_state_ext=stretched_up,0.004453750634101276,0.08652231107121278,1,0100,0.25,0,8,8,2,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,381,False,False
49,AAVE/USD,1h,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,rolling,4,long,rejected,provisional_sample_starved,6,False,10,False,0.036229255418906446,0.03917299984204864,cross_ETH/USD_state_ext=stretched_down,0.03624572247469612,0.0004393158162230293,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,119,True,False
50,ADA/USD,1h,cross_BTC/USD_state_ext=stretched_up + state_ext=neutral,rolling,4,short,rejected,provisional_sample_starved,46,False,5,False,0.018015293126413593,0.02052656227611707,cross_BTC/USD_state_ext=stretched_up,0.0165907159856453,0.0,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,1,True,True
51,ADA/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=uptrend,rolling,4,short,rejected,provisional_sample_starved,18,False,6,False,0.025630208252857334,0.02814147740256081,state_ret_day=ret_day_flat + state_ext=stretched_up,0.011472215709745017,0.0035230107444257364,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,174,True,False
52,ADA/USD,1h,cross_BTC/USD_state_slope=uptrend + state_slope=downtrend,rolling,4,short,rejected,provisional_sample_starved,16,False,12,False,0.010696460638266887,0.013207729787970364,state_slope=downtrend,0.011336222559943161,0.0013160094414708112,0,0000,0.0,0,8,8,8,6.0,rejected,provisional,provisional,rejected,rejected,provisional,rejected,rejected,1065,140,True,False
53,AAVE/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,rolling,4,short,rejected,provisional_sample_starved,19,False,5,False,0.010540853322308766,0.014597108899166576,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=uptrend,0.008108029435037932,0.007043385793758183,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,194,True,False
54,BCH/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,rejected,provisional_sample_starved,23,False,8,False,0.010229763700633835,0.01296592689659975,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,0.007570051333263667,0.007045794660352156,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,195,True,False
55,ADA/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,rolling,4,short,rejected,provisional_sample_starved,12,False,4,False,0.008606214648277825,0.0111174837979813,cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,0.0043692918959323266,0.0022815409021987865,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,158,True,False
56,BCH/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,rolling,4,short,rejected,provisional_sample_starved,23,False,10,False,0.011983448870134986,0.0147196120661009,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=uptrend,0.002965698176539293,1.177600283952529e-08,0,0000,0.0,0,8,8,8,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,22,True,True
57,AVAX/USD,1h,state_volume=vol_normal + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,430,False,277,False,-0.003616805999066034,-3.8478408685684896e-05,state_volume=vol_normal,2.8049925532586378e-05,2.0830497127199976e-05,0,0000,0.0,0,0,6,6,6.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,72,True,True
58,AVAX/USD,1h,cross_ETH/USD_state_slope=uptrend + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,41,False,23,False,0.002859447505733903,0.006281119915353555,state_slope=downtrend,0.006308092050388452,0.6997177954623666,1,0001,0.25,0,8,8,1,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,883,False,False
59,AAVE/USD,1h,state_utc_session=utc_us + state_ext=neutral + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,296,False,146,False,0.0030840509467630704,0.0060277953699052625,state_utc_session=utc_us + state_slope=downtrend,0.002575089384482384,0.10414753833410151,1,0010,0.25,0,8,7,2,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,410,False,False
60,ADA/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,rejected,provisional_sample_starved,10,False,5,False,0.011020232298779067,0.013531501448482544,cross_ETH/USD_state_slope=downtrend,0.01193231670739544,0.00030715647534762525,0,0000,0.0,0,8,8,7,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,107,True,False
61,BCH/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,provisional_sample_starved,31,False,11,False,0.011421772579748322,0.01568560938378241,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.009845421585695386,0.029630046243160013,0,0000,0.0,0,8,8,7,5.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,268,False,False
62,ADA/USD,1h,cross_ETH/USD_state_vol=high_vol + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,123,False,102,False,0.002224156602236619,0.004735425751940095,cross_ETH/USD_state_vol=high_vol,0.0035200467291835544,0.6678926584684519,1,0010,0.25,0,7,7,1,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,863,False,False
63,AVAX/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,195,False,89,False,-5.638391878609294e-05,0.0035219436715942564,cross_ETH/USD_state_slope=uptrend,0.0013275184715670482,0.9796139491131328,1,1000,0.25,0,8,8,0,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,1050,False,False
64,AAVE/USD,1h,cross_ETH/USD_state_slope=downtrend + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,84,False,47,False,0.012558228349826485,0.015501972772968678,state_slope=uptrend,0.0153249548616444,0.08741813209384652,0,0000,0.0,0,8,8,2,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,383,False,False
65,ADA/USD,1h,state_weekpart=weekend + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,138,False,35,False,0.012574667888571499,0.017063398738868026,state_weekpart=weekend,0.014089428144574177,0.05386570258875678,0,0000,0.0,0,8,8,2,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,333,False,False
66,ADA/USD,1h,state_utc_session=utc_asia + state_ext=stretched_up + state_slope=flat,rolling,4,short,rejected,provisional_sample_starved,13,False,3,False,0.013795205980998301,0.016306475130701777,state_ext=stretched_up + state_slope=flat,0.01040474459913016,0.039135553927955646,0,0000,0.0,0,8,8,6,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,301,False,False
67,ADA/USD,1h,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,rejected,provisional_sample_starved,12,False,4,False,0.008172666737532312,0.010683935887235787,cross_BTC/USD_state_slope=downtrend,0.01000520929963617,0.03810440224914835,0,0000,0.0,0,8,8,6,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,299,False,False
68,ADA/USD,1h,state_weekpart=weekend + state_ext=stretched_up + state_vol=mid_vol,rolling,4,short,rejected,provisional_sample_starved,14,False,3,False,0.01030352612198534,0.012814795271688818,state_weekpart=weekend + state_ext=stretched_up,0.00859859559918036,4.361286887188953e-10,0,0000,0.0,0,7,7,7,5.5,rejected,provisional,rejected,rejected,rejected,rejected,rejected,rejected,1065,18,True,True
69,BCH/USD,1h,cross_ETH/USD_state_vol=low_vol + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,158,False,104,False,0.0029344849252103877,0.007198321729244474,cross_ETH/USD_state_vol=low_vol,0.005944679382623419,0.20169766367942832,0,0000,0.0,0,8,8,2,5.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1065,511,False,False
