symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
AAVE/USD,1h,state_utc_session=utc_asia + state_funding=funding_long + state_ext=stretched_down,109,-0.007012996303003984,short,0.007012996303003984,0.3944954128440367,0.05516606145673017,-0.021439934391432415,-0.3267613927849812
AVAX/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,34,0.00700269122498904,long,0.00700269122498904,0.7058823529411765,0.028909882593631798,-0.012344737632159349,0.29558844580202664
AAVE/USD,1h,state_utc_session=utc_asia + state_funding=funding_short + state_ext=stretched_down,170,-0.006866416849000127,short,0.006866416849000127,0.38823529411764707,0.02875883945944253,-0.019020387423904463,-0.35810880913252435
BCH/USD,1h,state_funding=funding_short + state_oi=oi_collapsing + state_ext=neutral,30,-0.0068286026167270345,short,0.0068286026167270345,0.3,0.026810733775569497,-0.0168051173817726,-0.3300530906012735
ADA/USD,1h,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,119,-0.006806835390485601,short,0.006806835390485601,0.3025210084033613,0.010388538263766324,-0.018249227545150928,-0.38912811428086275
ADA/USD,1h,state_utc_session=utc_europe + state_funding=funding_neutral + state_ext=stretched_up,70,0.006731961758246331,long,0.006731961758246331,0.5714285714285714,0.02553471484041018,-0.015668942359520033,0.24931562400579543
ADA/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_down + state_slope=flat,25,-0.006717044134166028,short,0.006717044134166028,0.28,0.008617219967380612,-0.014977760556153004,-0.48291281011047377
BCH/USD,1h,state_utc_session=utc_asia + state_funding=funding_short + state_ext=stretched_down,104,-0.006703849233590429,short,0.006703849233590429,0.36538461538461536,0.014573593540095457,-0.0211935847383309,-0.28007462602943456
ADA/USD,1h,state_utc_session=utc_asia + state_ext=stretched_down + state_slope=flat,35,-0.006615801584564753,short,0.006615801584564753,0.2,0.007739130614317664,-0.01341338032873149,-0.8479407977904466
BCH/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,82,-0.00641895467345074,short,0.00641895467345074,0.3048780487804878,0.011472510913273249,-0.01696389332533746,-0.3722413287748232
ADA/USD,1h,state_utc_session=utc_us + state_funding=funding_long + state_ext=stretched_up,57,-0.006353490564059279,short,0.006353490564059279,0.2807017543859649,0.01414921491305975,-0.019272542583559937,-0.3717814175618812
ADA/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,104,-0.0062870247498529866,short,0.0062870247498529866,0.3173076923076923,0.010601000349185126,-0.01816963714456033,-0.3472915480036093
ADA/USD,1h,state_utc_session=utc_asia + state_ext=stretched_up + state_slope=flat,16,-0.006122174148493212,short,0.006122174148493212,0.4375,0.00846587369354368,-0.018126355265949017,-0.453000907251564
BCH/USD,1h,state_funding=funding_long + state_oi=oi_building + state_ext=stretched_up,20,-0.006061285637034025,short,0.006061285637034025,0.35,0.007921199970503778,-0.015210515227466226,-0.615318239078376
ADA/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_down + state_slope=flat,57,-0.00602788781122327,short,0.00602788781122327,0.3333333333333333,0.012829507664853437,-0.015423145254870792,-0.4665891751151371
AAVE/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,431,-0.006027793482048295,short,0.006027793482048295,0.44547563805104406,0.025663680943892916,-0.022958382190779725,-0.25098901151957814
