bar_ts_utc,close_adj,fwd_ret_5,state_ext,state_slope,state_vol,state_session,candidate_name,candidate_side,dir_fwd_ret_5,slice_combination
2025-08-19 04:00:00+00:00,122.935,0.0533208606173996,stretched_down,downtrend,low_vol,morning,XOP_1d_downtrend_rebound,long,0.0533208606173996,state_ext=stretched_down + state_slope=downtrend
2025-10-14 04:00:00+00:00,126.135,-0.013913663931502063,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,-0.013913663931502063,state_ext=stretched_down + state_slope=downtrend
2025-10-15 04:00:00+00:00,125.915,-0.007981574871937513,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,-0.007981574871937513,state_ext=stretched_down + state_slope=downtrend
2025-10-16 04:00:00+00:00,123.35,0.05127685447912467,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.05127685447912467,state_ext=stretched_down + state_slope=downtrend
2025-10-17 04:00:00+00:00,123.58,0.039569509629389765,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.039569509629389765,state_ext=stretched_down + state_slope=downtrend
2025-10-20 04:00:00+00:00,125.29,0.02426370819698298,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.02426370819698298,state_ext=stretched_down + state_slope=downtrend
2025-10-21 04:00:00+00:00,124.38,0.011135230744492741,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.011135230744492741,state_ext=stretched_down + state_slope=downtrend
2025-10-22 04:00:00+00:00,124.91,0.01204867504603313,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.01204867504603313,state_ext=stretched_down + state_slope=downtrend
2025-10-28 04:00:00+00:00,125.765,0.0007553770921957526,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.0007553770921957526,state_ext=stretched_down + state_slope=downtrend
2025-12-19 05:00:00+00:00,125.54,0.0073283415644416205,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.0073283415644416205,state_ext=stretched_down + state_slope=downtrend
2025-12-22 05:00:00+00:00,125.275,0.01712233087208137,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.01712233087208137,state_ext=stretched_down + state_slope=downtrend
2025-12-23 05:00:00+00:00,126.48,-0.0015812776723592714,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,-0.0015812776723592714,state_ext=stretched_down + state_slope=downtrend
2025-12-24 05:00:00+00:00,125.95,0.02397776895593484,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.02397776895593484,state_ext=stretched_down + state_slope=downtrend
2025-12-26 05:00:00+00:00,124.95,0.020728291316526537,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.020728291316526537,state_ext=stretched_down + state_slope=downtrend
2025-12-29 05:00:00+00:00,126.46,-0.007116874901154424,stretched_down,downtrend,low_vol,morning,XOP_1d_downtrend_rebound,long,-0.007116874901154424,state_ext=stretched_down + state_slope=downtrend
2025-12-30 05:00:00+00:00,127.42,-0.02711505258201219,stretched_down,downtrend,low_vol,morning,XOP_1d_downtrend_rebound,long,-0.02711505258201219,state_ext=stretched_down + state_slope=downtrend
2025-12-31 05:00:00+00:00,126.28,0.01722363002850824,stretched_down,downtrend,low_vol,morning,XOP_1d_downtrend_rebound,long,0.01722363002850824,state_ext=stretched_down + state_slope=downtrend
2026-01-06 05:00:00+00:00,125.56,0.033410321758521766,stretched_down,downtrend,low_vol,morning,XOP_1d_downtrend_rebound,long,0.033410321758521766,state_ext=stretched_down + state_slope=downtrend
2026-01-07 05:00:00+00:00,123.965,0.06384866696244895,stretched_down,downtrend,low_vol,morning,XOP_1d_downtrend_rebound,long,0.06384866696244895,state_ext=stretched_down + state_slope=downtrend
2026-04-14 04:00:00+00:00,163.43,0.00939240041608036,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.00939240041608036,state_ext=stretched_down + state_slope=downtrend
2026-04-15 04:00:00+00:00,164.225,0.024265489420003172,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.024265489420003172,state_ext=stretched_down + state_slope=downtrend
2026-04-16 04:00:00+00:00,167.85,0.009949359547214875,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.009949359547214875,state_ext=stretched_down + state_slope=downtrend
2026-04-17 04:00:00+00:00,159.6,0.05263157894736836,stretched_down,downtrend,high_vol,morning,XOP_1d_downtrend_rebound,long,0.05263157894736836,state_ext=stretched_down + state_slope=downtrend
2026-04-20 04:00:00+00:00,161.075,0.052180661182678945,stretched_down,downtrend,high_vol,morning,XOP_1d_downtrend_rebound,long,0.052180661182678945,state_ext=stretched_down + state_slope=downtrend
2026-04-21 04:00:00+00:00,164.965,0.04034189070408867,stretched_down,downtrend,high_vol,morning,XOP_1d_downtrend_rebound,long,0.04034189070408867,state_ext=stretched_down + state_slope=downtrend
2026-04-22 04:00:00+00:00,168.21,0.05641757327150576,stretched_down,downtrend,high_vol,morning,XOP_1d_downtrend_rebound,long,0.05641757327150576,state_ext=stretched_down + state_slope=downtrend
2026-04-23 04:00:00+00:00,169.52,0.05084945729117485,stretched_down,downtrend,high_vol,morning,XOP_1d_downtrend_rebound,long,0.05084945729117485,state_ext=stretched_down + state_slope=downtrend
2026-04-24 04:00:00+00:00,168.0,0.051488095238095166,stretched_down,downtrend,high_vol,morning,XOP_1d_downtrend_rebound,long,0.051488095238095166,state_ext=stretched_down + state_slope=downtrend
2026-05-26 04:00:00+00:00,166.05,0.01695272508280632,stretched_down,downtrend,high_vol,morning,XOP_1d_downtrend_rebound,long,0.01695272508280632,state_ext=stretched_down + state_slope=downtrend
2026-05-27 04:00:00+00:00,163.305,0.0477940050825143,stretched_down,downtrend,high_vol,morning,XOP_1d_downtrend_rebound,long,0.0477940050825143,state_ext=stretched_down + state_slope=downtrend
2026-05-28 04:00:00+00:00,164.92,0.037412078583555664,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.037412078583555664,state_ext=stretched_down + state_slope=downtrend
2026-05-29 04:00:00+00:00,164.01,0.012011462715687982,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.012011462715687982,state_ext=stretched_down + state_slope=downtrend
2026-06-01 04:00:00+00:00,167.96,0.0024410573946176406,stretched_down,downtrend,high_vol,morning,XOP_1d_downtrend_rebound,long,0.0024410573946176406,state_ext=stretched_down + state_slope=downtrend
2026-06-09 04:00:00+00:00,164.12,-0.042712649281013815,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,-0.042712649281013815,state_ext=stretched_down + state_slope=downtrend
2026-06-11 04:00:00+00:00,163.375,-0.06105585309869932,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,-0.06105585309869932,state_ext=stretched_down + state_slope=downtrend
2026-06-12 04:00:00+00:00,165.41,-0.06317634967656116,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,-0.06317634967656116,state_ext=stretched_down + state_slope=downtrend
2026-06-15 04:00:00+00:00,158.39,-0.02133973104362652,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,-0.02133973104362652,state_ext=stretched_down + state_slope=downtrend
2026-06-16 04:00:00+00:00,157.11,-0.02628731462032985,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,-0.02628731462032985,state_ext=stretched_down + state_slope=downtrend
2026-06-17 04:00:00+00:00,155.63,-0.005590181841547248,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,-0.005590181841547248,state_ext=stretched_down + state_slope=downtrend
2026-06-18 04:00:00+00:00,153.4,0.008604954367666284,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.008604954367666284,state_ext=stretched_down + state_slope=downtrend
2026-06-22 04:00:00+00:00,154.96,0.0027749096541040963,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.0027749096541040963,state_ext=stretched_down + state_slope=downtrend
2026-06-23 04:00:00+00:00,155.01,-0.004902909489710283,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,-0.004902909489710283,state_ext=stretched_down + state_slope=downtrend
2026-06-24 04:00:00+00:00,152.98,0.005229441757092612,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,0.005229441757092612,state_ext=stretched_down + state_slope=downtrend
2026-06-25 04:00:00+00:00,154.76,-0.0002584647195656986,stretched_down,downtrend,mid_vol,morning,XOP_1d_downtrend_rebound,long,-0.0002584647195656986,state_ext=stretched_down + state_slope=downtrend
2021-09-17 00:00:00+00:00,36.8407479811,0.0012418962726670202,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.0012418962726670202,state_ext=stretched_down + state_slope=downtrend
2021-09-20 00:00:00+00:00,36.1357574847,0.028708133970603233,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.028708133970603233,state_ext=stretched_down + state_slope=downtrend
2021-09-21 00:00:00+00:00,36.0493083041,0.01842736337119799,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.01842736337119799,state_ext=stretched_down + state_slope=downtrend
2021-09-22 00:00:00+00:00,36.4224047677,0.0038725796360674636,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.0038725796360674636,state_ext=stretched_down + state_slope=downtrend
2021-09-23 00:00:00+00:00,36.9410998512,-0.02561891858694232,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.02561891858694232,state_ext=stretched_down + state_slope=downtrend
2021-09-24 00:00:00+00:00,36.8865003687,-0.008634513383391051,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.008634513383391051,state_ext=stretched_down + state_slope=downtrend
2021-09-28 00:00:00+00:00,36.7136020075,0.0004957243774741382,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.0004957243774741382,state_ext=stretched_down + state_slope=downtrend
2021-09-29 00:00:00+00:00,36.5634534307,0.00273768043791911,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.00273768043791911,state_ext=stretched_down + state_slope=downtrend
2021-09-30 00:00:00+00:00,35.9947088216,0.03185437997798024,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03185437997798024,state_ext=stretched_down + state_slope=downtrend
2021-10-01 00:00:00+00:00,36.5680033876,0.010078387457844507,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.010078387457844507,state_ext=stretched_down + state_slope=downtrend
2021-10-04 00:00:00+00:00,36.408754897,0.014621344665754155,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.014621344665754155,state_ext=stretched_down + state_slope=downtrend
2021-12-01 00:00:00+00:00,38.1240886381,0.0532283088695793,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.0532283088695793,state_ext=stretched_down + state_slope=downtrend
2021-12-02 00:00:00+00:00,38.9021312634,0.026432748538572692,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.026432748538572692,state_ext=stretched_down + state_slope=downtrend
2021-12-03 00:00:00+00:00,38.8156820828,0.03504864611416503,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03504864611416503,state_ext=stretched_down + state_slope=downtrend
2022-01-21 00:00:00+00:00,38.4350110631,-0.009757258448145456,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.009757258448145456,state_ext=stretched_down + state_slope=downtrend
2022-01-24 00:00:00+00:00,38.4578781568,0.004281127363000126,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.004281127363000126,state_ext=stretched_down + state_slope=downtrend
2022-01-25 00:00:00+00:00,38.1102983328,0.029041161647046287,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.029041161647046287,state_ext=stretched_down + state_slope=downtrend
2022-01-26 00:00:00+00:00,37.7124109027,0.0431724472455679,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.0431724472455679,state_ext=stretched_down + state_slope=downtrend
2022-01-27 00:00:00+00:00,37.8404666273,0.02151317379666473,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.02151317379666473,state_ext=stretched_down + state_slope=downtrend
2022-01-28 00:00:00+00:00,38.0599907267,-0.0012016342234134614,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.0012016342234134614,state_ext=stretched_down + state_slope=downtrend
2022-01-31 00:00:00+00:00,38.6225212313,-0.020603907638093166,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.020603907638093166,state_ext=stretched_down + state_slope=downtrend
2022-02-03 00:00:00+00:00,38.6545351624,0.009465215335350496,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.009465215335350496,state_ext=stretched_down + state_slope=downtrend
2022-02-04 00:00:00+00:00,38.0142565393,0.01058710298290122,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.01058710298290122,state_ext=stretched_down + state_slope=downtrend
2022-02-07 00:00:00+00:00,37.8267463711,0.007254261878828938,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.007254261878828938,state_ext=stretched_down + state_slope=downtrend
2022-02-08 00:00:00+00:00,38.4121439694,0.010120252410531494,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.010120252410531494,state_ext=stretched_down + state_slope=downtrend
2022-03-01 00:00:00+00:00,37.255069029,-0.020746378590745684,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.020746378590745684,state_ext=stretched_down + state_slope=downtrend
2022-03-07 00:00:00+00:00,36.6696714307,0.019331504116137932,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.019331504116137932,state_ext=stretched_down + state_slope=downtrend
2022-03-08 00:00:00+00:00,36.4821612625,0.03635451924454092,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03635451924454092,state_ext=stretched_down + state_slope=downtrend
2022-04-26 00:00:00+00:00,38.6425937358,0.01829413162152904,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.01829413162152904,state_ext=stretched_down + state_slope=downtrend
2022-04-27 00:00:00+00:00,39.2118122703,0.03605712947552009,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03605712947552009,state_ext=stretched_down + state_slope=downtrend
2022-04-29 00:00:00+00:00,39.0327838602,-0.005880277548792279,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.005880277548792279,state_ext=stretched_down + state_slope=downtrend
2022-05-02 00:00:00+00:00,38.9134315869,-0.034328182139806485,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.034328182139806485,state_ext=stretched_down + state_slope=downtrend
2022-05-03 00:00:00+00:00,39.3495264318,-0.05097993467028972,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.05097993467028972,state_ext=stretched_down + state_slope=downtrend
2022-05-05 00:00:00+00:00,39.36788832,-0.05270522388029364,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.05270522388029364,state_ext=stretched_down + state_slope=downtrend
2022-05-06 00:00:00+00:00,38.8032602576,-0.02413344374630444,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.02413344374630444,state_ext=stretched_down + state_slope=downtrend
2022-05-09 00:00:00+00:00,37.5776042197,0.005863669679731398,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.005863669679731398,state_ext=stretched_down + state_slope=downtrend
2022-05-10 00:00:00+00:00,37.343490145,0.04081130915675968,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.04081130915675968,state_ext=stretched_down + state_slope=downtrend
2022-05-11 00:00:00+00:00,37.3618520332,0.007986239095825631,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.007986239095825631,state_ext=stretched_down + state_slope=downtrend
2022-05-12 00:00:00+00:00,37.2929949524,0.01698670605588437,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.01698670605588437,state_ext=stretched_down + state_slope=downtrend
2022-05-13 00:00:00+00:00,37.866803959,-0.0008485877085058213,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.0008485877085058213,state_ext=stretched_down + state_slope=downtrend
2022-05-16 00:00:00+00:00,37.7979468782,0.019310177313386356,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.019310177313386356,state_ext=stretched_down + state_slope=downtrend
2022-05-18 00:00:00+00:00,37.6602327166,0.021696733300849536,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.021696733300849536,state_ext=stretched_down + state_slope=downtrend
2022-05-19 00:00:00+00:00,37.9264800956,0.033163882836728664,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.033163882836728664,state_ext=stretched_down + state_slope=downtrend
2022-05-20 00:00:00+00:00,37.8346706546,0.05993690851711686,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.05993690851711686,state_ext=stretched_down + state_slope=downtrend
2022-06-15 00:00:00+00:00,35.7414153988,-0.049049052342758026,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.049049052342758026,state_ext=stretched_down + state_slope=downtrend
2022-06-16 00:00:00+00:00,34.4514927521,0.025728650917338447,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.025728650917338447,state_ext=stretched_down + state_slope=downtrend
2022-06-17 00:00:00+00:00,34.3918166154,0.019042217726491062,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.019042217726491062,state_ext=stretched_down + state_slope=downtrend
2022-06-21 00:00:00+00:00,34.9080606434,-0.006752283860964492,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.006752283860964492,state_ext=stretched_down + state_slope=downtrend
2022-06-22 00:00:00+00:00,34.459751113,-0.0010729613710429575,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.0010729613710429575,state_ext=stretched_down + state_slope=downtrend
2022-06-23 00:00:00+00:00,33.9883328441,0.0008158825126021174,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.0008158825126021174,state_ext=stretched_down + state_slope=downtrend
2022-06-24 00:00:00+00:00,35.3378831827,-0.030604237509321064,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.030604237509321064,state_ext=stretched_down + state_slope=downtrend
2022-06-27 00:00:00+00:00,35.0467130754,-0.042199657126708146,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.042199657126708146,state_ext=stretched_down + state_slope=downtrend
2022-06-28 00:00:00+00:00,34.6723515089,-0.02572647294115704,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.02572647294115704,state_ext=stretched_down + state_slope=downtrend
2022-06-29 00:00:00+00:00,34.4227771312,-0.009935553168660904,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.009935553168660904,state_ext=stretched_down + state_slope=downtrend
2022-06-30 00:00:00+00:00,34.0160633305,-0.007880434784458101,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.007880434784458101,state_ext=stretched_down + state_slope=downtrend
2022-07-01 00:00:00+00:00,34.2563942127,-0.017539125743049166,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.017539125743049166,state_ext=stretched_down + state_slope=downtrend
2022-07-05 00:00:00+00:00,33.5677538002,0.0006884207605175607,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.0006884207605175607,state_ext=stretched_down + state_slope=downtrend
2022-07-06 00:00:00+00:00,33.780354196,-0.011355862634661928,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.011355862634661928,state_ext=stretched_down + state_slope=downtrend
2022-07-07 00:00:00+00:00,34.0807677988,-0.0381068619482724,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.0381068619482724,state_ext=stretched_down + state_slope=downtrend
2022-07-08 00:00:00+00:00,33.7480019618,-0.013420980552054096,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.013420980552054096,state_ext=stretched_down + state_slope=downtrend
2022-07-11 00:00:00+00:00,33.6555670071,-0.008376819553820636,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.008376819553820636,state_ext=stretched_down + state_slope=downtrend
2022-07-12 00:00:00+00:00,33.5908625388,0.023802971932514128,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.023802971932514128,state_ext=stretched_down + state_slope=downtrend
2022-07-13 00:00:00+00:00,33.396749134,0.031552726266018905,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.031552726266018905,state_ext=stretched_down + state_slope=downtrend
2022-07-14 00:00:00+00:00,32.7820566852,0.06583956012968617,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.06583956012968617,state_ext=stretched_down + state_slope=downtrend
2022-07-15 00:00:00+00:00,33.2950706838,0.04192115491375503,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.04192115491375503,state_ext=stretched_down + state_slope=downtrend
2022-07-18 00:00:00+00:00,33.3736403953,0.04376125190423252,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.04376125190423252,state_ext=stretched_down + state_slope=downtrend
2022-09-01 00:00:00+00:00,34.3950466448,0.04904595538773715,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.04904595538773715,state_ext=stretched_down + state_slope=downtrend
2022-09-02 00:00:00+00:00,34.3626944106,0.05985205110882008,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.05985205110882008,state_ext=stretched_down + state_slope=downtrend
2022-09-06 00:00:00+00:00,34.2563942127,0.025229357799122498,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.025229357799122498,state_ext=stretched_down + state_slope=downtrend
2022-09-07 00:00:00+00:00,35.2038524984,-0.01457266640414756,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.01457266640414756,state_ext=stretched_down + state_slope=downtrend
2022-09-08 00:00:00+00:00,35.5458618308,-0.03692627746790689,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.03692627746790689,state_ext=stretched_down + state_slope=downtrend
2022-09-13 00:00:00+00:00,35.1206610392,-0.043399560657435776,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.043399560657435776,state_ext=stretched_down + state_slope=downtrend
2022-09-14 00:00:00+00:00,34.6908384998,-0.05271410024610801,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.05271410024610801,state_ext=stretched_down + state_slope=downtrend
2022-09-15 00:00:00+00:00,34.233285474,-0.05159238492727791,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.05159238492727791,state_ext=stretched_down + state_slope=downtrend
2022-09-16 00:00:00+00:00,33.692540989,-0.05609604145371694,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.05609604145371694,state_ext=stretched_down + state_slope=downtrend
2022-09-19 00:00:00+00:00,34.2470832397,-0.08644320803262451,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.08644320803262451,state_ext=stretched_down + state_slope=downtrend
2022-09-20 00:00:00+00:00,33.5964397801,-0.0666758887805382,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.0666758887805382,state_ext=stretched_down + state_slope=downtrend
2022-09-21 00:00:00+00:00,32.8621421615,-0.021213406873296203,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.021213406873296203,state_ext=stretched_down + state_slope=downtrend
2022-09-22 00:00:00+00:00,32.4671086325,-0.023904952762658027,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.023904952762658027,state_ext=stretched_down + state_slope=downtrend
2022-09-23 00:00:00+00:00,31.802522813,-0.006137658919317279,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.006137658919317279,state_ext=stretched_down + state_slope=downtrend
2022-09-26 00:00:00+00:00,31.2866554987,0.04307783719343217,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.04307783719343217,state_ext=stretched_down + state_slope=downtrend
2022-09-27 00:00:00+00:00,31.3563672979,0.07899807321959451,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.07899807321959451,state_ext=stretched_down + state_slope=downtrend
2022-09-28 00:00:00+00:00,32.1650241691,0.04002311804686021,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.04002311804686021,state_ext=stretched_down + state_slope=downtrend
2022-09-29 00:00:00+00:00,31.6909839343,0.044434667838630704,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.044434667838630704,state_ext=stretched_down + state_slope=downtrend
2022-09-30 00:00:00+00:00,31.6073297752,0.021320394060264647,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.021320394060264647,state_ext=stretched_down + state_slope=downtrend
2022-10-03 00:00:00+00:00,32.6344169506,-0.008686983764077505,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.008686983764077505,state_ext=stretched_down + state_slope=downtrend
2022-10-07 00:00:00+00:00,32.2812105012,-0.01842787215733077,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.01842787215733077,state_ext=stretched_down + state_slope=downtrend
2022-10-10 00:00:00+00:00,32.3509223004,0.003878753051762329,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.003878753051762329,state_ext=stretched_down + state_slope=downtrend
2022-10-11 00:00:00+00:00,32.0999598231,0.031562183295036794,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.031562183295036794,state_ext=stretched_down + state_slope=downtrend
2022-10-12 00:00:00+00:00,31.8582922524,0.027133479213245826,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.027133479213245826,state_ext=stretched_down + state_slope=downtrend
2022-12-19 00:00:00+00:00,36.2775565084,0.013410702771212035,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.013410702771212035,state_ext=stretched_down + state_slope=downtrend
2022-12-20 00:00:00+00:00,36.5161323152,-0.008583141174278497,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.008583141174278497,state_ext=stretched_down + state_slope=downtrend
2022-12-21 00:00:00+00:00,36.834233391,-0.006477012953343908,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.006477012953343908,state_ext=stretched_down + state_slope=downtrend
