symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
GLD,15m,state_ext=stretched_down + state_slope=downtrend,short,0.0,143,-0.000544697778757516,-0.00029237351599127023,-0.0002523242627662457,state_slope=downtrend,-0.00026832367456215407,-0.0002763741041953619,-1.4500660821771925,False,289,0.00017794527237250247,-0.00044959626245868756,0.0006275415348311901,state_ext=stretched_down,-4.636368832746681e-05,0.00022430896069996928,0.2242072793417661,0.8225960195565745,False,4,0,0000,0.0,False,rejected
GOOGL,15m,state_ext=neutral + state_vol=low_vol,long,0.0,1545,0.0006781594561245444,0.0004396249083463811,0.00023853454777816331,state_vol=low_vol,0.0006781594561245444,0.0,1.4781692946487697,False,598,0.00017715919739332646,0.00024330348802265814,-6.614429062933169e-05,state_vol=low_vol,0.0002528238502765615,-7.566465288323505e-05,0.22328942226120177,0.8233102592739459,False,4,0,0000,0.0,False,rejected
ITA,15m,state_session=morning + state_ext=neutral,short,0.0,1206,8.857714209236262e-05,-0.00044879620474352796,0.0005373733468358906,state_session=morning,4.373346400113057e-05,4.484367809123205e-05,0.31709190942994847,False,461,0.00017680589519662886,-0.0004941180002209298,0.0006709238954175587,state_session=morning,1.7313492985297687e-05,0.00015949240221133117,0.38089475989449256,0.7032813409303427,False,4,0,0000,0.0,False,rejected
ICLN,15m,state_ext=stretched_down + state_slope=downtrend,long,0.0,139,0.0012933496741288051,0.00016874493019736734,0.0011246047439314377,state_ext=stretched_down,0.0012416320659551707,5.171760817363445e-05,1.230210869771426,False,139,0.00017651019960463222,-9.489068883608993e-06,0.00018599926848824122,state_ext=stretched_down,-5.185639751683509e-06,0.00018169583935631574,0.13078141684463682,0.8959482239314673,False,4,0,0000,0.0,False,rejected
BITO,15m,state_session=afternoon + state_slope=flat,short,0.0,738,0.0012535053026454083,0.0005002528533682031,0.0007532524492772052,state_session=afternoon,0.0009228234694219743,0.00033068183322343403,1.0335565902493773,False,385,0.00017638449832506705,0.00024390660254064184,-6.752210421557479e-05,state_session=afternoon,0.000811649653269729,-0.000635265154944662,0.11843252018637511,0.9057249597106913,False,4,0,0000,0.0,False,rejected
ADA/USD,15m,state_session=morning + state_slope=downtrend,short,0.0,1391,0.00016862616769209153,-0.00018391577888531062,0.0003525419465774021,state_slope=downtrend,4.825389997401661e-05,0.00012037226771807491,0.4042376753091297,False,726,0.00017625949107469247,0.00012804455030948254,4.821494076520994e-05,state_slope=downtrend,0.00037966612659505016,-0.0002034066355203577,0.2507750255094608,0.8019880514464177,False,4,0,0000,0.0,False,rejected
IYT,15m,state_session=lunch + state_slope=uptrend,short,0.0,480,-0.00030476585553745563,-0.0002739656510596375,-3.080020447781813e-05,state_session=lunch,-0.0002479745595071127,-5.679129603034292e-05,-1.2366784270899533,False,227,0.00017620025179469694,-0.0006847623594778237,0.0008609626112725206,state_slope=uptrend,0.0002305994740872386,-5.4399222292541666e-05,0.41554144814384864,0.6777455795241387,False,4,0,0000,0.0,False,rejected
SOXX,15m,state_session=lunch + state_slope=downtrend,short,0.0,495,0.00034955874447932517,-0.0006183812681045711,0.0009679400125838962,state_session=lunch,-3.731036297219825e-05,0.0003868691074515234,0.7988049560304191,False,204,0.00017573209664133144,-0.001593189218674086,0.0017689213153154176,state_session=lunch,-0.0011217054560759337,0.0012974375527172652,0.1607750870839456,0.8722705475763006,False,4,0,0000,0.0,False,rejected
SUSHI/USD,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,short,0.0,2923,8.654744666187449e-05,-7.146249759431662e-05,0.0001580099442561911,state_session=morning,0.00017476847335518578,-8.822102669331129e-05,0.2300870929677575,False,1173,0.00017572418763341682,-0.00011529709147873961,0.00029102127911215643,state_session=morning + state_slope=uptrend,0.0008166536597791063,-0.0006409294721456895,0.3467909329359788,0.7287483893884066,False,4,0,0000,0.0,False,rejected
NOC,15m,state_ext=stretched_up + state_slope=uptrend,short,0.0,127,-0.00011929767539653456,-0.0006211413540564856,0.000501843678659951,state_ext=stretched_up,0.0007824439409851643,-0.0009017416163816989,-0.1379223775931829,False,45,0.00017518347017708716,0.00048423739495038744,-0.00030905392477330025,state_ext=stretched_up,0.00024717119626674653,-7.198772608965937e-05,0.1023304252717766,0.9184944061871174,False,4,0,0000,0.0,False,rejected
