symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
MU,1d,state_ext=neutral + state_vol=high_vol,long,0.0,17,-0.05544354167562004,0.002420679644454857,-0.0578642213200749,state_ext=neutral,-0.0024033340101664857,-0.05304020766545355,-2.8681238228771218,False,23,0.04568005761785418,0.03936221203450741,0.006317845583346769,state_ext=neutral,0.044889125858836504,0.0007909317590176768,2.0245244092980057,0.04291622306704568,True,4,0,0000,0.0,False,rejected
MU,1d,state_ext=stretched_down + state_vol=high_vol,long,0.0,62,-0.004263810054385918,0.002420679644454857,-0.006684489698840775,state_ext=stretched_down,0.009107489486461147,-0.013371299540847065,-0.27861660650093895,False,71,0.0447253284939647,0.03936221203450741,0.005363116459457286,state_vol=high_vol,0.040596196849546046,0.0041291316444186515,2.158126418723731,0.030918004246476505,True,4,1,0001,0.25,False,rejected
AMAT,1d,state_ext=neutral + state_slope=uptrend,long,0.0,22,-0.018094486346680552,0.0025515664597506693,-0.020646052806431222,state_slope=uptrend,0.0007699575252267517,-0.018864443871907305,-1.3828984861327762,False,19,0.04330727559259304,0.020488956561583768,0.022818319031009275,state_ext=neutral,0.021753535387493923,0.02155374020509912,2.260488958046497,0.02379092097341462,True,4,0,0000,0.0,False,rejected
AMD,1d,state_ext=stretched_up + state_vol=low_vol,long,0.0,117,0.010529438008427129,0.00409280601024234,0.006436631998184789,state_vol=low_vol,0.007980206178231398,0.0025492318301957306,0.8423482831814293,False,54,0.04223387513218976,0.023486370913612498,0.018747504218577266,state_ext=stretched_up,0.042831035751643674,-0.0005971606194539111,1.8769178824446222,0.06052934954458955,False,4,1,1000,0.25,False,rejected
AVGO,1d,state_ext=stretched_down + state_vol=mid_vol,long,0.0,90,0.004261382751193813,0.005773936929836764,-0.0015125541786429513,state_ext=stretched_down,0.01695890567549554,-0.012697522924301728,0.6390659404546424,False,37,0.04104219677906935,0.008041527190955315,0.03300066958811403,state_ext=stretched_down,0.020584575799504318,0.02045762097956503,2.429227416197326,0.015131038015816944,True,4,1,0001,0.25,False,rejected
MU,1d,state_ext=stretched_up + state_vol=high_vol,long,0.0,56,-0.018980146984636726,0.002420679644454857,-0.021400826629091582,state_ext=stretched_up,-0.0015055844588130554,-0.017474562525823672,-1.4100441103003496,False,177,0.03827926383019682,0.03936221203450741,-0.0010829482043105895,state_vol=high_vol,0.040596196849546046,-0.002316933019349224,2.385778343758783,0.017043019785663027,True,4,1,0001,0.25,False,rejected
AMD,1d,state_ext=stretched_up + state_vol=mid_vol,long,0.0,135,0.027328814623911,0.00409280601024234,0.02323600861366866,state_vol=mid_vol,0.008383913916908865,0.018944900707002135,3.564886871099264,True,61,0.037961725566075695,0.023486370913612498,0.014475354652463197,state_ext=stretched_up,0.042831035751643674,-0.004869310185567979,1.6556014611408625,0.09780255409969829,False,4,2,1100,0.5,False,rejected
TSM,1d,state_ext=neutral + state_slope=uptrend,long,0.0,19,0.01756745749484252,0.003979175719842423,0.013588281775000096,state_ext=neutral,0.0062633197052376485,0.01130413778960487,1.2038029865970643,False,11,0.03749089674768858,0.011791114208122037,0.02569978253956654,state_ext=neutral,0.02119857619960953,0.01629232054807905,3.1507081854422005,0.0016287513308386181,False,4,0,0000,0.0,False,rejected
AMD,1d,state_ext=stretched_up + state_slope=uptrend,long,0.0,229,-0.0030260109887235054,0.00409280601024234,-0.007118816998965846,state_ext=stretched_up,0.006340997699009202,-0.009367008687732707,-0.37695485328684003,False,142,0.036906964666440105,0.023486370913612498,0.013420593752827607,state_ext=stretched_up,0.042831035751643674,-0.005924071085203569,2.5759523946016416,0.009996440834292963,True,4,1,0001,0.25,False,rejected
AMD,1d,state_ext=neutral + state_slope=downtrend,short,0.0,35,-0.006918222745636808,-0.004492806010242341,-0.0024254167353944672,state_slope=downtrend,-0.0019848476261031993,-0.004933375119533609,-0.7457913488873011,False,14,0.0368029895124205,-0.023886370913612495,0.060689360426033,state_ext=neutral,0.018759392736101253,0.01804359677631925,1.6351568174679176,0.10201617794906159,False,4,0,0000,0.0,False,rejected
AVGO,1d,state_ext=neutral + state_slope=downtrend,long,0.0,69,0.01403242945146595,0.005773936929836764,0.008258492521629187,state_slope=downtrend,0.016345081326976783,-0.002312651875510833,1.384311308108635,False,19,0.03640854429232558,0.008041527190955315,0.028367017101370268,state_slope=downtrend,0.02409219077283175,0.012316353519493832,1.1374169888910515,0.25536400854713937,False,4,1,0100,0.25,False,rejected
AMAT,1d,state_ext=stretched_down + state_vol=high_vol,long,0.0,119,0.007263206109288829,0.0025515664597506693,0.0047116396495381595,state_ext=stretched_down,0.010367696776566153,-0.0031044906672773234,0.759977982455118,False,41,0.035896797301143604,0.020488956561583768,0.015407840739559836,state_vol=high_vol,0.03463496871045758,0.0012618285906860274,3.687481272343292,0.00022648475632891518,True,4,1,0001,0.25,False,rejected
NVDA,1d,state_ext=stretched_down + state_vol=high_vol,long,0.0,156,0.004489860399630258,0.0037247972850810974,0.0007650631145491604,state_ext=stretched_down,0.009170361485871725,-0.004680501086241467,0.41788445130623075,False,33,0.0355573882345905,0.006222284547518268,0.029335103687072234,state_ext=stretched_down,0.01940309070182164,0.016154297532768862,2.237905443812506,0.025227221967270008,True,4,1,0010,0.25,False,rejected
SOXX,1d,state_ext=stretched_up + state_vol=high_vol,long,0.0,97,-0.009653142228598385,-0.0007628957597874565,-0.008890246468810929,state_vol=high_vol,-0.004015888268128883,-0.005637253960469502,-1.1050709399138015,False,83,0.033312381737093395,0.01473205173157348,0.018580330005519917,state_vol=high_vol,0.03028824387461171,0.0030241378624816864,3.355642129207273,0.0007918095818792992,True,4,1,0001,0.25,False,rejected
AMAT,1d,state_ext=neutral + state_slope=flat,long,0.0,77,0.0007345909401133235,0.0025515664597506693,-0.001816975519637346,state_ext=neutral,-0.0022602720129415088,0.002994862953054832,0.09394959822686655,False,30,0.03084177881649384,0.020488956561583768,0.010352822254910073,state_slope=flat,0.0319216599376412,-0.0010798811211473573,1.440256567963867,0.1497948242864453,False,4,0,0000,0.0,False,rejected
SOXX,1d,state_ext=stretched_down + state_vol=high_vol,long,0.0,136,-0.00014154703504909888,-0.0007628957597874565,0.0006213487247383575,state_ext=stretched_down,0.0048723862746343684,-0.005013933309683467,-0.020548243296163556,False,36,0.0297432052876995,0.01473205173157348,0.015011153556126021,state_vol=high_vol,0.03028824387461171,-0.0005450385869122075,1.7348587610129587,0.08276582512435993,False,4,0,0000,0.0,False,rejected
AMAT,1d,state_ext=stretched_up + state_vol=high_vol,long,0.0,96,-0.01151996923530404,0.0025515664597506693,-0.01407153569505471,state_vol=high_vol,-0.002677566244950532,-0.008842402990353508,-1.138702090248497,False,100,0.029557211016441313,0.020488956561583768,0.009068254454857545,state_vol=high_vol,0.03463496871045758,-0.005077757694016263,2.5590060140860382,0.010497192537793909,True,4,1,0001,0.25,False,rejected
AVGO,1d,state_ext=stretched_up + state_slope=flat,short,0.0,151,-0.011089720639937777,-0.006173936929836767,-0.00491578371010101,state_ext=stretched_up,-0.002298254010418322,-0.008791466629519455,-0.803807969951225,False,42,0.029172655647028173,-0.008441527190955317,0.03761418283798349,state_slope=flat,0.006862170643109692,0.02231048500391848,1.6804700938947308,0.09286588823658803,False,4,0,0000,0.0,False,rejected
NVDA,1d,state_ext=stretched_down + state_slope=downtrend,long,0.0,237,0.0143176006637057,0.0037247972850810974,0.010592803378624602,state_slope=downtrend,0.01295144112586702,0.0013661595378386803,1.6627898557024197,False,68,0.028866323556153674,0.006222284547518268,0.022644039008635406,state_ext=stretched_down,0.01940309070182164,0.009463232854332034,3.1538905755211077,0.0016110948214878018,True,4,2,0110,0.5,False,rejected
NVDA,1d,state_ext=neutral + state_vol=high_vol,short,0.0,31,0.015327884633989519,-0.004124797285081091,0.01945268191907061,state_ext=neutral,0.0022442963334943604,0.013083588300495158,0.7280365200930012,False,10,0.028208093070008634,-0.006622284547518266,0.0348303776175269,state_ext=neutral,0.0005226386556582607,0.027685454414350375,1.0119986350019192,0.31153870607758316,False,4,0,0000,0.0,False,rejected
SMH,1d,state_ext=stretched_down + state_vol=high_vol,long,0.0,138,0.007269447566236572,0.001717536184567247,0.005551911381669324,state_ext=stretched_down,0.004034758173475083,0.003234689392761489,0.9284471087612008,False,35,0.027237966576735887,0.01337592445921047,0.013862042117525416,state_vol=high_vol,0.021881407552703687,0.0053565590240322,1.9061856727739086,0.056626120405980584,False,4,0,0000,0.0,False,rejected
SMH,1d,state_ext=stretched_up + state_vol=high_vol,long,0.0,103,-0.006202428971918749,0.001717536184567247,-0.007919965156485995,state_vol=high_vol,0.0027568957815871566,-0.008959324753505905,-0.7165886242603401,False,59,0.02634076330898094,0.01337592445921047,0.01296483884977047,state_vol=high_vol,0.021881407552703687,0.004459355756277254,2.0857330819833684,0.037002808013449906,True,4,1,0001,0.25,False,rejected
TSM,1d,state_ext=neutral + state_vol=high_vol,long,0.0,47,0.00027212232085381245,0.003979175719842423,-0.003707053398988611,state_ext=neutral,0.0062633197052376485,-0.005991197384383836,0.027834424538979576,False,36,0.025123732122794715,0.011791114208122037,0.013332617914672678,state_ext=neutral,0.02119857619960953,0.003925155923185184,2.126592347809349,0.03345396885701901,True,4,1,0001,0.25,False,rejected
AMAT,1d,state_ext=stretched_up + state_vol=low_vol,long,0.0,170,0.0017975540915465473,0.0025515664597506693,-0.000754012368204122,state_vol=low_vol,0.00790246402010432,-0.006104909928557774,0.26554955884359305,False,47,0.02476616291660311,0.020488956561583768,0.0042772063550193425,state_ext=stretched_up,0.021265613301326883,0.003500549615276228,1.7722365497909895,0.07635529880994363,False,4,0,0000,0.0,False,rejected
SMH,1d,state_ext=neutral + state_slope=uptrend,long,0.0,25,0.010119731798620824,0.001717536184567247,0.008402195614053577,state_slope=uptrend,0.005800272700514138,0.004319459098106685,0.9912923863296705,False,12,0.02394520792962013,0.01337592445921047,0.01056928347040966,state_slope=uptrend,0.022515895860387308,0.0014293120692328229,2.423945123102652,0.015352925283390384,False,4,0,0000,0.0,False,rejected
TSM,1d,state_ext=stretched_down + state_vol=low_vol,long,0.0,147,0.004215565481897168,0.003979175719842423,0.00023638976205474487,state_vol=low_vol,0.001765846508021343,0.002449718973875825,0.6684042666302884,False,17,0.02329160132306943,0.011791114208122037,0.011500487114947394,state_vol=low_vol,0.019686735200459143,0.003604866122610288,2.210023225736594,0.027103550424472767,True,4,1,0001,0.25,False,rejected
SOXX,1d,state_ext=neutral + state_slope=uptrend,long,0.0,27,0.01445498952530835,-0.0007628957597874565,0.015217885285095807,state_ext=neutral,0.0021666367742025064,0.012288352751105843,1.3077420808343307,False,13,0.02283751131441921,0.01473205173157348,0.00810545958284573,state_slope=uptrend,0.023677489816489733,-0.0008399785020705222,1.6602248297632334,0.09686923135422099,False,4,0,0000,0.0,False,rejected
TSM,1d,state_ext=neutral + state_vol=mid_vol,long,0.0,37,0.016949295774689944,0.003979175719842423,0.01297012005484752,state_vol=mid_vol,0.007173991416732201,0.009775304357957742,1.6264589667062486,False,19,0.022837399643387626,0.011791114208122037,0.011046285435265589,state_ext=neutral,0.02119857619960953,0.0016388234437780952,1.7393805963101574,0.08196783900192095,False,4,0,0000,0.0,False,rejected
SOXX,1d,state_ext=stretched_up + state_slope=uptrend,long,0.0,206,-0.010438067918641264,-0.0007628957597874565,-0.009675172158853808,state_ext=stretched_up,-0.007527773706957726,-0.0029102942116835387,-0.7549555960042263,False,152,0.022285872491653202,0.01473205173157348,0.007553820760079722,state_slope=uptrend,0.023677489816489733,-0.0013916173248365304,3.1649929842317586,0.001550866905662307,True,4,2,1001,0.5,False,rejected
MU,1d,state_ext=stretched_up + state_slope=downtrend,long,0.0,31,0.015081700405605135,0.002420679644454857,0.012661020761150277,state_slope=downtrend,0.010554231570357118,0.004527468835248016,1.2248180737062693,False,23,0.022215254321655435,0.03936221203450741,-0.017146957712851976,state_slope=downtrend,0.056080937344865335,-0.0338656830232099,1.3685343731408433,0.1711448702937981,False,4,0,0000,0.0,False,rejected
SOXX,1d,state_ext=stretched_down + state_vol=low_vol,long,0.0,65,0.00685305337630739,-0.0007628957597874565,0.007615949136094847,state_ext=stretched_down,0.0048723862746343684,0.0019806671016730218,1.1101207087742262,False,8,0.02174038536830224,0.01473205173157348,0.00700833363672876,state_ext=stretched_down,0.014275683606851455,0.007464701761450785,1.439534486849269,0.1499991461647956,False,4,0,0000,0.0,False,rejected
TSM,1d,state_ext=stretched_up + state_vol=low_vol,long,0.0,96,-0.004545261213077193,0.003979175719842423,-0.008524436932919616,state_ext=stretched_up,0.0055646744584995226,-0.010109935671576715,-0.6903857757880487,False,57,0.021292114175777036,0.011791114208122037,0.009500999967654999,state_vol=low_vol,0.019686735200459143,0.0016053789753178935,2.822817698373597,0.0047603631408450475,True,4,1,0001,0.25,False,rejected
TSM,1d,state_ext=neutral + state_slope=downtrend,long,0.0,53,0.01561700409382314,0.003979175719842423,0.011637828373980717,state_slope=downtrend,0.008811008837685874,0.006805995256137266,2.1440669185290884,True,15,0.021115494205579562,0.011791114208122037,0.009324379997457525,state_ext=neutral,0.02119857619960953,-8.308199402996819e-05,1.1592338469977508,0.24636087838741227,False,4,1,0100,0.25,False,rejected
SMH,1d,state_ext=stretched_up + state_slope=uptrend,long,0.0,227,0.005736888389755412,0.001717536184567247,0.0040193522051881645,state_slope=uptrend,0.005800272700514138,-6.338431075872657e-05,1.0973971062880012,False,141,0.0210637010393707,0.01337592445921047,0.0076877765801602275,state_slope=uptrend,0.022515895860387308,-0.0014521948210166093,3.2985332223313484,0.0009719137838037906,True,4,1,0001,0.25,False,rejected
AVGO,1d,state_ext=neutral + state_slope=uptrend,long,0.0,27,-0.0005688274335938264,0.005773936929836764,-0.006342764363430591,state_ext=neutral,0.0012084455284811749,-0.0017772729620750011,-0.04117196421403165,False,11,0.02022314923189509,0.008041527190955315,0.012181622040939774,state_ext=neutral,0.016421278511846143,0.0038018707200489464,1.4406659241151059,0.14967908618218173,False,4,0,0000,0.0,False,rejected
AMAT,1d,state_ext=stretched_down + state_slope=downtrend,long,0.0,237,0.016110888806437785,0.0025515664597506693,0.013559322346687115,state_slope=downtrend,0.012835574369907753,0.0032753144365300323,2.7247029728164063,True,68,0.019897009773046457,0.020488956561583768,-0.0005919467885373113,state_ext=stretched_down,0.01795017553245755,0.0019468342405889079,1.8569884323518135,0.06331279985077076,False,4,2,0101,0.5,False,rejected
SOXX,1d,state_ext=stretched_down + state_slope=downtrend,long,0.0,232,0.00901556741142474,-0.0007628957597874565,0.009778463171212197,state_slope=downtrend,0.008081982248265496,0.0009335851631592437,1.8592099294746138,False,52,0.019893275336525747,0.01473205173157348,0.005161223604952267,state_slope=downtrend,0.015081083548816312,0.0048121917877094345,1.5101974264858253,0.13099305517921955,False,4,1,0001,0.25,False,rejected
SMH,1d,state_ext=stretched_down + state_slope=downtrend,long,0.0,230,0.006101509383761519,0.001717536184567247,0.0043839731991942715,state_slope=downtrend,0.004347406692732523,0.0017541026910289957,0.7592884102546901,False,51,0.01986587876258985,0.01337592445921047,0.006489954303379378,state_slope=downtrend,0.01766011899762889,0.0022057597649609573,1.7021736508591094,0.08872282060340231,False,4,2,0101,0.5,False,rejected
MU,1d,state_ext=stretched_up + state_slope=flat,short,0.0,161,0.003075133332108743,-0.002820679644454859,0.005895812976563602,state_slope=flat,0.001858141620346915,0.0012169917117618282,0.3601574041745329,False,39,0.01934333042212362,-0.0397622120345074,0.05910554245663102,state_slope=flat,0.016248845281910455,0.003094485140213165,0.72371521168965,0.4692405923112064,False,4,1,0010,0.25,False,rejected
NVDA,1d,state_ext=stretched_up + state_vol=mid_vol,short,0.0,150,-0.003402389800403771,-0.004124797285081091,0.00072240748467732,state_vol=mid_vol,-0.004776162270605579,0.0013737724702018081,-0.12946613170547386,False,50,0.018105874317846507,-0.006622284547518266,0.024728158865364773,state_vol=mid_vol,0.01272114816025212,0.005384726157594387,1.345185555106917,0.17856531978571422,False,4,1,0001,0.25,False,rejected
AMD,1d,state_ext=stretched_down + state_vol=low_vol,long,0.0,121,0.006613850831477989,0.00409280601024234,0.002521044821235649,state_vol=low_vol,0.007980206178231398,-0.0013663553467534095,0.7355874660129547,False,43,0.01760139119440478,0.023486370913612498,-0.005884979719207716,state_vol=low_vol,0.022525287829556363,-0.004923896635151581,1.447518691201544,0.14775170534985937,False,4,0,0000,0.0,False,rejected
TSM,1d,state_ext=neutral + state_slope=flat,long,0.0,94,-0.0012954450883530296,0.003979175719842423,-0.005274620808195453,state_ext=neutral,0.0062633197052376485,-0.007558764793590678,-0.15930644432328797,False,42,0.016961212006313817,0.011791114208122037,0.00517009779819178,state_ext=neutral,0.02119857619960953,-0.004237364193295713,1.607597146822111,0.10792343751779487,False,4,0,0000,0.0,False,rejected
SMH,1d,state_ext=neutral + state_vol=mid_vol,long,0.0,66,-0.003979652422789855,0.001717536184567247,-0.005697188607357103,state_vol=mid_vol,0.0033756894624877238,-0.007355341885277579,-0.6309988299914534,False,35,0.016783693829706344,0.01337592445921047,0.0034077693704958733,state_ext=neutral,0.012393869192504035,0.004389824637202309,1.5768970900197254,0.11481920623974928,False,4,1,0010,0.25,False,rejected
MU,1d,state_ext=stretched_up + state_vol=low_vol,long,0.0,158,0.008527458107824742,0.002420679644454857,0.006106778463369885,state_vol=low_vol,0.01210543868930147,-0.0035779805814767276,1.2584194425437425,False,21,0.016289391400943858,0.03936221203450741,-0.023072820633563553,state_ext=stretched_up,0.039137965522633024,-0.022848574121689166,1.0616817880487501,0.2883801698445745,False,4,1,0100,0.25,False,rejected
AMAT,1d,state_ext=stretched_up + state_slope=uptrend,long,0.0,199,0.003983579721130822,0.0025515664597506693,0.0014320132613801525,state_slope=uptrend,0.0007699575252267517,0.00321362219590407,0.5698166480753373,False,155,0.01562086529407228,0.020488956561583768,-0.004868091267511488,state_ext=stretched_up,0.021265613301326883,-0.005644748007254603,1.7997245320482602,0.07190414548757396,False,4,0,0000,0.0,False,rejected
AMD,1d,state_ext=neutral + state_vol=high_vol,short,0.0,33,0.01234798434005168,-0.004492806010242341,0.01684079035029402,state_vol=high_vol,0.008689900019266745,0.0036580843207849358,1.03933005569937,False,11,0.015198744432125509,-0.023886370913612495,0.039085115345738004,state_ext=neutral,0.018759392736101253,-0.0035606483039757435,0.34966379651521984,0.7265910267141789,False,4,0,0000,0.0,False,rejected
NVDA,1d,state_ext=stretched_up + state_slope=uptrend,long,0.0,297,0.00697516440406572,0.0037247972850810974,0.0032503671189846226,state_ext=stretched_up,0.010297821404654623,-0.0033226570005889028,0.45796497601849756,False,72,0.014805480278259196,0.006222284547518268,0.008583195730740928,state_slope=uptrend,0.013111701166854136,0.00169377911140506,2.136305878765227,0.03265449002815579,True,4,1,1000,0.25,False,rejected
