kind,action,symbol,reason,stop_price,order_id,timestamp_utc,logged_at_utc,r_per_share,r_dollars,atr,stage,qty,unrealized_r,autonomous_fill_journaled,fill_price,order_status,error,slice_combination,stable_filter,current_stable_state,bars_held,horizon_bars,timeframe,r_multiple_suppressed_horizon,context_source,blocked_reasons,bin_mode,matched,tradable,side,current_state,bar_ts_utc,close_adj,suggested_qty,suggested_side,suggested_notional,risk_group,regime_symbol,regime,regime_favourable,regime_close,regime_short_ma,regime_long_ma,sizing_mode,sizing_conviction,sizing_target_notional,sizing_atr,sizing_qty_notional,sizing_qty_risk,sizing_expected_cost_bps_rt,risk_check,slice_label,exit_horizon,stop_atr_mult
stop_intent,stop_adopted,KLAC,found an existing resting stop order (63cf7840-4e16-421e-98a2-24c67ddb6e3b) at the broker for KLAC with no local tracked state -- adopting it instead of submitting a duplicate (local state was likely lost/reset),174.82,63cf7840-4e16-421e-98a2-24c67ddb6e3b,2026-07-16T14:37:38.998174+00:00,2026-07-16T14:37:44.835469+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_attached,ETN,,364.0657,a559b969-4fc0-415d-9361-1170a7f86efd,2026-07-16T15:39:00.676914+00:00,2026-07-16T15:39:12.398976+00:00,33.8143,67.63,16.9071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-16T15:39:00.676925+00:00,2026-07-16T15:39:12.401974+00:00,,,,initial,9.0,0.121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,ETN,,364.0657,,2026-07-16T16:38:31.322101+00:00,2026-07-16T16:38:39.772386+00:00,,,,initial,2.0,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-16T16:38:31.322108+00:00,2026-07-16T16:38:39.775533+00:00,,,,initial,9.0,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,ETN,,364.0657,,2026-07-16T17:39:11.629230+00:00,2026-07-16T17:39:27.218445+00:00,,,,initial,2.0,-0.089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-16T17:39:11.629239+00:00,2026-07-16T17:39:27.222045+00:00,,,,initial,9.0,0.053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,ETN,,364.0657,,2026-07-16T18:37:58.609585+00:00,2026-07-16T18:38:06.703457+00:00,,,,initial,2.0,-0.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-16T18:37:58.609591+00:00,2026-07-16T18:38:06.706285+00:00,,,,initial,9.0,0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_state_cleared,ETN,position no longer open (stopped out or closed by another exit policy),,,2026-07-16T19:38:01.199549+00:00,2026-07-16T19:38:10.168742+00:00,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-16T19:38:01.199561+00:00,2026-07-16T19:38:10.171687+00:00,,,,initial,9.0,-0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-16T20:38:31.180991+00:00,2026-07-16T20:38:44.118824+00:00,,,,initial,9.0,0.077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-16T21:39:17.802560+00:00,2026-07-16T21:39:31.497601+00:00,,,,initial,9.0,0.076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-16T22:39:11.963405+00:00,2026-07-16T22:39:25.432774+00:00,,,,initial,9.0,0.071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-16T23:38:54.492096+00:00,2026-07-16T23:39:09.474431+00:00,,,,initial,9.0,0.017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T00:38:16.502303+00:00,2026-07-17T00:38:28.416344+00:00,,,,initial,9.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T01:39:05.772972+00:00,2026-07-17T01:39:19.861717+00:00,,,,initial,9.0,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T02:39:05.614740+00:00,2026-07-17T02:39:20.612801+00:00,,,,initial,9.0,-0.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T03:38:33.906762+00:00,2026-07-17T03:38:45.018877+00:00,,,,initial,9.0,0.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T04:39:13.954489+00:00,2026-07-17T04:39:27.672552+00:00,,,,initial,9.0,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T05:39:04.141669+00:00,2026-07-17T05:39:19.401091+00:00,,,,initial,9.0,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T06:50:34.294940+00:00,2026-07-17T06:50:48.267294+00:00,,,,initial,9.0,-0.115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T07:41:09.373781+00:00,2026-07-17T07:41:22.890451+00:00,,,,initial,9.0,-0.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T08:37:55.249526+00:00,2026-07-17T08:38:03.918602+00:00,,,,initial,9.0,-0.232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T09:39:17.010580+00:00,2026-07-17T09:50:37.827084+00:00,,,,initial,9.0,-0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T10:37:49.709063+00:00,2026-07-17T10:53:26.172207+00:00,,,,initial,9.0,-0.058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T11:39:14.617716+00:00,2026-07-17T11:52:29.054590+00:00,,,,initial,9.0,-0.091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T12:39:09.770462+00:00,2026-07-17T12:53:53.657347+00:00,,,,initial,9.0,-0.157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_attached,ETN,,350.5657,8c672cc4-6e8f-4124-b461-c4aad7b63191,2026-07-17T13:37:24.880577+00:00,2026-07-17T13:51:20.895939+00:00,34.5743,69.15,17.2871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T13:37:24.880591+00:00,2026-07-17T13:51:20.899251+00:00,,,,initial,9.0,-0.239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,ETN,,350.5657,,2026-07-17T15:05:35.347298+00:00,2026-07-17T15:21:33.610580+00:00,,,,initial,2.0,0.331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T15:05:35.347308+00:00,2026-07-17T15:21:33.614149+00:00,,,,initial,9.0,-0.193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,ETN,,350.5657,,2026-07-17T15:37:52.240808+00:00,2026-07-17T15:49:55.659914+00:00,,,,initial,2.0,0.401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T15:37:52.240819+00:00,2026-07-17T15:49:55.663832+00:00,,,,initial,9.0,-0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
exit_intent,exit,ETN,stable filter broken: state_vol=high_vol (expected mid_vol),,,2026-07-17T16:37:11.062408+00:00,2026-07-17T16:53:10.867378+00:00,,,,,,,,,rejected,"{""code"":40410000,""message"":""position not found: ETN""}",state_ext=neutral + state_vol=mid_vol,state_ext=neutral + state_vol=mid_vol,"{'state_ext': 'neutral', 'state_vol': 'high_vol'}",,5.0,1d,False,monitored_slices_single,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,ETN,,350.5657,,2026-07-17T16:37:11.075563+00:00,2026-07-17T16:53:10.871626+00:00,,,,initial,2.0,0.489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T16:37:11.075574+00:00,2026-07-17T16:53:10.875079+00:00,,,,initial,9.0,-0.066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_state_cleared,ETN,position no longer open (stopped out or closed by another exit policy),,,2026-07-17T17:37:48.064755+00:00,2026-07-17T17:49:29.830026+00:00,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T17:37:48.064767+00:00,2026-07-17T17:49:29.834246+00:00,,,,initial,9.0,-0.054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T18:37:50.275211+00:00,2026-07-17T18:47:25.547424+00:00,,,,initial,9.0,-0.087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T19:37:49.364123+00:00,2026-07-17T19:50:32.646653+00:00,,,,initial,9.0,-0.078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T20:36:49.343828+00:00,2026-07-17T20:52:05.235112+00:00,,,,initial,9.0,-0.109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T21:37:49.847862+00:00,2026-07-17T21:51:19.567006+00:00,,,,initial,9.0,-0.119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T22:37:21.733376+00:00,2026-07-17T22:50:25.507031+00:00,,,,initial,9.0,-0.116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-17T23:37:14.081391+00:00,2026-07-17T23:52:39.070295+00:00,,,,initial,9.0,-0.102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T00:37:46.987056+00:00,2026-07-18T00:50:59.703522+00:00,,,,initial,9.0,-0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T01:37:29.042255+00:00,2026-07-18T01:53:53.491792+00:00,,,,initial,9.0,-0.112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T02:37:33.221160+00:00,2026-07-18T02:54:53.704434+00:00,,,,initial,9.0,-0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T03:37:31.338385+00:00,2026-07-18T03:49:42.121577+00:00,,,,initial,9.0,-0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T04:37:31.811022+00:00,2026-07-18T04:49:43.254244+00:00,,,,initial,9.0,-0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T05:37:54.604007+00:00,2026-07-18T05:50:57.384617+00:00,,,,initial,9.0,-0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T06:37:17.505134+00:00,2026-07-18T06:47:34.277147+00:00,,,,initial,9.0,-0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T07:37:46.374692+00:00,2026-07-18T07:51:01.296640+00:00,,,,initial,9.0,-0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,DOT/USD,risk_gate,,,2026-07-18T07:48:22.928995+00:00,2026-07-18T07:51:01.301449+00:00,,,,,,,,,,,cross_ETH/USD_state_slope=uptrend + state_slope=flat,,,,,1d,,,macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused,rolling,True,False,short,"{'state_ext': 'neutral', 'state_slope': 'flat', 'state_vol': 'low_vol', 'state_volume': 'vol_surge', 'state_session': 'afternoon', 'state_dow': 'Fri', 'state_utc_session': 'utc_asia', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_flat', 'state_ret_3': 'ret_flat', 'state_ret_5': 'ret_flat', 'state_ret_10': 'ret_flat', 'state_ret_20': 'ret_up', 'state_atr_ext': 'atr_neutral', 'state_vol_regime': 'vol_regime_low', 'state_trend_strength': 'weak_trend', 'state_gap': 'gap_flat', 'state_range_pos': 'range_mid', 'state_ret_day': 'ret_day_flat', 'state_vol_day': 'vol_day_low', 'state_funding': nan, 'state_oi': 'oi_building', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat', 'cross_ETH/USD_state_slope': 'uptrend'}",2026-07-17 00:00:00+00:00,0.8488960266113281,589.0,sell,499.99975967407227,cross_ETH/USD_state_slope=uptrend + state_slope=flat,DOT/USD,gate_disabled,True,,,,conviction_with_vol_rail,1.0,500.0,0.0393,589.0,12750.0,30.0,"{'allowed': False, 'reasons': ['macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused'], 'details': {'symbol': 'DOT/USD', 'qty': 589, 'price': 0.8488960266113281, 'side': 'short', 'notional': 499.99975967407227, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'cross_ETH/USD_state_slope=uptrend + state_slope=flat', 'aggregate_risk': {'current_open_risk_dollars': 380.97, 'proposed_r_dollars': 46.25, 'projected_open_risk_dollars': 427.22, 'budget_dollars': 2002.55, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 1914.75, 'proposed_notional': 500.0, 'projected_open_notional': 2414.75, 'budget_notional': 100127.55, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 2, 'resolved_order_ids': 2, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T08:37:01.604285+00:00,2026-07-18T08:48:54.769592+00:00,,,,initial,9.0,-0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,DOT/USD,risk_gate,,,2026-07-18T08:46:02.867039+00:00,2026-07-18T08:48:54.775302+00:00,,,,,,,,,,,cross_ETH/USD_state_slope=uptrend + state_slope=flat,,,,,1d,,,macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused,rolling,True,False,short,"{'state_ext': 'neutral', 'state_slope': 'flat', 'state_vol': 'low_vol', 'state_volume': 'vol_surge', 'state_session': 'afternoon', 'state_dow': 'Fri', 'state_utc_session': 'utc_asia', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_flat', 'state_ret_3': 'ret_flat', 'state_ret_5': 'ret_flat', 'state_ret_10': 'ret_flat', 'state_ret_20': 'ret_up', 'state_atr_ext': 'atr_neutral', 'state_vol_regime': 'vol_regime_low', 'state_trend_strength': 'weak_trend', 'state_gap': 'gap_flat', 'state_range_pos': 'range_mid', 'state_ret_day': 'ret_day_flat', 'state_vol_day': 'vol_day_low', 'state_funding': nan, 'state_oi': 'oi_building', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat', 'cross_ETH/USD_state_slope': 'uptrend'}",2026-07-17 00:00:00+00:00,0.8488960266113281,589.0,sell,499.99975967407227,cross_ETH/USD_state_slope=uptrend + state_slope=flat,DOT/USD,gate_disabled,True,,,,conviction_with_vol_rail,1.0,500.0,0.0393,589.0,12750.0,30.0,"{'allowed': False, 'reasons': ['macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused'], 'details': {'symbol': 'DOT/USD', 'qty': 589, 'price': 0.8488960266113281, 'side': 'short', 'notional': 499.99975967407227, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'cross_ETH/USD_state_slope=uptrend + state_slope=flat', 'aggregate_risk': {'current_open_risk_dollars': 380.97, 'proposed_r_dollars': 46.25, 'projected_open_risk_dollars': 427.22, 'budget_dollars': 2002.55, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 1914.75, 'proposed_notional': 500.0, 'projected_open_notional': 2414.75, 'budget_notional': 100127.55, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 2, 'resolved_order_ids': 2, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T09:37:38.751688+00:00,2026-07-18T09:53:00.451509+00:00,,,,initial,9.0,-0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,DOT/USD,risk_gate,,,2026-07-18T09:50:03.745103+00:00,2026-07-18T09:53:00.458165+00:00,,,,,,,,,,,cross_ETH/USD_state_slope=uptrend + state_slope=flat,,,,,1d,,,macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused,rolling,True,False,short,"{'state_ext': 'neutral', 'state_slope': 'flat', 'state_vol': 'low_vol', 'state_volume': 'vol_surge', 'state_session': 'afternoon', 'state_dow': 'Fri', 'state_utc_session': 'utc_asia', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_flat', 'state_ret_3': 'ret_flat', 'state_ret_5': 'ret_flat', 'state_ret_10': 'ret_flat', 'state_ret_20': 'ret_up', 'state_atr_ext': 'atr_neutral', 'state_vol_regime': 'vol_regime_low', 'state_trend_strength': 'weak_trend', 'state_gap': 'gap_flat', 'state_range_pos': 'range_mid', 'state_ret_day': 'ret_day_flat', 'state_vol_day': 'vol_day_low', 'state_funding': nan, 'state_oi': 'oi_building', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat', 'cross_ETH/USD_state_slope': 'uptrend'}",2026-07-17 00:00:00+00:00,0.8488960266113281,589.0,sell,499.99975967407227,cross_ETH/USD_state_slope=uptrend + state_slope=flat,DOT/USD,gate_disabled,True,,,,conviction_with_vol_rail,1.0,500.0,0.0393,589.0,12750.0,30.0,"{'allowed': False, 'reasons': ['macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused'], 'details': {'symbol': 'DOT/USD', 'qty': 589, 'price': 0.8488960266113281, 'side': 'short', 'notional': 499.99975967407227, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'cross_ETH/USD_state_slope=uptrend + state_slope=flat', 'aggregate_risk': {'current_open_risk_dollars': 380.97, 'proposed_r_dollars': 46.25, 'projected_open_risk_dollars': 427.22, 'budget_dollars': 2002.55, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 1914.75, 'proposed_notional': 500.0, 'projected_open_notional': 2414.75, 'budget_notional': 100127.55, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 2, 'resolved_order_ids': 2, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T10:37:37.846812+00:00,2026-07-18T10:53:07.343412+00:00,,,,initial,9.0,-0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,DOT/USD,risk_gate,,,2026-07-18T10:50:07.055025+00:00,2026-07-18T10:53:07.350000+00:00,,,,,,,,,,,cross_ETH/USD_state_slope=uptrend + state_slope=flat,,,,,1d,,,macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused,rolling,True,False,short,"{'state_ext': 'neutral', 'state_slope': 'flat', 'state_vol': 'low_vol', 'state_volume': 'vol_surge', 'state_session': 'afternoon', 'state_dow': 'Fri', 'state_utc_session': 'utc_asia', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_flat', 'state_ret_3': 'ret_flat', 'state_ret_5': 'ret_flat', 'state_ret_10': 'ret_flat', 'state_ret_20': 'ret_up', 'state_atr_ext': 'atr_neutral', 'state_vol_regime': 'vol_regime_low', 'state_trend_strength': 'weak_trend', 'state_gap': 'gap_flat', 'state_range_pos': 'range_mid', 'state_ret_day': 'ret_day_flat', 'state_vol_day': 'vol_day_low', 'state_funding': nan, 'state_oi': 'oi_building', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat', 'cross_ETH/USD_state_slope': 'uptrend'}",2026-07-17 00:00:00+00:00,0.8488960266113281,589.0,sell,499.99975967407227,cross_ETH/USD_state_slope=uptrend + state_slope=flat,DOT/USD,gate_disabled,True,,,,conviction_with_vol_rail,1.0,500.0,0.0393,589.0,12750.0,30.0,"{'allowed': False, 'reasons': ['macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused'], 'details': {'symbol': 'DOT/USD', 'qty': 589, 'price': 0.8488960266113281, 'side': 'short', 'notional': 499.99975967407227, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'cross_ETH/USD_state_slope=uptrend + state_slope=flat', 'aggregate_risk': {'current_open_risk_dollars': 380.97, 'proposed_r_dollars': 46.25, 'projected_open_risk_dollars': 427.22, 'budget_dollars': 2002.55, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 1914.75, 'proposed_notional': 500.0, 'projected_open_notional': 2414.75, 'budget_notional': 100127.55, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 2, 'resolved_order_ids': 2, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T11:37:38.270196+00:00,2026-07-18T11:53:49.714392+00:00,,,,initial,9.0,-0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,DOT/USD,risk_gate,,,2026-07-18T11:50:06.472664+00:00,2026-07-18T11:53:49.721213+00:00,,,,,,,,,,,cross_ETH/USD_state_slope=uptrend + state_slope=flat,,,,,1d,,,macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused,rolling,True,False,short,"{'state_ext': 'neutral', 'state_slope': 'flat', 'state_vol': 'low_vol', 'state_volume': 'vol_surge', 'state_session': 'afternoon', 'state_dow': 'Fri', 'state_utc_session': 'utc_asia', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_flat', 'state_ret_3': 'ret_flat', 'state_ret_5': 'ret_flat', 'state_ret_10': 'ret_flat', 'state_ret_20': 'ret_up', 'state_atr_ext': 'atr_neutral', 'state_vol_regime': 'vol_regime_low', 'state_trend_strength': 'weak_trend', 'state_gap': 'gap_flat', 'state_range_pos': 'range_mid', 'state_ret_day': 'ret_day_flat', 'state_vol_day': 'vol_day_low', 'state_funding': nan, 'state_oi': 'oi_building', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat', 'cross_ETH/USD_state_slope': 'uptrend'}",2026-07-17 00:00:00+00:00,0.8488960266113281,589.0,sell,499.99975967407227,cross_ETH/USD_state_slope=uptrend + state_slope=flat,DOT/USD,gate_disabled,True,,,,conviction_with_vol_rail,1.0,500.0,0.0393,589.0,12750.0,30.0,"{'allowed': False, 'reasons': ['macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused'], 'details': {'symbol': 'DOT/USD', 'qty': 589, 'price': 0.8488960266113281, 'side': 'short', 'notional': 499.99975967407227, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'cross_ETH/USD_state_slope=uptrend + state_slope=flat', 'aggregate_risk': {'current_open_risk_dollars': 380.97, 'proposed_r_dollars': 46.25, 'projected_open_risk_dollars': 427.22, 'budget_dollars': 2002.55, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 1914.75, 'proposed_notional': 500.0, 'projected_open_notional': 2414.75, 'budget_notional': 100127.55, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 2, 'resolved_order_ids': 2, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",,,
stop_intent,stop_unchanged,KLAC,,174.82,,2026-07-18T12:37:23.434682+00:00,2026-07-18T12:56:56.528007+00:00,,,,initial,9.0,-0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
