order_id,symbol,qty,side,order_type,stop_price,time_in_force,status,submitted_at,action,timestamp_utc,broker_status,filled_qty,filled_avg_price,filled_at,reconciled_at_utc,error,avg_entry_price,current_price,limit_price,slice_label,entry_bar_ts,timeframe,bin_mode,client_order_id,prior_order_id,exit_horizon,stop_atr_mult
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T09:48:14.360453+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T10:52:56.502160+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T11:48:42.489449+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T12:49:36.322357+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T13:51:59.404014+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
7cf0083d-ce55-48ed-b525-7527b4cd8aa5,AMC,480.0,buy,stop,2.48,gtc,canceled,2026-07-20 14:37:14.584438+00:00,protective_stop_submit,2026-07-20T14:37:14.590481+00:00,canceled,0.0,,,2026-07-20T15:37:14.011080+00:00,,,,,,,,,,,,
dc3b853a-226a-4ae7-9353-07c91aa4b976,HUM,2.0,sell,stop,370.51,gtc,canceled,2026-07-20 14:37:14.698972+00:00,protective_stop_submit,2026-07-20T14:37:14.710031+00:00,canceled,0.0,,,2026-07-20T15:37:14.011080+00:00,,,,,,,,,,,,
,AMC,,close,,,,rejected,,exit,2026-07-20T14:52:48.076964+00:00,,,,,,"{""code"":40410000,""message"":""position not found: AMC""}",,,,,,,,,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T15:51:37.372590+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T16:52:27.792276+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T17:53:33.476304+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T18:52:24.908405+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T20:52:24.297144+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T21:50:47.765927+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T22:56:47.624377+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-20T23:46:47.648686+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-21T00:49:42.722033+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-21T01:53:46.712405+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-21T04:51:51.967187+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,611.0,sell,limit,,,rejected,,entry,2026-07-21T05:49:16.909509+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8182129859924316,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-19 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-b5ce22fb,,,
,DOT/USD,605.0,sell,limit,,,rejected,,entry,2026-07-21T06:53:12.962044+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8261420130729675,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-20 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-f51fb6d3,,,
,DOT/USD,605.0,sell,limit,,,rejected,,entry,2026-07-21T07:50:58.668446+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8261420130729675,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-20 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-f51fb6d3,,,
,DOT/USD,605.0,sell,limit,,,rejected,,entry,2026-07-21T08:50:43.081437+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8261420130729675,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-20 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-f51fb6d3,,,
,DOT/USD,605.0,sell,limit,,,rejected,,entry,2026-07-21T09:53:54.612842+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8261420130729675,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-20 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-f51fb6d3,,,
,DOT/USD,605.0,sell,limit,,,rejected,,entry,2026-07-21T10:51:19.657908+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8261420130729675,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-20 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-f51fb6d3,,,
,DOT/USD,605.0,sell,limit,,,rejected,,entry,2026-07-21T11:55:51.623922+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8261420130729675,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-20 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-f51fb6d3,,,
,DOT/USD,605.0,sell,limit,,,rejected,,entry,2026-07-21T12:50:10.866354+00:00,,,,,,"{""code"":42210000,""message"":""invalid crypto time_in_force""}",,,0.8261420130729675,cross_ETH/USD_state_slope=uptrend + state_slope=flat,2026-07-20 00:00:00+00:00,1d,rolling,price-crypto-DOT-USD-1d-sell-f51fb6d3,,,
3eb7e7fc-eef5-4ce0-8a57-878ac2f2b0a6,AMT,5.0,sell,stop,159.12,gtc,canceled,2026-07-21 13:37:35.621573+00:00,protective_stop_submit,2026-07-21T13:37:35.644238+00:00,canceled,0.0,,,2026-07-21T17:38:23.391477+00:00,,,,,,,,,,,,
1e0fcf20-e23f-4c49-934e-ebaeb3a45b96,SBUX,10.0,sell,stop,98.9,gtc,canceled,2026-07-21 13:37:35.930421+00:00,protective_stop_submit,2026-07-21T13:37:35.964820+00:00,canceled,0.0,,,2026-07-27T13:36:00.560258+00:00,,,,,,,,,,,,
