symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
TMUS,1d,state_ext=stretched_up + state_vol=low_vol,short,0.0,121,0.0007740308440197086,-0.003043595541811085,0.0038176263858307937,state_ext=stretched_up,-0.0007123400686546013,0.00148637091267431,0.18357273035262628,False,6,-0.002060232333875558,0.002291742898324445,-0.004351975232200003,state_vol=low_vol,0.013057697306147179,-0.015117929640022737,-0.09581597405749588,0.9236667302693469,False,4,0,0000,0.0,False,rejected
IBB,1d,state_ext=stretched_up + state_slope=uptrend,short,0.0,169,0.0016954577126949357,0.0004572460812038099,0.0012382116314911258,state_slope=uptrend,0.0035581286858054895,-0.0018626709731105538,0.45122985472547783,False,109,-0.0020713296690010427,-0.005379420908486835,0.003308091239485792,state_ext=stretched_up,-0.003850423829164834,0.0017790941601637912,-0.5379186524742254,0.590633210511996,False,4,0,0000,0.0,False,rejected
PSX,1d,state_ext=neutral + state_slope=uptrend,short,0.0,32,0.00628609141034161,-0.003162118594488864,0.009448210004830475,state_slope=uptrend,-0.0003692897819911371,0.006655381192332747,0.6844511975811559,False,31,-0.0020770716092350246,-0.007208603364965868,0.005131531755730844,state_slope=uptrend,-0.0019530130571104596,-0.00012405855212456506,-0.17392927053228124,0.8619210486594018,False,4,0,0000,0.0,False,rejected
XLE,1d,state_ext=stretched_up + state_vol=mid_vol,short,0.0,82,0.004384364192033687,-0.004409408663762034,0.00879377285579572,state_vol=mid_vol,-0.000770048699612155,0.005154412891645842,0.7934802415038441,False,70,-0.0020920475042832255,-0.004486641806685419,0.002394594302402194,state_ext=stretched_up,0.002300747681352642,-0.0043927951856358675,-0.31754936761208685,0.7508267862677704,False,4,1,0010,0.25,False,rejected
XLF,1d,state_ext=stretched_up + state_slope=uptrend,short,0.0,247,0.0012546627564368168,-0.0025975102437223473,0.003852173000159164,state_slope=uptrend,0.001886450799450098,-0.0006317880430132812,0.43860532841917405,False,72,-0.0020931097180924545,-0.002216095588684205,0.00012298587059175053,state_slope=uptrend,-0.0013272403666163388,-0.0007658693514761158,-0.7339487741256281,0.4629799591854049,False,4,0,0000,0.0,False,rejected
ARM,1d,state_ext=stretched_up + state_vol=low_vol,short,0.0,72,0.003252968853440735,-0.01465974897741525,0.017912717830855983,state_ext=stretched_up,-0.011343691863588695,0.01459666071702943,0.22852747773697807,False,30,-0.0020978292958408105,-0.028268725883105614,0.026170896587264805,state_vol=low_vol,-0.01636075169603771,0.014262922400196899,-0.07978213633769572,0.9364105321660794,False,4,0,0000,0.0,False,rejected
IBIT,1d,state_ext=neutral + state_vol=low_vol,short,0.0,177,0.00029889770000273666,-0.008212624898380054,0.008511522598382792,state_vol=low_vol,0.0005673815009061045,-0.00026848380090336785,0.07810840871211618,False,21,-0.0021122990665769815,0.008131890946011265,-0.010244190012588247,state_vol=low_vol,0.010431521312750004,-0.012543820379326985,-0.24344823199680873,0.8076581836950414,False,4,0,0000,0.0,False,rejected
PEP,1d,state_ext=stretched_up + state_vol=high_vol,long,0.0,66,0.009107706510513666,0.00015515602419421712,0.008952550486319448,state_vol=high_vol,0.0037455502089069723,0.005362156301606694,2.9355113280043597,True,85,-0.0021182943769256298,-0.0008391406444330093,-0.0012791537324926205,state_ext=stretched_up,8.688600072099615e-05,-0.002205180377646626,-0.43236275321794904,0.6654777846353388,False,4,0,0000,0.0,False,rejected
SPOT,1d,state_ext=stretched_up + state_vol=mid_vol,long,0.0,144,0.002179968372923006,0.005084942200913802,-0.0029049738279907965,state_ext=stretched_up,0.010393023793935726,-0.00821305542101272,0.3043953483768141,False,58,-0.0021216499241798166,0.0022041202372129007,-0.004325770161392717,state_vol=mid_vol,0.0051895891577355,-0.007311239081915316,-0.13652560721520587,0.8914057824436183,False,4,1,1000,0.25,False,rejected
CMG,1d,state_ext=stretched_down + state_vol=low_vol,long,0.0,67,0.012499993546047104,-0.0008691098801681618,0.013369103426215266,state_vol=low_vol,0.007448714525150806,0.005051279020896298,1.8630836848645345,False,35,-0.0021234305595122134,-0.00634863155834002,0.004225200998827806,state_vol=low_vol,0.0048510926576960465,-0.00697452321720826,-0.24752096797652545,0.8045050661572355,False,4,0,0000,0.0,False,rejected
TMO,1d,state_ext=stretched_up + state_vol=mid_vol,short,0.0,114,0.006627272132926132,-0.0008449591144100519,0.007472231247336184,state_ext=stretched_up,0.0008284648836642497,0.005798807249261882,1.4708656636370057,False,31,-0.002127252158440452,-0.0009563175674602508,-0.0011709345909802014,state_ext=stretched_up,-2.9865616702093065e-05,-0.002097386541738359,-0.21480268159006555,0.8299211620932636,False,4,0,0000,0.0,False,rejected
AAPL,1d,state_ext=stretched_up + state_slope=uptrend,long,0.0,245,0.0074719292571176306,0.003727206405958038,0.0037447228511595927,state_slope=uptrend,0.005377974343711914,0.002093954913405717,1.9819961399804045,True,109,-0.002128402887796044,0.002520964151193995,-0.004649367038990038,state_ext=stretched_up,7.79415131092251e-06,-0.002136197039106966,-0.38668734531776544,0.6989876857498112,False,4,1,0100,0.25,False,rejected
ICE,1d,state_ext=neutral + state_vol=low_vol,long,0.0,148,0.0007109642007981106,0.0016182198874816118,-0.0009072556866835012,state_vol=low_vol,0.004109743231896354,-0.003398779031098243,0.19362249273012433,False,51,-0.0021344306853237007,-0.001992417714994493,-0.00014201297032920756,state_ext=neutral,-0.002056579860905096,-7.785082441860453e-05,-0.29427427238709597,0.768548330389315,False,4,0,0000,0.0,False,rejected
NSC,1d,state_ext=stretched_up + state_vol=mid_vol,long,0.0,124,0.003989362097027217,-0.00021478524308978072,0.004204147340116997,state_vol=mid_vol,-0.000935436073169659,0.004924798170196876,0.8469237004047995,False,31,-0.0021403673130616584,0.0042408685631974375,-0.0063812358762590955,state_ext=stretched_up,0.003927640382635618,-0.006068007695697276,-0.3491370295999448,0.7269864380096704,False,4,0,0000,0.0,False,rejected
AMZN,1d,state_ext=stretched_up + state_slope=uptrend,short,0.0,237,0.009421552611411725,0.0027322324658450017,0.006689320145566723,state_ext=stretched_up,0.01077304447982941,-0.0013514918684176848,1.0183191709435142,False,97,-0.0021453645824547805,-0.0021029464261733445,-4.241815628143594e-05,state_slope=uptrend,-0.0016679280412370782,-0.0004774365412177023,-0.3105089934842081,0.7561739214340211,False,4,0,0000,0.0,False,rejected
EEM,1d,state_ext=stretched_up + state_slope=uptrend,short,0.0,158,0.0051965077813824305,0.0008347169762060597,0.004361790805176371,state_slope=uptrend,0.007038267045179569,-0.0018417592637971388,1.846023831068239,False,145,-0.002149534283339987,-0.0067978044696354375,0.004648270186295451,state_ext=stretched_up,-0.001953461838369585,-0.00019607244497040193,-0.5949101094923289,0.551903559290039,False,4,0,0000,0.0,False,rejected
VOO,1d,state_ext=stretched_down + state_vol=mid_vol,long,0.0,52,0.007883875452121021,0.0018679659161536853,0.006015909535967336,state_ext=stretched_down,0.006644990503947983,0.0012388849481730383,1.8089446352117793,False,27,-0.002155986189589981,0.002988121360263784,-0.005144107549853765,state_ext=stretched_down,0.006039548487924698,-0.008195534677514679,-0.2870776269291825,0.7740528826115769,False,4,0,0000,0.0,False,rejected
NSC,1d,state_ext=stretched_down + state_slope=flat,long,0.0,70,0.0067601964493501756,-0.00021478524308978072,0.006974981692439956,state_slope=flat,0.001469069599132342,0.005291126850217834,1.0420670029224228,False,22,-0.0021641094037534118,0.0042408685631974375,-0.006404977966950849,state_slope=flat,0.0011987607962968226,-0.0033628702000502346,-0.3865625414343055,0.6990800936797026,False,4,1,1000,0.25,False,rejected
INTC,1d,state_ext=stretched_up + state_vol=mid_vol,long,0.0,87,0.006003596804295619,-0.00417533666244052,0.010178933466736139,state_ext=stretched_up,-0.005516425052030776,0.011520021856326394,0.5760766043816549,False,28,-0.002185749993332865,0.029831734818136474,-0.03201748481146934,state_vol=mid_vol,0.03117979247121876,-0.033365542464551624,-0.07243077965975103,0.9422590904892094,False,4,0,0000,0.0,False,rejected
BA,1d,state_ext=stretched_down + state_slope=flat,short,0.0,90,0.0014790337379039708,7.714894531467727e-05,0.0014018847925892936,state_ext=stretched_down,0.0019163544706644533,-0.00043732073276048244,0.19895111105531335,False,47,-0.0022137881464692325,-0.004417025475863718,0.0022032373293944855,state_slope=flat,0.006046322664424189,-0.008260110810893421,-0.2711587146607399,0.7862689647016627,False,4,0,0000,0.0,False,rejected
WFC,1d,state_ext=stretched_up + state_vol=low_vol,long,0.0,113,0.0065843543725181,0.003569632702071573,0.0030147216704465274,state_vol=low_vol,0.004729418778463643,0.001854935594054457,1.056854052478004,False,70,-0.0022205575912095654,0.0029931263686621724,-0.005213683959871738,state_vol=low_vol,0.0059141544251474516,-0.008134712016357017,-0.4284746801375849,0.6683055638707946,False,4,0,0000,0.0,False,rejected
DIA,1d,state_ext=stretched_down + state_vol=low_vol,long,0.0,36,0.009939238070332848,0.0016004325451777258,0.008338805525155122,state_ext=stretched_down,0.005609993721895438,0.00432924434843741,2.458160027650609,True,7,-0.002225128115595774,0.002918348748510911,-0.005143476864106685,state_ext=stretched_down,0.002251397835937138,-0.004476525951532912,-0.3766363325239445,0.7064438833299267,False,4,0,0000,0.0,False,rejected
KO,1d,state_ext=neutral + state_slope=flat,short,0.0,218,0.0014495871952983702,-0.001228670517519844,0.002678257712818214,state_slope=flat,0.0013238295294041775,0.00012575766589419265,0.6575715619679634,False,86,-0.0022468684402473255,-0.0042468599572477944,0.001999991517000469,state_ext=neutral,-0.002031470604949677,-0.00021539783529764874,-0.7169081926278165,0.4734307465276024,False,4,0,0000,0.0,False,rejected
ASML,1d,state_ext=stretched_up + state_slope=flat,short,0.0,118,0.0064366676245683555,-0.002064551318450614,0.00850121894301897,state_slope=flat,0.01263804925483856,-0.006201381630270205,0.7312588516901697,False,78,-0.00225346362493231,-0.014615644389392007,0.012362180764459697,state_ext=stretched_up,-0.007189558995635093,0.004936095370702782,-0.23802846723848958,0.8118590149765526,False,4,0,0000,0.0,False,rejected
HAL,1d,state_ext=stretched_up + state_vol=high_vol,long,0.0,155,0.012303333259841438,0.002660467781894052,0.009642865477947387,state_vol=high_vol,0.010191747518235365,0.0021115857416060726,1.7485737863145834,False,53,-0.0022538266116849336,0.004367416903826297,-0.00662124351551123,state_vol=high_vol,0.007340013196403681,-0.009593839808088615,-0.31778420877084235,0.7506486298498911,False,4,0,0000,0.0,False,rejected
PDD,1d,state_ext=stretched_down + state_vol=mid_vol,long,0.0,147,0.021022218097734278,0.004620608209210793,0.016401609888523485,state_ext=stretched_down,0.016587634791117814,0.004434583306616464,1.6648432394454455,False,59,-0.0022550175210962445,-0.001216987678083384,-0.0010380298430128605,state_ext=stretched_down,0.004024224113446831,-0.006279241634543076,-0.1576156472748681,0.8747596729563645,False,4,1,0100,0.25,False,rejected
SHW,1d,state_ext=stretched_down + state_slope=flat,short,0.0,65,0.005958898978331084,-0.002095209858151904,0.008054108836482988,state_slope=flat,0.004487645856082267,0.0014712531222488175,0.8730296139543545,False,28,-0.002258789766876289,-0.0009890432073194563,-0.0012697465595568325,state_slope=flat,0.006349128571246379,-0.008607918338122668,-0.33076007209850705,0.7408257226873971,False,4,0,0000,0.0,False,rejected
ARM,1d,state_ext=stretched_down + state_slope=flat,long,0.0,45,0.03426045144064025,0.014259748977415257,0.020000702463224995,state_slope=flat,0.033577329675526756,0.0006831217651134952,1.1289187343864955,False,18,-0.0022658470248198156,0.027868725883105617,-0.03013457290792543,state_ext=stretched_down,0.01574197199669612,-0.018007819021515933,-0.07473706098893941,0.940423919712589,False,4,0,0000,0.0,False,rejected
LQD,1d,state_ext=neutral + state_slope=downtrend,short,0.0,170,0.0006496882202055462,0.001050144924589898,-0.0004004567043843517,state_ext=neutral,0.001689416324872444,-0.0010397281046668977,0.3550594667424344,False,54,-0.0022819109409136433,-0.0004984632870441886,-0.0017834476538694547,state_ext=neutral,-0.0003397212478836863,-0.001942189693029957,-1.2161981469219743,0.22390944946467384,False,4,0,0000,0.0,False,rejected
LRCX,1d,state_ext=stretched_up + state_slope=downtrend,long,0.0,32,0.017740796833934168,-0.0026076145081996554,0.020348411342133825,state_slope=downtrend,0.00828336801913238,0.009457428814801787,1.4054812991845922,False,12,-0.002284047053787354,0.024943375513501443,-0.027227422567288797,state_slope=downtrend,0.0276268778533617,-0.029910924907149052,-0.08376716467977213,0.9332415550238047,False,4,0,0000,0.0,False,rejected
HD,1d,state_ext=neutral + state_slope=flat,long,0.0,129,0.002833877963298141,0.0015171262656975626,0.0013167516976005786,state_ext=neutral,0.004232099114415594,-0.0013982211511174526,0.5987450710761616,False,60,-0.0022938975882322715,-0.0010495768928563958,-0.0012443206953758757,state_ext=neutral,0.0009796998009183422,-0.0032735973891506137,-0.3946565513945951,0.6930963721588934,False,4,0,0000,0.0,False,rejected
COST,1d,state_ext=stretched_up + state_slope=downtrend,long,0.0,17,0.0022993232051972106,0.005131275162874163,-0.0028319519576769526,state_ext=stretched_up,0.005434680504413548,-0.0031353572992163375,0.4517891798143065,False,8,-0.0022947525368459056,0.0003334433851918379,-0.0026281959220377433,state_slope=downtrend,0.00013068384403773384,-0.0024254363808836393,-0.26750956868049725,0.7890768478038637,False,4,0,0000,0.0,False,rejected
COIN,1d,state_ext=neutral + state_slope=uptrend,long,0.0,20,0.0032377919704063875,0.008659033839503385,-0.005421241869096998,state_slope=uptrend,0.01705175400427699,-0.013813962033870603,0.10617287094452103,False,7,-0.00229662078195467,-0.002443311528216175,0.00014669074626150495,state_ext=neutral,0.0014937669561783593,-0.003790387738133029,-0.07535614952674446,0.9399313475706093,False,4,0,0000,0.0,False,rejected
MDT,1d,state_ext=stretched_up + state_vol=high_vol,short,0.0,72,0.0029472281741925346,0.001991682717527894,0.0009555454566646405,state_vol=high_vol,0.005008721810463498,-0.0020614936362709636,0.5205195154636827,False,59,-0.002311657850844022,-0.0006967939273360948,-0.001614863923507927,state_ext=stretched_up,0.0012387460009826022,-0.003550403851826624,-0.5045944946448538,0.6138436773940661,False,4,0,0000,0.0,False,rejected
NKE,1d,state_ext=stretched_down + state_slope=uptrend,long,0.0,15,0.013526017416822567,-0.0034797996402401673,0.017005817057062736,state_slope=uptrend,-0.0025926898951243527,0.01611870731194692,1.4836268641617216,False,8,-0.002316163609549041,-0.0063928679216009405,0.0040767043120518995,state_ext=stretched_down,-0.005383009495679797,0.003066845886130756,-0.1585442247980297,0.8740279749644695,False,4,0,0000,0.0,False,rejected
ABBV,1d,state_ext=stretched_up + state_vol=low_vol,long,0.0,170,0.00474079355288229,0.0027527408754725417,0.0019880526774097487,state_vol=low_vol,0.004992939858297788,-0.00025214630541549755,1.2479634458081146,False,26,-0.0023247387067621287,0.005254453765619587,-0.0075791924723817156,state_ext=stretched_up,0.0037152206490039612,-0.0060399593557660895,-0.3656320737753611,0.7146396384768929,False,4,1,0100,0.25,False,rejected
COP,1d,state_ext=stretched_up + state_vol=high_vol,long,0.0,156,0.012467374567408703,0.0037269334526979603,0.008740441114710742,state_vol=high_vol,0.008134017776999661,0.004333356790409042,1.9586430842333125,False,38,-0.0023518651689226878,0.0016896815878146012,-0.004041546756737289,state_vol=high_vol,0.015569923405523054,-0.017921788574445742,-0.1934826085425317,0.8465810250887358,False,4,0,0000,0.0,False,rejected
UBER,1d,state_ext=stretched_up + state_slope=uptrend,long,0.0,262,0.004109219283041314,0.003397890959341074,0.0007113283237002404,state_ext=stretched_up,0.005282888819068511,-0.001173669536027197,0.524561792551211,False,82,-0.002364282504135637,0.003482998464225649,-0.005847280968361286,state_slope=uptrend,-0.0009966199708406711,-0.0013676625332949659,-0.3002769117731425,0.763965942845543,False,4,0,0000,0.0,False,rejected
JNK,1d,state_ext=stretched_down + state_vol=mid_vol,long,0.0,17,0.0022248881977465877,-0.0009388980119055261,0.003163786209652114,state_vol=mid_vol,0.0005803795549315288,0.0016445086428150588,0.7102326554482153,False,4,-0.002369931412474735,-8.324013050633212e-05,-0.002286691281968403,state_ext=stretched_down,0.005464046363610276,-0.007833977776085011,-0.7643610750999988,0.44465209836296493,False,4,0,0000,0.0,False,rejected
