symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
BABA,1h,state_session=morning + state_ext=neutral,395,0.0007513033489247101,long,0.0007513033489247101,0.4962025316455696,0.009806286520706954,-0.009429043835862717,0.051144381449596765
O,1h,state_ext=neutral + state_vol=mid_vol,523,0.0007511160106677106,long,0.0007511160106677106,0.5717017208413002,0.006233558461535455,-0.0051552701465149686,0.10440753857121168
AMZN,1h,state_session=morning + state_ext=neutral + state_slope=flat,221,0.0007510851500476533,long,0.0007510851500476533,0.5067873303167421,0.008786337829250597,-0.00814164833772318,0.05327833492442844
IWM,1h,state_ext=stretched_up + state_slope=flat,79,0.0007504639774449809,long,0.0007504639774449809,0.5316455696202531,0.00836674388810505,-0.009654578376572404,0.05411315877479237
VNQ,1h,state_session=afternoon + state_slope=flat,164,0.0007504320495169631,long,0.0007504320495169631,0.5304878048780488,0.005873561047462423,-0.0046530735374294965,0.10440416641792982
VNQ,1h,state_session=afternoon + state_ext=neutral + state_slope=flat,164,0.0007504320495169631,long,0.0007504320495169631,0.5304878048780488,0.005873561047462423,-0.0046530735374294965,0.10440416641792982
SLB,1h,state_session=morning + state_ext=stretched_up,180,-0.000750367841698137,short,0.000750367841698137,0.48333333333333334,0.01081410919668462,-0.011889162413785518,-0.0471631243502813
BTC/USD,1h,state_ext=neutral + state_slope=downtrend,2208,-0.0007502100145703722,short,0.0007502100145703722,0.49320652173913043,0.009277070273795802,-0.008872914651683855,-0.07180697420757794
ROKU,1h,state_ext=stretched_up + state_slope=uptrend,368,-0.0007501891646962704,short,0.0007501891646962704,0.49728260869565216,0.01662331752143008,-0.017446728023653185,-0.028937598347267352
BCH/USD,1h,state_ext=neutral + state_slope=downtrend,1742,-0.0007501878088567393,short,0.0007501878088567393,0.4753157290470723,0.013057819999967928,-0.01190481628654941,-0.04830479144255288
ADBE,1h,state_ext=stretched_down + state_vol=high_vol,205,-0.0007501006630588075,short,0.0007501006630588075,0.4975609756097561,0.015618589144011737,-0.01572192921678225,-0.031650278474193216
PLD,1h,state_session=afternoon + state_slope=uptrend,169,-0.0007500957273494005,short,0.0007500957273494005,0.4437869822485207,0.00803501394739628,-0.009067210567786733,-0.05562717601856718
FCX,1h,state_ext=stretched_up + state_vol=high_vol,241,-0.0007498393427079616,short,0.0007498393427079616,0.5228215767634855,0.01817415927798969,-0.017903947029894906,-0.031206398799284794
XLP,1h,state_session=afternoon + state_ext=neutral + state_slope=downtrend,155,0.0007493234257349283,long,0.0007493234257349283,0.535483870967742,0.005575902616086086,-0.005385974191809383,0.08781164308825883
XEL,1h,state_session=afternoon + state_ext=neutral,429,0.0007492000962001026,long,0.0007492000962001026,0.5454545454545454,0.007950877155060054,-0.007392379539354904,0.07325340256908586
GDXJ,1h,state_ext=stretched_down + state_slope=downtrend,379,0.0007486985872709628,long,0.0007486985872709628,0.5277044854881267,0.01822292514099029,-0.018110731407429102,0.02702173392161581
O,1h,state_ext=neutral + state_vol=low_vol,560,0.0007486487056470645,long,0.0007486487056470645,0.5607142857142857,0.005923008590823865,-0.005298353647054111,0.09602589546572474
GILD,1h,state_session=afternoon + state_ext=stretched_up,63,-0.0007485082733281305,short,0.0007485082733281305,0.47619047619047616,0.00982383833463912,-0.01198770351697118,-0.05037642462254547
BABA,1h,state_ext=neutral + state_slope=flat,496,0.0007484454974209211,long,0.0007484454974209211,0.49193548387096775,0.013482370561715603,-0.012476627998531848,0.03271824175618528
IBIT,1h,state_ext=stretched_up + state_vol=low_vol,110,0.0007483303809439007,long,0.0007483303809439007,0.5272727272727272,0.011798387775360715,-0.011559348033490454,0.0397892553539001
MCD,1h,state_session=afternoon + state_ext=neutral + state_slope=uptrend,146,-0.0007482806536058467,short,0.0007482806536058467,0.4657534246575342,0.006974488002167564,-0.007946410702508004,-0.07226756526655705
DIS,1h,state_session=morning + state_ext=neutral + state_slope=flat,226,-0.0007479278538560584,short,0.0007479278538560584,0.4823008849557522,0.006269681882120137,-0.007419947585727489,-0.07998012611187788
DUK,1h,state_ext=neutral + state_vol=mid_vol,521,0.0007478853640927494,long,0.0007478853640927494,0.5393474088291746,0.006883265705906,-0.00612282462801572,0.08274328941154203
LIN,1h,state_session=afternoon + state_slope=flat,155,-0.0007475606739472627,short,0.0007475606739472627,0.4838709677419355,0.0063135589697579445,-0.007676587301072013,-0.07547453589962107
REGN,1h,state_ext=neutral + state_slope=downtrend,328,-0.0007470181524784537,short,0.0007470181524784537,0.45121951219512196,0.010265348738792377,-0.009839864173966,-0.05351841583965839
UNP,1h,state_ext=stretched_down + state_vol=high_vol,102,0.0007469397413743833,long,0.0007469397413743833,0.5294117647058824,0.010750564649577193,-0.009274587170756337,0.05953721739681041
LTC/USD,1h,state_session=afternoon + state_ext=neutral + state_slope=uptrend,836,-0.0007469302416791139,short,0.0007469302416791139,0.458133971291866,0.010881127223407347,-0.010115991002631431,-0.06366220755037637
MA,1h,state_ext=stretched_down + state_slope=downtrend,186,0.0007468657373390044,long,0.0007468657373390044,0.5483870967741935,0.010665572845933979,-0.009296161009037948,0.05048949737121158
MA,1h,state_ext=stretched_down + state_vol=low_vol,51,-0.00074652709173318,short,0.00074652709173318,0.5490196078431373,0.008233745189404366,-0.009054650408971396,-0.06756278821715986
CAT,1h,state_session=morning + state_ext=stretched_up,223,0.0007463140004597387,long,0.0007463140004597387,0.5515695067264574,0.010065929983165902,-0.010047602611990534,0.055130529885101434
MU,1h,state_session=morning + state_ext=neutral + state_slope=flat,126,0.0007460346243505804,long,0.0007460346243505804,0.5079365079365079,0.015194274031711483,-0.015054345577397646,0.035740144551165566
EFA,1h,state_ext=neutral + state_slope=downtrend,571,0.0007460306618597548,long,0.0007460306618597548,0.5394045534150613,0.005383597788649493,-0.00506293918332148,0.07576348557460656
ADBE,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,110,-0.000745393468841909,short,0.000745393468841909,0.4909090909090909,0.01060489057081476,-0.01132702138827277,-0.042789362018009
AXP,1h,state_session=morning + state_slope=flat,248,-0.0007452318284390882,short,0.0007452318284390882,0.4435483870967742,0.006911812394003573,-0.00811593609551802,-0.06722442015239419
HON,1h,state_session=morning + state_ext=neutral + state_slope=flat,228,-0.0007452255319557089,short,0.0007452255319557089,0.4605263157894737,0.005678879777988597,-0.006891065363599157,-0.07947209109656571
INTC,1h,state_session=morning + state_ext=neutral,323,0.0007445166703659096,long,0.0007445166703659096,0.44272445820433437,0.01738298818082027,-0.017734978286911098,0.025264364676130094
XLE,1h,state_session=afternoon + state_ext=stretched_up + state_slope=uptrend,290,-0.0007443248424140983,short,0.0007443248424140983,0.503448275862069,0.010881235557963397,-0.011469210009580679,-0.04625868912495038
CRV/USD,1h,state_ext=stretched_up + state_vol=high_vol,756,-0.0007439936006370097,short,0.0007439936006370097,0.4417989417989418,0.03163474569064082,-0.024297685237029923,-0.024777109882509918
SLB,1h,state_session=lunch + state_ext=stretched_down + state_slope=downtrend,81,-0.0007439911614233433,short,0.0007439911614233433,0.43209876543209874,0.013427693883120793,-0.01579934634587689,-0.0368146708934755
LMT,1h,state_ext=neutral + state_slope=downtrend,381,-0.0007436390108882191,short,0.0007436390108882191,0.48556430446194226,0.00773519555400538,-0.009761051198200824,-0.04924001766013353
VT,1h,state_session=lunch + state_ext=neutral,463,0.0007432474117097277,long,0.0007432474117097277,0.5248380129589633,0.005064338200982454,-0.004699932392048394,0.09620857576119649
COST,1h,state_session=lunch + state_ext=stretched_down,51,0.0007430969868402029,long,0.0007430969868402029,0.5490196078431373,0.008993795882438663,-0.009296526404624004,0.058884602046623366
SHOP,1h,state_session=morning + state_slope=downtrend,248,0.0007429029815463558,long,0.0007429029815463558,0.5080645161290323,0.017092195890916987,-0.01772163150565439,0.029804644397906827
JPM,1h,state_session=lunch + state_ext=neutral + state_slope=flat,158,0.0007425882009520585,long,0.0007425882009520585,0.5316455696202531,0.009653309140006233,-0.009298940006322514,0.05934899368017919
VRTX,1h,state_session=lunch + state_slope=uptrend,156,0.0007421012452874706,long,0.0007421012452874706,0.5064102564102564,0.011139544335215464,-0.011160479042842049,0.04612638290395511
HD,1h,state_ext=stretched_up + state_vol=high_vol,176,0.0007420768955626304,long,0.0007420768955626304,0.5056818181818182,0.008957540924565991,-0.009119646100982986,0.06340528506583268
VNQ,1h,state_ext=neutral + state_slope=uptrend,536,0.0007420026932433758,long,0.0007420026932433758,0.5223880597014925,0.005218507483839527,-0.0048385316744624166,0.10327464040012649
WFC,1h,state_ext=neutral + state_vol=high_vol,301,-0.0007419934947649732,short,0.0007419934947649732,0.5083056478405316,0.009728572493771829,-0.012123287098928945,-0.047642281591771425
IVV,1h,state_ext=neutral + state_slope=downtrend,574,0.0007414532783995327,long,0.0007414532783995327,0.5331010452961672,0.005355869077221585,-0.0052743602158205815,0.09847752174218116
IYR,1h,state_ext=neutral + state_slope=uptrend,542,0.0007414004906685486,long,0.0007414004906685486,0.511070110701107,0.005287155548189664,-0.0048468550082797985,0.10451291235196374
SLV,1h,state_session=afternoon + state_ext=stretched_down,117,-0.0007410460711270455,short,0.0007410460711270455,0.5982905982905983,0.02106091446681285,-0.022193375066517328,-0.018726527909722027
UNP,1h,state_session=lunch + state_ext=neutral,410,0.0007409400050787366,long,0.0007409400050787366,0.5219512195121951,0.008947598920258574,-0.008210145150578522,0.058796838703733104
WFC,1h,state_session=lunch + state_slope=downtrend,163,0.0007408146333673388,long,0.0007408146333673388,0.558282208588957,0.011892802057945816,-0.01197735007317497,0.04464516444668846
XBI,1h,state_ext=stretched_up + state_vol=mid_vol,105,0.0007407383360121145,long,0.0007407383360121145,0.49523809523809526,0.008326911848667313,-0.00725116092152634,0.07539759986402807
PSX,1h,state_session=morning + state_ext=neutral,448,0.0007407261521748017,long,0.0007407261521748017,0.5,0.009581426062137573,-0.009175485278303972,0.0542732355878006
AA,1h,state_session=lunch + state_slope=downtrend,165,-0.0007401971806321985,short,0.0007401971806321985,0.46060606060606063,0.02230253634851869,-0.022554600572475842,-0.022324990769718753
NSC,1h,state_session=lunch + state_slope=uptrend,165,0.0007395457349029362,long,0.0007395457349029362,0.6181818181818182,0.008036257122264924,-0.007641894425408179,0.06086305054487676
TSM,1h,state_ext=stretched_up + state_vol=high_vol,224,-0.000739453936383621,short,0.000739453936383621,0.4642857142857143,0.012515975119980127,-0.014189445682347994,-0.0386286056703793
UPS,1h,state_session=afternoon + state_ext=neutral + state_slope=flat,163,-0.0007390639328600083,short,0.0007390639328600083,0.49079754601226994,0.00819983586714324,-0.010012306797471969,-0.056342471855683154
KMB,1h,state_ext=stretched_up + state_vol=mid_vol,56,0.0007386571997546451,long,0.0007386571997546451,0.5178571428571429,0.008373942696321562,-0.007909270711820291,0.07255372768694475
GLD,1h,state_session=lunch + state_ext=neutral,2234,0.0007383425997925804,long,0.0007383425997925804,0.5492390331244404,0.005984630908317712,-0.005274550670626663,0.07526157629378369
SPOT,1h,state_session=morning + state_ext=stretched_down + state_slope=downtrend,153,0.0007379646688688918,long,0.0007379646688688918,0.49019607843137253,0.01416151127369845,-0.012939939914222988,0.03719579523395291
CMCSA,1h,state_ext=neutral + state_slope=uptrend,393,-0.000737672901701276,short,0.000737672901701276,0.47837150127226463,0.010883198283233798,-0.010271516375592047,-0.049376406427370234
FBTC,1h,state_session=afternoon + state_ext=stretched_down,130,0.0007376715808250474,long,0.0007376715808250474,0.47692307692307695,0.018113134597475714,-0.01694054835025221,0.020920376526362527
GME,1h,state_session=morning + state_ext=stretched_down,169,-0.0007376079364670191,short,0.0007376079364670191,0.4260355029585799,0.012957779321206734,-0.011797520394845298,-0.04666055695646212
AVGO,1h,state_session=morning + state_ext=stretched_up,265,-0.0007373586871159592,short,0.0007373586871159592,0.5320754716981132,0.012089436349736436,-0.013556804715352186,-0.04126939842622335
XLF,1h,state_session=afternoon + state_slope=flat,902,0.0007368072974160235,long,0.0007368072974160235,0.5188470066518847,0.006438911671101655,-0.0054823921902611384,0.07871861734151998
CRV/USD,1h,state_session=lunch + state_slope=flat,246,0.0007366731168326585,long,0.0007366731168326585,0.4959349593495935,0.02491204384542571,-0.017375754769137178,0.03593033886984024
SCHW,1h,state_session=afternoon + state_slope=flat,169,0.0007364719787729998,long,0.0007364719787729998,0.5384615384615384,0.010016490511794592,-0.010071900389585295,0.0583682507896245
SOL/USD,1h,state_session=lunch + state_ext=stretched_up,136,0.0007360104393690536,long,0.0007360104393690536,0.5147058823529411,0.014965435718079134,-0.01285995519644499,0.05130908098636904
CVX,1h,state_ext=stretched_up + state_vol=mid_vol,68,-0.000735518410710564,short,0.000735518410710564,0.45588235294117646,0.007847684189711143,-0.009282006436019034,-0.06462882132069853
IVV,1h,state_ext=neutral + state_vol=mid_vol,596,0.0007352618695415089,long,0.0007352618695415089,0.6040268456375839,0.004262763481602071,-0.0038939506868436303,0.11507151010579181
IGV,1h,state_session=morning + state_ext=neutral,487,-0.0007345883049141054,short,0.0007345883049141054,0.5092402464065708,0.006774080544350159,-0.008327781352382926,-0.060739059160181214
USO,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,751,0.0007345513587043062,long,0.0007345513587043062,0.5685752330226365,0.010695326198702216,-0.010860408281206966,0.04124846563148174
BAC,1h,state_session=morning + state_ext=neutral + state_slope=flat,210,-0.0007340221390063966,short,0.0007340221390063966,0.4714285714285714,0.006117103873518283,-0.007809420444359334,-0.07448990726227603
FBTC,1h,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,117,0.0007338504301263589,long,0.0007338504301263589,0.47863247863247865,0.018000647042470147,-0.01792040637437207,0.020162729635131545
HAL,1h,state_session=morning + state_ext=stretched_down + state_slope=downtrend,111,0.0007336921638380737,long,0.0007336921638380737,0.5315315315315315,0.011938682193883634,-0.011424728197472476,0.0471140777164048
XLRE,1h,state_ext=neutral + state_slope=uptrend,534,0.0007331442454746473,long,0.0007331442454746473,0.5337078651685393,0.005514894312168407,-0.004998100487920179,0.09793634166849442
VOO,1h,state_ext=neutral + state_vol=high_vol,548,0.0007331388803305023,long,0.0007331388803305023,0.5054744525547445,0.005400005218337216,-0.005265168436677467,0.09148989760311754
LLY,1h,state_session=lunch + state_ext=neutral,280,-0.000732807666197942,short,0.000732807666197942,0.475,0.012336462839831723,-0.013555902267580446,-0.03859566227691925
