kind,action,symbol,reason,stop_price,order_id,timestamp_utc,logged_at_utc,stage,qty,unrealized_r,autonomous_fill_journaled,fill_price,order_status,error,slice_combination,stable_filter,current_stable_state,bars_held,horizon_bars,timeframe,r_multiple_suppressed_horizon,context_source,r_per_share,r_dollars,atr,bin_mode,matched,tradable,bar_ts_utc,close_adj,current_state,slice_label,side,suggested_qty,suggested_side,suggested_notional,risk_group,exit_horizon,stop_atr_mult,regime_symbol,regime,regime_favourable,regime_close,regime_short_ma,regime_long_ma,sizing_mode,sizing_conviction,sizing_target_notional,sizing_atr,sizing_qty_notional,sizing_qty_risk,sizing_expected_cost_bps_rt,risk_check,blocked_reasons,old_stop_price,new_stop_price,qty_changed,adverse_guard
state_unavailable,skip,XLK,nan_state_features,,,2026-07-27T15:46:06.647446+00:00,2026-07-27T15:46:18.605526+00:00,,,,,,,,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLF,no_state_data,,,2026-07-27T16:46:15.462549+00:00,2026-07-27T16:46:27.649715+00:00,,,,,,,no_state_data,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLF,nan_state_features,,,2026-07-27T16:46:15.472669+00:00,2026-07-27T16:46:27.664253+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLK,no_state_data,,,2026-07-27T16:46:15.487984+00:00,2026-07-27T16:46:27.677548+00:00,,,,,,,no_state_data,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLK,nan_state_features,,,2026-07-27T16:46:15.497589+00:00,2026-07-27T16:46:27.690882+00:00,,,,,,,,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLF,no_state_data,,,2026-07-27T17:46:03.890167+00:00,2026-07-27T17:46:13.797615+00:00,,,,,,,no_state_data,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLF,nan_state_features,,,2026-07-27T17:46:03.900049+00:00,2026-07-27T17:46:13.812185+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLK,no_state_data,,,2026-07-27T17:46:03.915908+00:00,2026-07-27T17:46:13.825759+00:00,,,,,,,no_state_data,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLK,nan_state_features,,,2026-07-27T17:46:03.926102+00:00,2026-07-27T17:46:13.839387+00:00,,,,,,,,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLF,no_state_data,,,2026-07-27T18:46:14.229884+00:00,2026-07-27T18:46:24.850900+00:00,,,,,,,no_state_data,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLF,nan_state_features,,,2026-07-27T18:46:14.239847+00:00,2026-07-27T18:46:24.864994+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLK,no_state_data,,,2026-07-27T18:46:14.254886+00:00,2026-07-27T18:46:24.877865+00:00,,,,,,,no_state_data,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLK,nan_state_features,,,2026-07-27T18:46:14.264972+00:00,2026-07-27T18:46:24.890957+00:00,,,,,,,,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLF,no_state_data,,,2026-07-27T19:46:22.167074+00:00,2026-07-27T19:46:34.556793+00:00,,,,,,,no_state_data,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLF,nan_state_features,,,2026-07-27T19:46:22.177407+00:00,2026-07-27T19:46:34.571079+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLK,no_state_data,,,2026-07-27T19:46:22.193109+00:00,2026-07-27T19:46:34.584254+00:00,,,,,,,no_state_data,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLK,nan_state_features,,,2026-07-27T19:46:22.202484+00:00,2026-07-27T19:46:34.597673+00:00,,,,,,,,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLF,no_state_data,,,2026-07-27T20:46:08.360305+00:00,2026-07-27T20:46:19.962421+00:00,,,,,,,no_state_data,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLF,nan_state_features,,,2026-07-27T20:46:08.370721+00:00,2026-07-27T20:46:19.976514+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLK,no_state_data,,,2026-07-27T20:46:08.385534+00:00,2026-07-27T20:46:19.989832+00:00,,,,,,,no_state_data,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLK,nan_state_features,,,2026-07-27T20:46:08.394333+00:00,2026-07-27T20:46:20.003250+00:00,,,,,,,,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLF,no_state_data,,,2026-07-27T21:46:08.939511+00:00,2026-07-27T21:46:20.830153+00:00,,,,,,,no_state_data,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLF,nan_state_features,,,2026-07-27T21:46:08.953973+00:00,2026-07-27T21:46:20.844738+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLK,no_state_data,,,2026-07-27T21:46:08.975287+00:00,2026-07-27T21:46:20.858654+00:00,,,,,,,no_state_data,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLK,nan_state_features,,,2026-07-27T21:46:08.985085+00:00,2026-07-27T21:46:20.872799+00:00,,,,,,,,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLF,no_state_data,,,2026-07-27T23:24:32.494052+00:00,2026-07-27T23:24:42.402527+00:00,,,,,,,no_state_data,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLF,nan_state_features,,,2026-07-27T23:24:32.504725+00:00,2026-07-27T23:24:42.416383+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLK,no_state_data,,,2026-07-27T23:24:32.519379+00:00,2026-07-27T23:24:42.429358+00:00,,,,,,,no_state_data,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLK,nan_state_features,,,2026-07-27T23:24:32.528446+00:00,2026-07-27T23:24:42.442577+00:00,,,,,,,,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,enter,SPY,,,6c88afcf-447b-4a8b-9b2e-22acbe1aacc4,2026-07-27T23:24:42.401495+00:00,2026-07-27T23:24:42.519645+00:00,,1.0,,,,accepted,,state_session=afternoon + state_slope=downtrend,,,,,1h,,,,,,insample,True,True,2026-07-27 19:00:00+00:00,738.85,"{'state_ext': 'neutral', 'state_slope': 'downtrend', 'state_vol': 'mid_vol', 'state_volume': 'vol_quiet', 'state_session': 'afternoon', 'state_dow': 'Mon', 'state_utc_session': 'utc_us', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_flat', 'state_ret_3': 'ret_up', 'state_ret_5': 'ret_down', 'state_ret_10': 'ret_flat', 'state_ret_20': 'ret_flat', 'state_atr_ext': 'atr_neutral', 'state_vol_regime': 'vol_regime_mid', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_flat', 'state_range_pos': 'range_low', 'state_ret_day': 'ret_day_flat', 'state_vol_day': 'vol_day_mid', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_weak', 'state_dxy': 'dxy_flat'}",state_session=afternoon + state_slope=downtrend,long,1.0,buy,738.85,state_slope=downtrend,5.0,2.0,SPY,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,2.9728,1.0,100.0,14.0,"{'allowed': True, 'reasons': [], 'details': {'symbol': 'SPY', 'qty': 1, 'price': 738.85, 'side': 'long', 'notional': 738.85, 'open_position_count': 0, 'today_realized_pnl': 0.0, 'risk_group': 'state_slope=downtrend', 'aggregate_risk': {'current_open_risk_dollars': 0.0, 'proposed_r_dollars': 5.95, 'projected_open_risk_dollars': 5.95, 'budget_dollars': 1999.05, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 0.0, 'proposed_notional': 738.85, 'projected_open_notional': 738.85, 'budget_notional': 99952.62, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 32, 'resolved_order_ids': 32, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",,,,,
entry_signal,skip,XLF,no_state_data,,,2026-07-28T00:07:50.720884+00:00,2026-07-28T00:08:00.891198+00:00,,,,,,,no_state_data,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLF,nan_state_features,,,2026-07-28T00:07:50.731528+00:00,2026-07-28T00:08:00.910636+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLK,no_state_data,,,2026-07-28T00:07:50.746049+00:00,2026-07-28T00:08:00.929984+00:00,,,,,,,no_state_data,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLK,nan_state_features,,,2026-07-28T00:07:50.754912+00:00,2026-07-28T00:08:00.949244+00:00,,,,,,,,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,SPY,risk_gate,,,2026-07-28T00:08:00.890991+00:00,2026-07-28T00:08:00.968459+00:00,,,,,,,,state_session=afternoon + state_slope=downtrend,,,,,1h,,,,,,insample,True,False,2026-07-27 19:00:00+00:00,738.85,"{'state_ext': 'neutral', 'state_slope': 'downtrend', 'state_vol': 'mid_vol', 'state_volume': 'vol_quiet', 'state_session': 'afternoon', 'state_dow': 'Mon', 'state_utc_session': 'utc_us', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_flat', 'state_ret_3': 'ret_up', 'state_ret_5': 'ret_down', 'state_ret_10': 'ret_flat', 'state_ret_20': 'ret_flat', 'state_atr_ext': 'atr_neutral', 'state_vol_regime': 'vol_regime_mid', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_flat', 'state_range_pos': 'range_low', 'state_ret_day': 'ret_day_flat', 'state_vol_day': 'vol_day_mid', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_weak', 'state_dxy': 'dxy_flat'}",,long,1.0,buy,738.85,state_slope=downtrend,5.0,2.0,SPY,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,2.9728,1.0,100.0,14.0,"{'allowed': False, 'reasons': ['already have an open position in SPY', 'cooldown active for SPY: 2598s since last entry < 3600s'], 'details': {'symbol': 'SPY', 'qty': 1, 'price': 738.85, 'side': 'long', 'notional': 738.85, 'open_position_count': 1, 'today_realized_pnl': 0.0, 'risk_group': 'state_slope=downtrend', 'aggregate_risk': {'current_open_risk_dollars': 0.0, 'proposed_r_dollars': 5.95, 'projected_open_risk_dollars': 5.95, 'budget_dollars': 1999.05, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 0.0, 'proposed_notional': 738.85, 'projected_open_notional': 738.85, 'budget_notional': 99952.62, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 33, 'resolved_order_ids': 33, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",already have an open position in SPY; cooldown active for SPY: 2598s since last entry < 3600s,,,,
entry_signal,skip,XLF,no_state_data,,,2026-07-28T00:46:21.953057+00:00,2026-07-28T00:46:34.334988+00:00,,,,,,,no_state_data,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLF,nan_state_features,,,2026-07-28T00:46:21.963147+00:00,2026-07-28T00:46:34.356036+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,skip,XLK,no_state_data,,,2026-07-28T00:46:21.980461+00:00,2026-07-28T00:46:34.376738+00:00,,,,,,,no_state_data,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
state_unavailable,skip,XLK,nan_state_features,,,2026-07-28T00:46:21.990062+00:00,2026-07-28T00:46:34.396638+00:00,,,,,,,,cross_TLT_state_slope=uptrend + state_ext=neutral,,,,,1d,,,,,,insample,,,2026-07-24 04:00:00+00:00,,{},,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,SPY,risk_gate,,,2026-07-28T00:46:34.333881+00:00,2026-07-28T00:46:34.416960+00:00,,,,,,,,state_session=afternoon + state_slope=downtrend,,,,,1h,,,,,,insample,True,False,2026-07-27 19:00:00+00:00,738.85,"{'state_ext': 'neutral', 'state_slope': 'downtrend', 'state_vol': 'mid_vol', 'state_volume': 'vol_quiet', 'state_session': 'afternoon', 'state_dow': 'Mon', 'state_utc_session': 'utc_us', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_flat', 'state_ret_3': 'ret_up', 'state_ret_5': 'ret_down', 'state_ret_10': 'ret_flat', 'state_ret_20': 'ret_flat', 'state_atr_ext': 'atr_neutral', 'state_vol_regime': 'vol_regime_mid', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_flat', 'state_range_pos': 'range_low', 'state_ret_day': 'ret_day_flat', 'state_vol_day': 'vol_day_mid', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_weak', 'state_dxy': 'dxy_flat'}",,long,1.0,buy,738.85,state_slope=downtrend,5.0,2.0,SPY,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,2.9728,1.0,100.0,14.0,"{'allowed': False, 'reasons': ['already have an open position in SPY'], 'details': {'symbol': 'SPY', 'qty': 1, 'price': 738.85, 'side': 'long', 'notional': 738.85, 'open_position_count': 1, 'today_realized_pnl': 0.0, 'risk_group': 'state_slope=downtrend', 'aggregate_risk': {'current_open_risk_dollars': 0.0, 'proposed_r_dollars': 5.95, 'projected_open_risk_dollars': 5.95, 'budget_dollars': 1999.05, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 0.0, 'proposed_notional': 738.85, 'projected_open_notional': 738.85, 'budget_notional': 99952.62, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 33, 'resolved_order_ids': 33, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",already have an open position in SPY,,,,
entry_signal,skip,XLF,no_state_data,,,2026-07-28T01:46:12.516111+00:00,2026-07-28T01:46:24.732082+00:00,,,,,,,no_state_data,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
